,ABT,ABBV,AET,A,ALXN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,CAH,CELG,CNC,CERN,CI,DVA,XRAY,EW,ESRX,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PKI,PRGO,PFE,DGX,REGN,SYK,COO,TMO,UNH,UHS,VAR,VRTX,WAT,ZBH,ZTS
672,40.5806,55.6297,108.6184,35.4876,163.2706,271.0123,92.9838,146.0435,137.4871,32.7643,136.2929,280.2063,16.7199,77.7552,116.2538,53.4539,62.4971,136.4404,72.9144,54.0078,71.6962,82.3622,99.5155,76.8648,68.908,37.3576,179.8806,72.1969,145.8207,109.1108,154.7914,94.78,110.9319,83.7254,184.3477,70.6903,50.6119,289.1427,42.0591,44.7858,47.4404,156.2261,32.9206,62.2252,477.5343,95.3387,143.2642,124.8934,115.6681,128.6821,76.4472,109.5464,119.1234,94.5863,42.2316
673,40.6522,55.4434,109.1497,35.8462,161.3771,271.6689,93.104,148.3325,137.3701,33.0105,136.3603,276.9397,16.6866,77.7022,116.1114,54.6855,63.033,134.2726,72.836,54.5974,72.5102,82.8425,99.5255,76.1317,69.9113,37.061,179.8967,72.2662,140.5566,102.7598,154.8649,94.5529,111.214,82.979,185.4513,71.5021,50.6713,288.8493,42.2468,45.5842,47.6238,156.762,32.9093,62.6996,482.9848,96.3972,141.7831,125.1599,115.8623,126.8114,77.0194,106.6747,118.8945,94.505,42.8854
674,41.7851,55.82,109.6905,36.2003,161.6588,275.5296,92.9619,149.6021,139.8608,33.3016,137.6163,271.5354,16.7976,78.4126,116.922,57.0719,63.8714,134.9419,73.2847,56.1514,73.8143,82.9158,100.6032,77.7461,70.7282,37.3311,181.2209,73.9377,146.2825,105.0268,156.7933,95.3077,112.3213,85.837,189.1034,72.7887,51.0718,292.595,42.6114,46.6682,48.1479,160.3583,33.2187,63.3145,500.0554,97.8231,138.2041,126.201,118.4633,127.9808,77.737,109.9256,120.762,96.3648,42.9362
675,41.5651,55.8663,110.1986,36.0016,159.9793,272.1624,93.514,153.2032,142.8448,33.3713,138.3773,265.8477,16.8316,79.7067,117.7263,57.3427,64.874,136.9215,73.4994,56.5616,74.4309,83.4469,99.8479,77.6764,71.3742,37.4724,181.0995,74.881,146.5885,105.003,154.4969,95.9748,111.6432,79.5028,190.3521,72.9845,50.3537,296.0768,43.0215,46.6788,48.1633,161.229,33.1957,63.2301,524.4598,98.3337,138.5626,125.9544,121.8418,128.6766,77.2139,112.7832,120.5151,96.3803,42.6327
676,41.1237,54.4502,113.7679,35.8356,156.2109,267.9461,94.4468,149.8079,147.4375,33.3269,137.4588,261.5329,16.7828,80.3837,115.4249,57.9641,65.3206,139.4131,73.6686,56.6562,72.7794,84.1859,98.7744,76.6977,71.3177,37.4243,184.3857,73.5948,146.628,105.1778,152.1445,95.5368,111.6233,80.2074,192.524,73.1222,49.9458,292.7726,42.3541,46.3689,47.812,160.3205,33.2008,63.2547,515.1093,98.0691,139.5753,125.8251,124.8371,128.7426,76.1909,111.0341,119.662,96.2316,42.5746
677,40.9186,53.9607,111.4447,35.3048,153.9116,268.2028,93.4967,148.332,143.7859,33.0939,136.4104,258.1282,16.7485,79.1542,114.1685,57.0023,64.8186,137.5538,73.4222,56.4033,72.3954,83.6448,98.8684,76.1087,70.643,36.8931,182.8771,71.778,145.8763,106.0069,151.4596,94.6382,111.1029,79.8768,190.4281,72.625,49.687,286.1236,42.1521,45.4718,47.3691,159.9953,33.1483,62.2362,510.4048,97.3119,140.2051,124.4922,122.1875,126.6339,75.6379,112.7047,118.7756,95.7094,42.4613
678,41.6841,55.4509,110.7831,35.3111,157.369,269.3543,93.4454,150.7429,141.7871,33.431,136.4699,263.5373,16.71,78.773,115.9078,56.6821,64.1269,137.5215,74.6739,55.7482,73.0963,84.0024,100.2949,70.6328,70.8008,37.2153,182.4641,72.7304,149.1229,110.1028,152.4869,96.3966,113.8477,79.6555,192.2635,72.8104,50.4876,285.8124,42.4954,45.4125,47.8032,161.5442,33.7065,63.0785,515.9379,97.9086,144.0152,124.7985,118.9182,122.8147,76.41,113.9136,119.889,96.7593,42.7589
679,42.0396,56.3456,112.8386,35.6372,160.5555,276.6531,94.8408,152.6518,146.8329,33.9035,138.8019,270.4864,17.0379,79.8372,117.5607,58.0433,64.9909,140.4821,76.0943,56.4504,75.084,86.1426,102.6675,73.023,72.0712,37.8288,183.9479,73.5299,150.3598,108.4254,155.4922,97.9657,116.9276,80.9774,194.5781,73.8348,51.4016,289.8917,43.4202,46.0019,48.3597,164.7846,34.271,65.2258,514.9683,99.7149,145.7349,125.8419,119.6689,127.6644,76.9336,114.4937,120.695,98.486,43.7195
680,42.0877,56.1915,113.9927,36.0505,162.1978,273.4605,94.8578,154.4463,148.4494,33.9511,139.6714,272.3163,17.0656,80.1009,118.8572,60.3091,65.3284,141.8405,76.3384,56.7427,75.579,86.8857,103.0266,73.3183,72.6084,38.3831,185.9189,74.0934,148.2539,109.5923,158.6476,97.7762,117.1912,80.1594,195.2961,74.0705,51.2635,292.0028,43.6274,45.821,48.7231,165.5046,34.361,65.6274,522.0468,100.0343,143.7481,128.0039,120.2738,128.8816,78.2174,115.1799,121.326,98.335,43.645
681,41.8231,55.1711,112.5213,36.3625,159.6373,264.7848,93.5723,151.2756,148.4551,34.2449,139.9288,269.9113,17.1035,79.154,116.9619,60.234,65.4257,142.0498,76.2145,56.8725,75.4408,87.4474,102.3772,72.6226,73.0722,37.6172,186.3064,74.2386,145.2416,108.1416,158.14,97.5599,117.5191,78.3777,190.4719,73.6961,50.6235,293.6071,43.2448,46.1683,48.932,163.2914,34.1148,65.5464,517.5058,99.3863,144.3222,128.7724,120.6392,128.6921,74.8416,111.8721,121.6775,97.5422,43.2028
682,42.1959,54.0973,107.4136,36.1052,159.8203,253.3832,92.4623,149.5734,142.381,35.127,139.6299,274.6165,17.1433,78.0606,115.7579,57.7015,65.9325,134.9099,76.092,57.5608,74.3451,86.1307,101.4014,71.1486,73.2336,37.1056,177.5409,74.464,140.6443,106.6426,168.6846,97.5982,116.6865,77.1328,186.5596,73.3698,50.584,296.5424,40.7073,46.1413,48.8718,154.6851,33.52,65.0622,512.9614,99.3868,145.4772,126.3923,117.6045,125.3824,75.2119,109.1715,121.7936,97.2893,41.3295
683,42.9201,49.3246,102.8263,36.3485,165.3167,251.9738,92.5181,151.498,138.2187,34.9254,138.9258,277.4311,16.5658,77.5224,116.604,55.6814,63.2538,130.8784,75.0182,58.5922,74.2457,83.3484,106.0958,66.1235,73.7697,36.6668,168.3001,73.0771,141.215,108.3866,164.5035,98.9031,110.2374,76.6786,181.4557,73.2656,51.5178,299.9534,38.8939,45.8978,49.021,147.5363,33.183,62.5423,521.8428,98.7877,144.2662,125.2974,113.0814,112.293,75.7456,109.1226,122.9658,95.2303,40.787
684,43.5747,50.5295,104.9641,36.8485,168.3413,266.8162,93.2941,154.7438,140.8663,35.3832,139.3631,276.8982,16.6919,79.654,119.3525,56.8428,64.2278,131.9126,75.8507,58.8552,74.4893,84.4831,107.5413,68.4333,74.5142,37.0802,168.2856,74.4368,146.9393,109.9279,167.0357,100.228,111.6347,78.3834,185.2801,73.7467,52.8451,303.3747,40.5373,46.7705,50.0477,149.5074,33.973,64.1148,532.9269,95.2477,146.2115,126.4364,115.5103,115.5851,77.0052,112.9328,124.134,94.5324,42.6238
685,43.5724,51.599,106.9465,36.8523,169.5499,271.3354,93.6413,158.3016,141.1985,35.8417,139.7284,276.5615,16.7383,80.6378,123.3755,57.766,64.6886,132.6635,76.1852,58.6799,74.002,85.4117,109.1769,69.4756,74.7664,37.5251,169.4805,75.6808,147.7504,112.2457,165.9012,99.7876,117.2199,79.2217,188.7444,73.0539,52.8359,299.9565,41.71,47.084,49.9189,153.5955,34.1145,64.6257,545.6055,94.0342,146.3555,126.7754,116.4486,117.1184,77.0108,114.792,123.7897,94.4345,42.4106
686,43.7881,52.8554,109.9376,36.8721,174.3391,281.7996,97.5954,159.8487,144.3913,36.5971,140.5053,285.7004,16.7613,81.6577,124.5919,60.2086,66.2203,136.4896,76.8436,59.0252,76.3273,83.9241,110.0765,69.3449,75.1761,38.2315,174.821,76.0141,145.4309,115.4943,165.2658,100.1662,119.7373,80.5087,180.0123,72.6825,53.4923,299.3045,43.4403,46.5217,50.0092,155.9022,35.0521,64.8194,559.5185,93.6113,145.8159,126.9204,118.5503,116.6226,76.2252,118.7384,126.6017,95.0648,42.8252
687,44.3818,53.0931,108.9056,37.3078,175.8328,285.2034,97.2878,161.2265,139.1586,36.9713,140.9462,290.7979,17.9648,82.2751,125.7764,59.6681,66.5888,134.4326,76.8628,58.8271,76.0982,85.1221,107.7011,68.5389,75.0738,39.0291,175.6457,67.0981,145.5729,118.4162,165.4895,99.8838,122.4055,82.3636,181.4391,73.0734,54.7084,305.6041,44.5868,46.734,50.6301,159.8127,35.5166,65.8482,563.3097,94.6577,147.9593,127.951,118.5484,118.4598,76.9526,119.3686,128.0644,97.064,43.2592
688,45.0828,54.1989,115.0171,37.6496,175.8747,309.1099,95.5812,161.9794,141.6091,37.3935,143.0486,294.8564,18.1013,82.6051,126.1124,60.6459,67.3899,136.3516,77.5855,60.8522,77.342,87.0662,109.6287,68.2797,75.2413,38.7579,181.2479,69.948,146.8164,120.0702,166.5821,100.9576,123.3772,82.3032,184.3482,73.7056,55.0343,309.1513,46.2079,47.4042,51.0049,165.0912,34.8632,66.8233,566.3346,95.9094,149.787,130.6758,120.461,121.6447,78.1274,126.4153,128.0931,104.7479,43.5358
689,44.9741,59.6376,114.6638,37.8595,176.3451,311.862,97.1695,159.2816,139.8803,37.4446,143.0017,291.5783,18.2928,82.6657,123.2919,59.9312,66.6546,134.9027,77.8153,61.0353,78.3519,86.8816,108.8229,69.0063,75.8789,38.9326,179.5809,68.7368,143.3925,116.8743,166.1916,101.5661,122.912,81.9384,181.127,74.0416,54.9062,311.3064,44.1934,47.6079,51.6524,159.1444,34.0975,67.9426,558.2504,95.8577,151.9054,131.5376,118.8091,122.6675,78.6785,125.2785,128.1441,104.8223,43.137
690,45.2224,62.8489,115.1722,38.3166,179.4182,313.1693,97.6016,161.5287,139.6,37.7156,144.4291,300.2494,18.7021,85.8127,126.6545,60.8869,66.2147,134.622,78.0207,61.9033,78.8899,88.0112,109.4806,69.6317,76.5948,39.5477,180.8715,69.2795,147.2149,119.6281,167.4811,102.0117,124.2543,81.5727,181.5571,75.4431,55.08,312.3926,45.6548,47.7314,52.632,158.8242,34.9023,69.0941,573.0091,96.4628,153.7684,133.6976,118.8803,124.8206,78.7565,126.4445,131.7762,106.7032,44.0252
691,45.3913,62.5842,112.3897,38.3118,178.0257,311.4752,97.6612,162.1555,137.2291,38.1012,145.9785,300.8592,18.637,85.898,126.3285,61.0405,66.0734,132.4963,77.9072,62.0863,78.8374,88.1803,109.0542,68.9692,76.2672,39.5762,178.4721,69.7211,152.6131,118.1947,168.1452,101.8504,124.1288,81.6404,181.8612,76.0888,55.0554,312.8534,46.6632,47.9018,52.7671,160.2653,34.8704,68.9919,573.7747,96.6973,152.6713,133.7745,117.4069,123.2129,78.8031,127.8101,132.8957,106.469,46.3497
692,45.2541,63.5823,108.8384,38.2989,174.1046,307.214,97.3872,161.8849,134.8864,37.8516,150.3524,296.7391,18.603,86.3279,126.2138,60.2924,61.6243,130.6188,77.7844,62.0421,78.3386,88.1766,108.565,68.7708,77.0986,39.4985,176.8171,70.6121,156.238,118.7828,167.6254,101.9912,123.3117,81.2951,181.7433,76.2328,55.5078,313.0633,46.8259,48.0744,53.108,161.5094,34.3126,69.1304,561.6046,97.4089,152.964,134.7166,114.9152,124.2381,79.4789,124.789,132.2843,107.6678,46.5663
693,45.2093,62.6258,110.2051,38.2458,172.9349,309.0132,97.8259,160.5776,135.4669,37.502,151.964,292.439,18.8782,87.5852,120.2903,61.4509,61.3074,130.8379,77.5549,61.5681,79.0864,88.5254,107.3188,68.2512,77.2244,39.8232,178.496,70.168,156.1738,115.8288,166.2481,102.0311,121.9461,80.4745,184.0784,76.0551,55.1144,312.855,45.2685,48.0843,52.5887,161.7198,34.1797,68.7402,567.3761,97.3796,153.5308,134.8653,115.4943,122.8139,80.149,122.8384,131.6896,107.6197,45.492
694,45.2705,63.529,107.3739,38.0855,171.6378,303.7808,97.386,159.2175,133.5514,37.612,152.1639,293.2887,18.7638,88.0089,116.1856,61.5389,60.2446,132.0739,77.3716,61.4121,78.3509,88.9191,107.5376,69.5954,76.5397,40.0378,176.3745,70.3978,155.6355,102.2295,166.5465,101.4576,121.5527,79.8005,183.4627,75.8051,54.4344,327.2913,44.8777,48.0983,51.8352,161.0205,33.7001,68.2165,561.0955,97.126,153.4434,133.8398,114.6941,124.9986,80.5754,118.6321,131.9261,107.1676,45.7381
695,45.1076,63.4477,107.2012,37.8279,172.3181,297.8867,97.1131,159.384,133.0547,37.6497,151.9817,294.035,18.5882,87.5476,114.1529,61.0103,59.4162,132.4183,75.7593,60.5652,78.2424,88.0775,107.7441,69.5769,76.3066,39.6476,176.9353,70.3359,154.5555,104.7919,165.962,100.874,121.9896,79.2365,182.4904,75.7066,54.1723,327.0262,45.2294,47.8405,51.5662,159.554,33.6433,67.6672,559.305,96.7274,151.162,133.6648,113.8032,124.213,80.4835,118.6366,131.835,106.8264,45.667
696,45.5621,62.5835,108.7822,37.9178,172.889,304.4706,98.4572,159.0464,135.0974,37.8912,152.2007,295.6872,18.7345,87.7996,113.8181,60.8348,59.1391,133.807,76.0218,61.1559,78.44,88.4306,108.9105,70.0302,77.0121,40.6998,176.6979,70.5757,153.9594,107.4829,166.7447,101.2119,123.3289,79.812,183.9159,76.2854,54.3531,330.4132,45.4358,47.9169,52.0168,161.1646,33.7907,68.0239,559.4656,97.3385,151.7231,135.4274,115.6168,124.5982,80.7341,118.2969,132.2839,107.2538,45.6496
697,45.3462,61.1259,106.2886,37.8453,171.4558,309.7826,98.6911,158.1698,134.7694,37.9674,152.5492,298.7766,18.0635,87.42,113.0861,59.7793,58.7373,132.8554,75.3745,61.0068,79.055,85.6567,108.2675,68.3584,77.0548,40.5862,173.1193,69.7199,154.3881,106.0714,166.952,102.0301,122.0014,80.7571,184.1299,76.1837,54.0466,333.9225,45.4087,48.1733,51.8623,162.9502,33.8182,67.5978,567.0333,97.7173,149.5853,135.7834,115.2563,121.7217,80.8783,118.518,132.0917,106.923,45.398
698,44.5693,60.9603,104.2409,37.5581,168.1229,306.0958,97.3162,154.1405,134.1482,37.6077,149.6458,293.9246,17.9079,85.9866,110.3813,57.953,58.2244,132.2041,73.7961,60.0334,77.3196,84.2474,105.5435,66.0853,76.8366,40.0858,170.5765,68.0258,156.3879,105.6609,166.7411,100.7861,120.1127,80.2567,181.8327,74.9101,53.4003,328.0933,43.719,47.3304,51.1181,160.5464,33.4993,66.5204,558.1875,96.0012,147.1173,133.3769,113.4996,118.6919,78.9015,117.8503,130.4624,104.8983,44.7998
699,43.9978,60.1566,102.7855,37.0642,167.0295,301.4175,96.7074,151.8685,133.2971,37.5886,148.8563,287.4601,17.6264,85.6555,109.1348,57.1502,56.469,132.2011,72.9098,59.499,76.862,83.603,102.8583,66.2912,75.6561,39.766,168.6391,66.8721,165.1551,107.0417,166.6982,100.093,119.9292,79.669,180.6236,74.5722,53.2171,328.3825,48.3746,46.8641,50.7053,145.6034,33.3474,67.0228,550.92,95.7402,146.9595,132.5937,111.8603,119.3982,78.4563,121.9309,129.0085,104.5387,44.8198
700,44.5638,60.1342,104.2504,37.2257,167.3463,298.6326,97.2184,153.1809,134.4845,37.743,150.2439,281.1964,17.6549,85.8517,108.5779,58.0182,56.9449,133.2022,72.9473,59.8197,76.8513,84.4159,102.7651,66.6991,76.5691,39.4861,168.9457,67.7626,167.7387,106.9227,166.8391,100.7394,120.4493,80.8238,180.9872,75.7131,53.3322,330.9029,49.7387,47.269,51.0136,149.7465,33.0992,67.4501,554.0858,96.3504,149.0889,134.4926,113.2963,119.9452,78.6577,123.6206,129.8014,105.1018,45.1572
701,44.8358,60.6598,105.4805,38.192,170.6821,298.5834,98.958,157.3347,136.3457,37.752,151.044,281.0082,17.6455,86.7365,111.107,59.0615,57.555,134.3922,73.2728,60.3357,77.3493,84.3672,104.4315,68.8704,77.0048,39.9929,170.0918,68.0719,173.3325,112.1221,166.6386,101.4125,123.044,81.606,185.0536,76.4537,53.8216,335.9198,50.6546,47.8263,51.2886,152.7172,33.1623,68.0327,567.626,96.6933,145.1136,135.8336,114.443,122.4364,78.515,127.6452,131.8,105.1362,45.771
702,45.5086,60.6328,106.2058,39.0176,174.5564,307.1037,99.8131,159.2946,136.4187,38.0303,151.1335,288.284,17.6682,88.0245,114.1251,58.9635,58.1969,134.5548,73.8977,60.7395,78.0868,84.6808,107.0221,70.0562,78.0558,40.401,170.5203,68.3423,176.5341,115.6129,167.9997,102.0557,123.907,82.9336,187.966,76.9787,54.0723,338.8785,51.6029,48.5342,52.1145,154.4123,33.2297,68.976,580.9313,96.7699,144.9821,136.6869,116.3097,123.8258,79.0894,131.6186,131.6176,104.6638,46.6729
703,45.7825,60.6368,100.5441,38.8183,174.8347,303.1039,99.6765,159.6144,128.4258,37.8877,150.1615,289.083,17.6574,87.5861,114.4613,54.6778,58.2007,128.9037,73.1325,60.9237,78.1644,83.797,106.8297,66.0988,77.8271,40.023,165.2254,68.798,174.1409,115.6482,167.9794,102.3822,120.6056,83.5343,185.8984,76.2272,54.245,338.7611,51.0804,48.4164,52.6353,154.7683,32.3482,68.1169,584.4424,95.93,144.9505,137.6025,111.4877,119.8058,79.4613,130.7257,131.4179,104.2813,46.8991
704,46.0704,61.0013,103.7208,39.109,174.0706,311.7241,99.0735,160.3018,130.3461,38.322,151.2749,291.1859,17.8335,87.6109,114.2432,57.5963,58.577,131.3475,73.479,61.2613,78.8693,84.5766,107.1157,66.8491,78.0721,40.0731,167.8688,69.5444,174.2082,113.6371,171.336,102.4414,121.318,84.5941,188.6852,76.2084,54.2961,343.8388,51.3589,48.4836,52.6997,155.0546,32.3525,68.0136,581.2991,96.5183,144.4188,137.8477,112.9793,121.7407,80.5185,131.7159,133.1153,103.9125,47.2164
705,45.6138,61.1787,106.1324,39.737,175.8231,304.1997,98.7425,162.4682,132.21,38.092,151.2112,295.1688,18.0339,87.4977,114.0365,57.5577,58.8894,133.5744,73.5932,61.7735,80.2568,85.4201,106.7709,67.4545,77.8492,40.1042,169.1475,69.2016,174.2917,112.8528,173.1532,102.7666,121.6608,84.5891,189.5465,76.4116,53.9963,340.5897,51.2321,48.6501,52.8837,150.8575,31.3728,68.4902,573.1269,96.3008,143.6279,137.9043,112.9987,123.7874,81.0202,132.4332,133.4,103.0491,47.0372
706,45.3541,61.1478,105.7495,40.459,176.4641,306.2775,98.311,162.1646,130.5829,38.0443,150.0781,289.854,18.3577,86.8519,112.4427,56.9133,58.9873,133.6016,73.4107,61.0393,80.1637,86.0476,106.2435,68.3541,77.0831,39.9433,168.0719,68.7484,174.7678,111.7647,172.3223,102.0872,120.793,83.6843,189.6515,76.4028,53.3261,337.6318,50.4574,45.6791,52.4631,149.1957,31.7518,68.1151,564.774,96.053,143.4192,137.4156,112.4882,123.4429,80.7921,132.0032,132.345,101.9496,46.8404
707,45.4587,60.5096,104.3973,41.2886,181.9302,318.8111,98.9281,163.9071,131.0883,37.8763,150.1576,291.2088,18.3427,86.9469,112.6251,56.9353,59.4409,134.5047,73.6307,61.0267,81.7627,86.0187,107.4581,69.0997,77.6308,39.9617,168.5691,69.7958,179.4878,113.4271,172.5253,102.099,121.72,83.8909,189.7864,76.5287,53.7528,339.8206,51.3959,45.4225,53.0843,150.2166,32.9212,68.6762,563.3765,97.1767,145.0515,138.5808,114.2381,123.7418,80.7795,132.3403,133.2326,101.4444,47.0173
708,45.4359,60.0117,104.202,41.8161,181.8202,319.5121,99.2505,163.8557,131.3861,37.7243,151.5013,293.0462,18.3535,87.3236,112.713,58.3196,59.6804,135.6266,73.9089,61.1204,82.3738,85.9633,108.1097,69.5349,78.2574,40.1138,169.1431,70.7865,184.4733,116.5792,173.0831,102.3517,122.4728,83.7768,190.7211,76.529,54.0193,341.7097,51.7806,45.5398,53.5002,150.5606,32.7973,68.8692,561.7077,97.9048,146.4443,139.713,114.9134,124.7257,80.6755,133.3081,134.0065,101.0057,47.0471
709,45.0483,58.4149,103.3211,41.8295,179.118,314.4855,98.8516,161.4374,130.7012,37.6681,150.6547,288.2681,18.3285,87.0771,110.0996,57.8553,59.8054,135.1772,73.2506,60.7874,82.0817,85.4927,106.2948,68.32,78.1294,40.3862,169.0731,70.7157,183.7231,113.9287,173.4537,101.5619,121.5079,82.409,189.5027,75.6358,53.2991,343.4995,51.4019,45.6368,53.3865,149.856,32.7138,68.3768,547.2899,96.797,146.2722,138.9949,113.2728,121.9219,80.8967,129.9977,133.1224,101.3735,46.7534
710,45.3035,58.2736,106.3507,41.3311,179.6178,318.5897,99.4318,161.6917,134.2604,37.937,152.4554,288.5275,18.4256,88.3162,110.0277,58.5581,59.8747,138.2527,73.5404,61.6046,82.2072,86.5077,105.7982,70.2023,79.5107,40.8123,171.8572,71.2991,186.6362,111.1878,173.7082,102.0701,124.3119,85.4652,190.1118,76.0617,54.123,341.899,52.7582,45.653,53.4311,148.8364,33.3732,68.9401,543.2115,96.8141,147.3827,138.1076,115.6552,124.205,81.0475,129.9594,133.2721,102.4315,46.7771
711,45.4065,58.1456,107.548,40.7789,177.4937,319.0469,99.0796,161.065,133.075,37.6055,152.146,287.3997,18.4784,87.5233,111.7339,59.1976,60.6268,140.0966,73.0263,62.2954,81.9237,87.067,104.8406,70.8694,79.5663,41.1281,174.1305,72.1595,183.6031,114.1817,173.3039,102.3779,124.7514,85.1568,191.3359,75.9738,54.2516,339.9758,52.6972,45.5219,52.9797,149.0198,33.2262,68.8867,548.9729,96.5642,148.891,137.6597,118.0956,124.0623,81.4523,130.8519,132.0085,102.663,46.5433
712,44.5799,56.3657,103.0884,40.3242,170.4991,314.5562,98.5532,156.019,130.7683,37.1707,150.3953,278.5093,18.1934,86.4672,107.8994,58.0071,59.5297,137.779,72.0336,62.5803,79.6622,84.9953,101.8997,68.2886,78.416,39.723,169.703,70.7549,175.244,108.3643,170.5258,100.9879,121.6533,83.3391,189.9972,77.4954,52.7627,332.7701,51.1251,44.604,51.0754,145.6916,32.6145,66.638,538.4415,93.6626,143.9824,133.3783,115.8842,119.0297,80.1843,123.4159,128.4267,99.9802,45.4431
713,44.9301,56.9372,105.0969,40.9268,174.0694,315.5676,99.8094,159.8936,132.1391,37.4559,153.6366,281.7105,18.3704,88.0189,109.4499,58.3878,59.9656,139.83,72.2309,62.9396,80.1025,86.3687,103.145,67.5977,78.8348,39.4721,171.0319,70.2018,177.0696,108.2418,172.7963,102.5145,124.1527,86.1063,190.6662,77.7889,53.3448,337.5775,51.111,44.7626,52.0166,146.9074,32.7643,68.2074,552.5583,93.7715,128.6291,136.2151,117.4738,119.077,79.8941,124.4416,130.334,100.2409,46.1168
714,45.5035,56.2758,103.6812,40.7431,179.6186,314.6096,99.8559,158.6334,132.2599,37.5955,153.5286,281.9821,18.4754,88.5655,109.0806,57.768,59.7675,137.9829,71.7157,62.9827,80.1738,86.3464,102.9744,66.3366,79.4504,38.8785,169.6742,70.1982,175.497,106.7478,174.236,103.1842,124.3847,86.5327,188.6978,77.7936,53.5486,338.0673,50.7649,45.0219,51.4338,146.9014,32.6214,68.4654,549.0001,93.9383,131.7818,135.5408,115.9615,117.4547,80.3187,122.4651,130.4225,100.1981,45.7786
715,45.5254,56.3413,103.5471,41.0646,187.4103,311.9608,100.1372,159.1711,131.8882,37.2469,153.8959,286.8337,18.6333,88.3323,111.6133,57.3772,60.1552,137.1825,71.2275,62.2591,80.0065,86.4204,103.3356,66.853,78.9805,38.7546,169.6527,69.656,179.8602,108.9138,171.4768,102.5033,124.6171,86.8182,188.5215,77.9513,53.5218,334.7304,51.1945,44.5378,50.4233,148.1167,32.5719,68.55,553.0677,93.5239,134.8891,136.1075,115.6587,119.1583,79.449,122.6215,130.3294,99.8693,45.9151
716,45.1297,56.3949,103.8073,41.3058,184.4587,308.3263,100.6002,157.7688,132.5006,36.9588,153.3115,285.8238,18.5946,87.6061,111.1755,57.2085,60.1105,137.1138,71.1695,61.2612,80.6487,85.6276,102.446,67.5991,77.7883,37.8659,170.6846,69.0204,179.2578,108.4495,170.7769,102.3033,123.2946,84.4822,187.5318,77.8027,52.9548,331.0258,50.9078,44.1931,50.3954,148.7867,32.3253,68.2752,551.351,92.7703,131.9045,134.9926,115.4146,119.8314,78.9427,120.7976,128.7893,100.4547,45.3722
717,45.3517,56.0625,104.5833,41.265,186.8707,307.4283,101.9363,159.4473,133.9964,37.297,154.1169,289.1195,18.5001,87.3948,112.1503,57.6398,60.051,138.7493,71.0088,60.7506,81.9219,85.9927,102.3093,68.5826,77.4525,37.798,171.838,69.2542,182.3141,109.396,174.6113,102.5855,122.7678,84.8034,189.1464,77.6197,53.4464,333.2135,52.1448,44.1727,50.2928,148.8813,32.4675,68.3013,546.9512,92.9758,134.9334,134.8795,116.2663,121.0136,78.6408,121.5416,130.1796,99.9654,45.9703
718,44.5161,54.2715,104.9187,40.3266,187.6837,302.3384,102.2357,156.4759,135.9221,36.8705,152.177,284.7852,18.1571,86.3217,109.7884,57.0646,59.9939,140.237,69.8693,59.8538,80.5623,84.9373,100.5423,66.5855,76.6004,38.3755,173.057,68.7568,176.1077,107.9123,174.4384,101.6945,121.2495,83.5896,189.8649,76.6894,52.3974,330.0498,52.5122,43.763,50.2218,146.9138,32.0647,67.4217,536.3473,92.2176,134.8758,134.1398,116.0301,119.8752,77.5806,118.7625,129.5257,99.104,45.7745
