,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BBT,BRK.B,BLK,HRB,COF,CBOE,SCHW,CB,CINF,C,CME,CMA,DFS,ETFC,FITB,BEN,GS,HIG,HBAN,IVZ,JPM,KEY,LUK,LNC,L,MTB,MMC,MET,MCO,MS,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RF,SPGI,STT,STI,TROW,BK,TRV,TMK,USB,UNM,WFC,XL,ZION
1013,167.0891,70.9457,79.4495,79.1482,66.6895,127.4833,115.6663,55.5582,95.0962,23.8905,47.5943,166.3262,384.9899,20.9907,89.9261,79.5717,41.1358,133.7152,72.239,59.6973,120.9035,71.3169,70.478,36.6839,27.2736,41.8634,248.8463,48.3596,14.0167,31.9483,89.1471,18.7764,24.8096,72.0353,46.9441,168.3182,71.7922,53.8452,108.8624,45.9378,70.763,87.1716,19.0438,125.405,62.2051,37.4549,110.4085,15.4338,126.867,81.1663,59.0831,69.781,46.6281,120.0628,76.0313,54.3821,48.511,57.6846,40.2151,44.8431
1014,169.2163,70.9779,80.2837,79.5695,61.0074,128.5738,116.2128,55.677,95.8291,24.5114,48.1511,166.9801,391.3427,20.8623,90.692,79.8793,42.096,134.0924,72.5682,60.4718,121.8619,73.3337,71.0142,37.4039,27.5536,42.548,250.5701,48.4226,14.2085,32.5658,90.2933,19.0605,24.9127,72.7269,47.1039,169.441,72.3585,53.8718,109.6223,46.478,71.2045,88.4008,19.0943,127.1598,62.5469,38.2396,111.4049,15.5466,128.1316,81.9673,59.9459,71.1444,47.3406,120.6432,76.7601,55.0586,48.9105,58.547,40.3597,45.3314
1015,168.554,71.1344,80.6495,79.3453,62.0514,128.733,116.9626,56.2696,96.476,24.431,47.8437,167.1179,391.604,20.6218,90.356,80.1129,41.5709,135.2199,72.9342,60.1131,121.4867,72.506,70.6004,37.1857,27.5555,42.3487,249.4757,48.6119,14.132,32.5429,90.322,18.9626,25.2381,72.6001,47.0864,167.5632,72.9112,53.7612,109.8883,46.0895,71.2927,87.4508,19.1857,126.7521,62.5498,38.5008,111.8852,15.4864,128.1419,80.7588,59.6319,71.3224,47.0975,121.5005,77.1589,54.8703,49.1076,57.9043,40.5707,44.7602
1016,168.1895,70.8792,80.333,79.3696,62.2331,128.4424,117.3303,56.7137,96.3735,24.4027,47.7585,167.8333,389.0212,20.4815,91.2563,80.9623,41.412,135.6924,72.6114,59.8469,122.4164,72.1869,70.7648,37.0908,27.4072,42.3842,249.4504,48.2734,14.0611,32.4174,90.1102,18.8834,25.4326,71.5163,46.8624,167.1906,73.278,52.9579,112.3786,45.8317,71.4706,87.1217,19.1784,126.3886,61.9634,38.5055,110.693,15.3243,130.0353,80.4121,59.351,70.9301,46.9508,121.6768,76.9211,54.7363,48.4398,57.8321,40.8119,44.5896
1017,170.5619,71.4493,80.592,79.9756,63.3233,130.164,115.9133,56.489,97.8004,24.7214,47.9782,168.9506,390.6461,20.6649,92.7754,80.8738,41.8421,136.383,72.7824,60.4658,121.3404,72.7798,71.4329,37.3864,27.5632,43.0246,251.7678,48.7875,14.1763,33.0015,90.8361,19.0462,25.6216,72.2993,47.1492,168.0618,73.056,53.4024,112.7307,46.5391,71.4905,88.0301,19.2597,127.3223,62.3762,38.8322,111.4663,15.4196,130.6541,80.5672,59.6719,71.2559,47.4966,121.5455,77.1857,55.1263,48.6557,58.2356,40.9512,44.7892
1018,169.6384,71.1925,80.5526,79.7834,63.9898,130.7059,115.4455,56.1118,98.216,24.7695,48.0914,169.2038,389.9735,20.3993,92.8678,80.4958,41.6297,137.4474,72.8327,60.5545,122.4504,72.2321,71.0568,37.268,27.4255,42.8248,251.2892,48.6478,14.1818,33.2933,90.8949,18.9148,25.6295,71.8036,47.0853,168.007,72.8071,53.4663,113.4946,46.5196,71.3323,87.5927,19.2539,127.7476,62.8509,38.7461,110.5666,15.3344,130.5115,80.001,59.8299,71.2419,47.3349,121.9239,77.4681,55.2478,48.3401,58.3122,41.0564,44.7755
1019,169.0233,71.5772,80.6474,80.0868,64.0394,130.1479,116.1244,56.3867,98.6936,24.6107,48.2029,169.8346,389.8482,20.0783,93.2569,80.2635,41.132,138.6228,73.2107,60.542,122.4448,71.9389,71.339,37.0583,27.3431,42.8026,250.6918,48.632,14.1274,33.1084,90.9362,18.8846,25.6491,71.5563,47.2826,169.2086,73.3859,53.5656,113.2019,46.4279,71.4295,87.4831,19.2023,127.6895,62.7529,39.0371,110.6471,15.2196,130.5612,79.8046,59.5805,71.6816,47.2192,122.3883,77.4947,55.3346,48.4358,58.3648,41.1953,44.6726
1020,167.3407,71.5082,80.655,79.6149,63.5078,129.2985,116.0941,56.7008,98.3962,24.1631,48.1083,169.694,387.5844,20.0468,92.2815,79.6759,40.8789,138.3894,73.3759,59.5255,122.4874,71.0252,70.9664,36.7205,27.2295,42.7263,247.4664,48.579,14.1177,32.6437,90.0875,18.7367,25.6063,70.6436,47.177,168.3398,73.4063,52.5942,112.6757,45.5331,71.4945,86.8745,19.1793,126.6569,62.6219,38.9957,109.6676,15.1761,130.4272,78.8648,59.19,71.7466,46.9481,122.2028,77.3359,55.029,48.2777,57.6052,41.0613,44.3618
1021,168.6814,72.2942,81.2638,80.0661,64.0794,130.6888,116.3994,56.9657,98.192,24.4831,48.1772,170.74,390.3353,20.2484,93.2819,78.9655,41.6261,137.6715,73.105,59.8934,122.338,71.5938,71.4512,37.0214,27.6102,43.242,248.5183,48.8353,14.1728,32.6458,90.4069,18.8318,26.0577,70.7836,47.095,168.1611,73.5188,52.618,111.8852,45.7469,71.2077,87.3685,19.2853,127.8494,62.6311,38.9047,110.7055,15.2832,130.1076,79.1844,59.5645,72.1036,47.1704,121.9655,77.4449,55.2074,48.7637,58.033,40.6911,45.0081
1022,167.6017,72.3148,81.954,80.0717,63.9567,131.1818,115.7027,56.9529,98.7333,24.5803,48.1478,171.4716,388.5192,20.5289,93.5741,78.0294,40.1573,138.0564,72.9421,59.7871,121.7413,71.1757,71.0836,34.5041,27.4455,43.0299,247.6823,48.9521,14.0909,32.1646,90.3918,18.7577,26.4381,70.2015,46.9898,166.9833,73.499,52.5289,111.5119,45.5318,71.1111,87.2172,19.1817,127.2067,62.3973,39.0943,110.411,15.2442,129.5716,79.4601,59.4031,71.2103,46.998,122.2565,77.4071,55.0018,48.8478,57.9586,40.5405,44.9441
1023,169.7676,73.0467,82.4893,81.7076,64.6585,134.3483,117.4092,57.5515,100.8462,25.4669,49.6134,175.9188,397.1487,20.7964,96.2213,79.6032,42.6903,139.8704,74.9443,61.6062,126.5543,74.224,72.5109,36.088,28.7224,43.5123,253.3289,49.8087,14.6341,32.5925,93.4235,19.3747,27.2131,72.4832,47.7365,172.3017,74.4736,54.4366,113.0828,46.9063,72.224,89.5839,19.6939,130.9936,64.0739,39.7513,113.8374,15.8881,130.1978,81.9938,61.2908,72.2258,48.4975,124.5973,78.7281,56.3628,50.0027,59.7107,41.1126,46.5183
1024,168.2105,72.4079,82.0967,80.616,64.1728,132.3149,116.5995,56.9636,100.1414,25.4173,48.8964,176.0664,393.0382,20.6183,94.8461,78.1347,42.267,138.9302,74.6839,61.1004,124.8849,73.0622,71.3591,35.2139,28.0347,43.0959,252.3365,49.2265,14.426,32.4701,92.6531,19.0718,26.7649,71.2129,47.3817,167.8779,74.2405,53.7131,112.4318,46.3264,71.402,88.6099,19.3902,128.3793,62.9723,39.7319,112.3971,15.5672,130.186,80.8053,60.2358,71.9765,47.9632,124.8303,78.0632,55.7387,48.9129,58.9771,40.7469,45.3968
1025,169.0521,72.2734,81.7237,80.0601,64.1762,132.7247,116.4125,56.826,99.8066,25.5033,48.6521,175.7121,390.6834,20.7897,93.9065,78.3051,42.5056,138.3427,73.9294,60.9467,124.0815,73.1902,71.0858,35.4019,27.8132,42.61,253.2516,49.1359,14.4029,32.2627,92.7179,19.0307,26.7012,71.1329,47.607,167.8486,74.1249,54.5448,112.5459,46.7767,71.0979,88.6257,19.3083,127.6063,63.4754,39.7343,112.6149,15.3864,129.9095,80.2898,59.9905,71.2835,48.0035,124.3366,78.0453,55.5486,48.9617,58.9,40.3799,45.2431
1026,167.3232,72.2422,81.5049,79.4016,63.7287,132.2768,116.017,56.4797,99.438,25.2022,48.1195,175.2923,387.4171,20.9495,93.1193,78.1631,42.0256,137.8795,73.3318,60.4069,124.0453,72.879,70.7523,35.0992,27.4118,42.474,251.6683,48.8721,14.2826,32.1995,91.7468,18.8981,26.5222,69.8649,47.5546,166.619,73.9845,53.8194,112.2959,46.3696,71.3672,87.7161,19.167,127.037,63.3452,39.5202,111.8676,15.1875,130.2009,79.6463,59.4247,71.2135,47.7528,122.9403,77.9657,55.2569,48.7594,58.5189,39.9564,45.0947
1027,166.6218,71.9898,81.4251,79.6578,63.3637,132.247,115.6553,56.3283,99.5698,25.2367,48.09,175.4025,385.3489,20.714,92.8917,78.1253,41.8126,137.3811,73.1543,60.2162,123.6006,72.901,71.0797,35.1075,27.4416,42.3801,251.343,48.6922,14.2444,32.0552,91.5501,18.8651,26.6696,69.3135,47.4496,167.0168,73.7041,53.4388,112.6405,46.3778,70.9181,88.2244,19.1834,127.551,63.0114,39.3385,111.2509,15.2706,130.726,79.6569,59.7138,70.9331,47.7775,122.0638,78.0035,55.1377,48.6611,58.3043,40.1047,45.4028
1028,167.2962,72.101,81.2811,79.4174,63.5586,132.8925,115.6409,56.2216,99.7437,25.4526,48.2129,175.2693,386.1018,24.0145,92.9171,78.2843,42.1379,137.219,72.9684,61.7182,123.6252,73.1872,71.4967,35.2459,27.4842,42.6851,251.5559,48.7123,14.2225,32.217,91.754,18.8597,26.7765,69.7435,47.3373,167.0567,73.1805,53.76,112.7344,46.6809,70.8482,89.2177,18.9298,128.016,63.2264,39.3271,111.5746,15.341,130.7589,80.2592,59.7378,71.4304,48.2157,121.4396,77.768,55.1934,48.89,58.4581,40.277,45.6048
1029,165.783,72.1328,81.4113,79.2061,63.6785,133.0718,116.3243,56.2581,99.8582,25.372,48.2524,175.3415,384.592,23.5716,92.3732,78.406,42.1869,137.4618,73.3804,61.7117,123.7445,72.5543,71.4362,34.794,27.5643,42.5833,250.9272,49.084,14.2418,32.29,91.6908,18.9321,26.7954,69.2136,47.2118,166.8114,73.1179,53.7061,112.5234,46.7335,70.9903,89.4115,18.9343,128.182,63.1707,39.3339,111.1962,15.2957,130.98,80.1265,59.4896,70.975,48.1006,121.9661,78.1712,55.0414,48.8905,58.6341,40.4157,45.365
1030,164.6034,72.0154,81.8678,79.2492,63.1049,131.8367,117.5551,56.5147,99.7211,25.3503,47.7896,175.1433,385.255,23.6677,92.2308,79.2715,42.4679,137.5965,73.8065,61.5643,123.6799,71.7772,71.4113,35.0659,27.0776,42.5677,248.9973,49.4874,14.1262,31.8988,91.3279,18.5504,26.6546,68.9342,47.1957,166.148,73.5843,54.005,112.0785,46.5664,70.8528,89.3985,18.9067,126.4761,63.4267,39.4517,111.0517,15.1165,131.4821,80.0155,59.0383,71.2815,48.0947,122.4821,78.2214,54.8749,48.8095,58.8408,40.4154,44.8458
1031,163.8547,71.9959,81.9561,79.2525,63.0071,132.5272,118.6388,56.8455,99.477,25.309,47.7367,175.3299,384.7848,24.0576,91.9119,80.1552,42.9687,137.545,73.8311,61.5537,124.5587,72.0969,71.3645,35.6885,27.0124,42.5886,248.2951,49.5624,14.1765,31.6782,91.3988,18.5421,26.9104,69.1365,47.1294,165.6543,74.0785,54.1463,111.989,46.4534,70.6986,89.728,18.9837,126.4598,63.5908,39.5926,111.6008,15.1305,132.5715,79.6931,58.9177,71.7771,48.3717,122.1201,78.3561,54.9813,48.4932,58.7206,39.7985,45.0949
1032,163.3495,71.8058,82.0936,79.4619,62.7556,131.4839,118.4494,56.8047,98.9272,25.1876,47.3068,174.7531,383.0361,24.1143,91.3379,80.3562,42.538,137.3937,74.0987,61.1841,124.1769,71.0591,71.4684,35.3758,26.5991,42.2679,246.772,49.5831,14.0356,31.3769,91.2077,18.3385,26.6244,68.5127,47.0909,165.3538,74.2087,53.7349,111.9282,46.0447,70.772,89.3612,18.8742,125.6826,62.9716,39.6794,110.835,14.9676,132.2247,79.098,58.4073,70.9631,48.1276,122.4876,78.2628,54.8797,48.2087,58.5632,40.053,44.1798
1033,165.5802,72.0579,82.4242,79.4055,63.236,133.4618,118.7581,56.9655,99.0048,25.2873,47.4372,174.4686,387.2993,24.389,90.1322,80.1987,42.8308,137.8767,74.7363,61.1525,124.7163,71.4949,70.8533,35.531,26.6327,42.9297,248.0524,49.8545,14.0343,32.3743,91.8413,18.4994,26.9235,69.0067,47.377,164.7074,74.3271,53.8163,112.6412,46.1615,70.6439,89.7357,18.8805,125.8227,63.5837,39.9906,111.4805,15.1464,130.3437,79.6149,58.3404,71.6501,48.4968,122.7657,78.5811,55.1877,48.1644,58.8656,40.1411,44.5016
1034,166.6245,72.5114,82.8407,79.7591,63.0221,134.4882,119.132,56.927,98.6407,25.3125,47.3695,174.2575,389.7986,24.3261,90.332,80.4388,43.3031,137.6516,74.7054,61.1122,124.6505,71.8013,71.0419,35.9758,26.6199,43.9572,248.8402,49.243,13.913,32.6738,92.1162,18.4813,26.6878,69.4015,47.4259,164.5669,74.5829,54.0645,113.3993,46.3115,70.9257,90.0275,18.8983,125.6203,64.3217,40.1378,111.6256,15.0981,131.5327,80.5212,58.3486,72.0674,48.533,122.7133,78.7911,55.0595,48.2857,59.2086,39.9611,44.3793
1035,163.4786,72.4946,82.8676,79.4545,62.4518,132.2032,119.2398,56.9196,98.8722,24.9682,46.9347,173.099,385.4103,24.4081,88.8517,80.4342,43.1229,137.9052,75.0382,60.5667,124.73,71.3007,70.425,35.4987,26.3942,42.4546,245.9308,48.7912,13.7504,31.6061,91.2196,18.3515,26.4103,68.2831,47.2868,162.5084,74.9959,53.5843,112.5023,45.4463,71.0376,89.0707,18.8392,124.9063,63.6985,40.2854,110.4748,15.0035,130.3344,79.1523,57.8639,69.784,48.0732,122.9559,78.6032,54.8537,47.8877,58.8996,40.1525,43.8306
1036,162.2723,72.3197,82.6554,79.1185,62.4534,130.6179,118.4039,56.9694,97.9542,24.5549,46.4505,172.3129,380.5605,24.0137,87.3267,80.6774,42.4878,137.3865,74.33,59.9651,124.2841,71.0104,70.1825,35.0632,26.3651,42.0407,243.0323,48.5032,13.6245,31.1427,90.5378,18.2378,26.3348,67.4295,46.9532,161.8077,75.1133,53.177,112.4344,44.6452,70.7772,88.2997,18.6991,124.5451,63.2422,40.2718,109.3708,14.9892,129.7444,78.0906,57.6539,69.3445,47.4779,122.5442,78.5377,54.507,47.8767,57.9655,40.2316,43.4562
1037,160.0809,71.6442,81.9169,78.1988,61.9182,127.0205,117.7517,56.2145,96.1098,23.3464,44.5845,170.0773,377.2532,23.4946,84.4054,79.8096,40.9401,136.2148,73.0124,58.6587,121.1758,67.155,68.2203,33.9609,25.16,41.4512,235.8361,47.8961,13.0071,30.4615,88.1827,17.2846,25.9818,64.3798,46.4906,156.1179,74.557,52.25,111.1255,43.0867,70.1296,87.4157,17.9922,119.736,62.1266,40.1477,106.6314,14.3279,128.7266,76.9746,55.1507,68.6519,46.5191,121.8539,76.9232,53.1113,46.3924,56.257,40.0633,41.3169
1038,159.1694,71.5388,81.5053,77.8017,61.4494,124.8796,117.6146,56.1303,95.5836,22.9085,43.9999,169.1926,374.5851,23.2622,83.7214,79.6632,40.1864,136.5215,72.7062,57.8273,119.5618,66.6636,67.6939,33.714,24.8443,41.2837,231.1909,47.6733,12.7826,30.061,87.4258,17.0669,25.8516,63.3734,46.2629,154.6166,74.4129,51.6595,110.7738,42.3147,69.6973,86.1551,17.7281,118.3449,61.6792,39.7909,105.3327,14.1082,128.2104,76.7048,54.1624,68.5334,46.1396,121.8488,76.3749,52.5349,45.8392,55.3288,40.0538,40.5949
1039,159.7812,72.1455,81.4986,78.0392,61.5928,126.1595,117.8248,56.4223,95.6081,23.2055,44.3871,170.3409,376.9579,22.9614,84.1834,79.9161,40.3277,137.0717,72.915,58.2884,119.8066,67.5392,67.6865,33.8708,25.1258,41.5956,232.9339,47.829,13.0309,30.4126,87.7779,17.3007,25.8577,64.0313,46.4744,155.6967,74.7042,52.2266,112.1734,42.62,69.8976,87.1398,17.9249,120.0798,62.3538,39.738,106.054,14.3261,129.2675,77.4352,55.0062,68.5526,46.3526,121.6636,76.7226,52.7435,46.2417,55.4794,40.1293,41.0587
1040,159.3746,72.126,81.074,78.3495,61.2274,125.7176,117.6563,56.5536,95.3463,23.0522,44.3917,169.097,375.4393,22.4584,83.9536,79.7469,40.0713,136.2577,72.1505,58.0953,119.7267,67.0883,67.3747,33.7205,24.9352,41.4838,229.4574,47.5384,13.0652,30.2103,87.4965,17.2731,25.7968,64.0567,46.0902,154.8925,74.7181,52.2054,112.8059,42.5935,70.0829,85.9639,18.0046,119.6129,62.3176,39.5768,105.8012,14.2245,129.9474,77.3152,54.8168,68.0618,46.3071,120.881,76.7479,52.6157,45.9463,55.6868,39.9822,40.8929
1041,157.976,71.7601,81.016,77.4595,60.6725,124.3083,117.9045,56.3845,94.4715,22.6789,43.7722,166.8953,372.438,22.467,82.2108,78.9103,39.0446,136.257,71.472,57.9057,118.2081,66.0029,66.628,33.2953,24.5269,40.9263,223.9703,47.2476,12.8434,29.8338,86.7402,16.992,25.5801,63.1594,45.8126,153.2403,74.5282,51.3019,111.5634,40.9422,69.0806,84.7206,17.719,117.4861,61.7899,39.4038,104.2726,13.9651,128.5968,77.4515,53.853,67.5452,45.9596,120.7827,76.1518,51.9729,45.2966,55.16,39.8791,40.3138
1042,163.2445,72.3816,81.6914,78.3623,61.8445,128.131,118.7814,56.876,95.2234,23.3761,44.6943,167.7046,379.8863,22.8723,83.9743,79.2768,40.3095,137.7508,72.2484,59.2062,118.4678,67.7247,67.7846,34.177,25.1657,41.8262,228.5601,47.6698,13.1759,30.5566,88.4252,17.4283,26.0632,63.9854,46.3472,155.8841,74.9107,52.3443,111.3833,42.3556,69.0541,86.0827,18.0359,119.7795,62.994,39.7256,105.3655,14.287,128.6849,79.1794,54.9643,68.3169,46.9064,121.4777,76.9747,52.7557,46.1192,55.9166,40.315,41.1908
1043,162.8416,71.6068,81.4593,78.331,61.7014,127.5229,118.0646,56.8951,94.5853,23.4297,44.5106,166.8335,379.2063,22.8697,84.7396,78.8198,40.3395,136.5083,71.9032,59.5074,118.4777,67.8865,67.7022,34.2139,25.0219,41.4307,228.5641,47.3706,13.2333,30.6383,88.352,17.4736,26.1418,63.8186,46.3894,154.5892,74.5724,52.2224,111.017,42.8942,68.6745,86.0854,18.0374,119.6127,62.4488,39.3983,105.3121,14.3241,128.2396,79.467,55.006,67.9395,46.7732,120.7452,76.2717,51.8684,46.0298,55.7188,40.2781,41.2744
1044,163.6026,72.3157,81.6144,78.9586,62.5346,128.9506,118.1606,56.776,95.1676,23.7369,45.15,167.1365,382.2845,23.038,86.7754,79.6919,41.0049,136.9919,72.2181,60.363,118.3713,69.1896,68.5268,34.7894,25.659,42.0788,231.0629,47.6318,13.4991,30.7378,88.898,17.9022,26.2471,65.2836,46.7305,156.2259,74.2829,53.1279,111.4425,43.3359,69.1271,87.1008,18.3761,121.2891,63.2009,39.4839,106.9804,14.6322,129.0911,79.7687,55.9726,68.2062,47.4306,120.9575,76.9896,52.0983,46.7726,56.1383,40.2968,42.3078
1045,164.1386,72.41,81.5713,79.1573,62.5317,129.9632,118.6353,56.6442,95.8015,23.7815,44.8739,166.8555,384.0405,23.2223,86.7429,80.9694,40.9485,136.5004,72.3757,60.1611,119.0867,68.7645,68.4554,34.9886,25.5014,42.1784,229.7686,47.9772,13.4218,30.6702,88.0826,17.8532,26.0588,65.4736,46.87,155.3221,73.9555,52.9407,112.1258,42.8858,69.3421,86.8233,18.2437,120.6585,63.1906,39.172,106.9421,14.5913,130.6024,79.9458,55.5855,68.0387,47.3641,120.6065,77.0633,51.7564,46.9337,55.8417,39.9786,42.137
1046,162.7663,72.4481,81.3699,78.562,61.7284,129.1016,118.2058,56.0698,94.9842,23.3981,44.5684,166.2976,380.9836,23.112,85.5709,80.6573,40.3327,136.1977,71.7756,59.311,117.2867,68.2053,67.7082,34.5934,25.2878,41.7045,227.9336,48.04,13.3195,30.4526,87.2758,17.6719,25.9724,64.8766,46.647,154.1237,73.458,52.2483,111.8912,42.4534,69.0785,85.9045,17.9975,119.5353,62.7888,39.1948,106.0048,14.4884,129.8651,78.6422,55.1985,68.097,46.8054,120.3152,76.5058,51.3198,46.441,55.2936,39.4273,41.6671
1047,160.5745,72.6171,81.6288,78.3843,61.9235,129.1308,118.6147,56.3446,94.8763,23.3845,44.5294,166.6843,380.4454,23.2071,85.3619,80.6411,40.2219,137.0837,71.4682,59.6126,117.3579,68.5056,67.1526,34.6238,25.3069,41.5996,229.2947,47.9059,13.2937,30.5241,87.2483,17.6,26.009,65.13,46.9907,154.2807,73.5215,52.2054,111.3613,42.5897,68.5228,86.2281,18.0097,119.2922,62.8606,39.192,106.3674,14.5199,128.4222,78.7092,55.32,68.1279,47.0479,120.5219,76.6958,51.4267,46.4446,55.1585,39.6048,41.6606
1048,160.5925,72.8081,81.658,78.4132,62.1583,129.7476,119.6616,56.288,95.048,23.4974,44.4646,166.7648,383.8804,23.1398,85.3512,80.8541,40.0624,137.3438,71.0725,60.3029,118.1947,68.2903,66.8537,34.7242,25.3188,41.8603,229.3306,48.0337,13.262,30.6442,87.3569,17.5711,26.2765,65.4761,47.1345,153.9137,73.5921,52.517,113.3664,42.3615,69.2731,86.8635,17.9148,119.5464,62.8501,39.3685,106.481,14.6757,130.6496,79.5272,55.5467,69.0702,47.4508,121.121,76.4944,51.4604,46.4216,55.6401,39.6137,41.6518
1049,160.6646,72.9832,81.378,77.869,61.8313,129.3107,119.3826,56.3307,94.545,23.263,44.1496,166.2873,383.7363,23.4444,83.922,80.3136,39.8693,137.5974,70.847,59.7733,117.7916,67.5833,66.3312,34.4601,25.1232,41.8143,228.5013,48.0571,13.1432,30.512,86.3469,17.4293,26.2793,65.4571,47.2394,152.9859,73.3375,52.4913,113.2837,41.985,69.2369,86.0572,17.8465,119.1225,62.7473,39.2513,106.1506,14.4538,130.0476,78.8375,55.3311,69.2448,47.2194,120.6971,76.175,51.2622,46.4202,55.2855,39.6908,41.261
1050,160.7946,72.969,81.179,77.8186,61.4867,129.2253,119.8188,56.3822,94.8037,23.1467,44.0991,166.2205,386.2638,23.3832,83.6078,80.7318,39.771,137.5986,70.2902,59.5302,117.9107,68.0585,66.1169,34.7572,25.047,41.8897,227.5973,47.8889,13.1263,30.3919,86.2781,17.4327,26.2983,65.5484,47.2279,152.9032,73.475,52.5279,113.4359,41.8239,69.2525,86.1575,17.8242,118.9743,62.5458,39.2857,105.9169,14.4139,130.1643,78.8127,55.3266,69.5883,47.1549,120.3403,76.1662,51.1068,46.3001,54.9199,39.8907,41.4417
1051,161.2298,73.362,81.4172,77.7359,61.5196,129.6131,119.996,56.3922,95.0776,23.0826,43.8806,166.4582,386.7882,23.5615,83.0939,81.1142,39.4694,137.8839,71.0572,59.4571,117.5003,67.4098,65.707,34.5147,24.8783,42.0164,228.8648,48.0585,13.0606,30.8149,86.0091,17.3467,26.2498,65.4687,47.419,151.9639,73.4361,52.8707,113.0129,41.8431,69.3456,85.7687,17.8124,118.5618,62.7489,39.6011,105.9612,14.3221,129.6291,78.5684,55.0657,70.5019,47.1665,120.9915,76.1053,50.9847,46.2383,54.7207,40.0992,41.0541
1052,161.4851,73.5139,81.02,77.1268,60.8461,128.7895,119.4104,56.2755,94.8722,22.7511,43.5039,165.4294,382.4568,23.5792,82.4943,80.4107,38.6818,137.6318,71.1709,58.6633,116.8169,66.7187,65.579,33.6962,24.5581,40.9119,227.6205,48.0166,12.8943,30.5527,85.3346,17.2216,26.0786,65.1408,47.1682,150.9015,73.1761,52.5173,113.035,41.3844,68.8896,85.9969,17.8152,117.2084,62.7295,39.3762,105.1465,14.0991,129.0199,77.9489,54.6399,69.6333,47.012,121.0243,75.9887,50.7166,45.9858,53.7284,40.3635,40.616
1053,162.2902,73.2681,80.7243,76.8779,60.1156,127.7592,118.7355,55.7632,93.9223,22.7612,43.284,165.015,382.2002,23.5566,82.5597,81.3002,38.4798,136.809,70.8103,58.6399,116.6857,66.3733,65.6581,33.726,24.3866,40.9111,226.3414,47.8194,12.8684,30.5669,85.4811,17.2035,25.928,64.1192,46.8089,149.8675,72.7221,52.0249,112.9816,41.2312,68.6676,85.8223,17.7319,116.4731,62.0452,39.1582,104.1348,13.9812,128.9021,77.8329,54.2187,70.4399,46.8938,121.2704,75.461,50.7673,45.3249,53.3764,40.3202,40.3626
1054,161.8584,73.2587,80.8943,76.2125,59.8036,127.1721,118.477,55.6424,92.9483,22.6003,42.9603,163.9681,381.2413,23.5541,81.5297,81.4237,37.9348,136.8464,70.6577,58.6016,116.2558,65.5912,65.1392,33.4884,24.1353,40.8418,225.2015,47.818,12.72,30.2399,85.4419,17.1771,25.7102,63.6022,46.291,148.627,72.3907,51.4253,112.8853,41.0501,68.1133,85.4415,17.4035,117.6716,61.7535,39.3643,103.4715,13.854,128.6404,77.8695,54.0403,70.5682,46.68,120.7609,74.783,50.304,44.8802,51.884,40.1007,39.7767
1055,163.0534,73.369,81.36,76.231,59.6911,127.1793,118.9176,56.0104,93.647,22.5659,42.9336,163.7808,382.8798,23.6022,81.9577,81.7306,37.9824,137.7492,71.3011,58.5181,116.6609,66.1804,65.2974,33.5345,24.2808,41.2223,225.1403,48.1862,12.7512,30.4663,85.1582,17.2235,25.5746,63.7455,46.4791,152.0149,72.48,51.691,113.9366,41.1666,68.7651,86.0008,17.4239,117.3192,62.3185,39.4177,103.9155,13.8816,130.3474,77.8246,53.9886,71.0773,46.7671,121.4843,75.1305,50.3037,45.2473,52.0867,40.4982,39.7932
1056,161.8491,73.8958,80.3941,75.9035,59.5543,126.7136,118.916,56.1629,93.4601,22.7396,42.6393,163.6372,382.4821,23.8173,81.9941,82.1419,37.761,137.7924,70.471,58.4586,117.1052,67.433,64.9855,33.6461,24.0951,41.5693,216.3187,47.7279,12.8184,30.6176,85.2354,17.209,25.2605,63.3105,46.1362,152.2577,72.6125,51.201,114.0633,41.2582,68.8825,85.8371,17.3846,116.7881,62.3819,38.953,103.7962,13.4366,130.5719,77.6581,53.8886,71.3991,46.8475,120.8578,75.0447,49.966,44.9789,52.3969,40.4138,39.8149
1057,162.9802,73.7993,79.9258,75.8678,59.1203,127.2813,119.043,55.9074,93.9752,22.9401,42.7893,163.1413,378.2758,24.2189,82.1002,82.2143,38.3717,137.1119,70.1128,58.2761,117.4287,68.6218,65.1773,33.8413,24.2625,41.4316,215.3036,47.4141,12.6182,31.0347,85.1157,17.3902,25.4775,64.0398,45.9867,152.0688,72.6916,51.3677,114.4183,42.2909,69.2471,86.1843,17.4927,117.1921,62.3776,39.0074,104.5004,13.4097,130.6811,78.1145,54.3433,71.8346,46.9368,120.5237,74.7463,49.9064,45.1342,52.5665,40.3823,40.1057
1058,164.2292,74.0753,80.0472,79.2391,59.7235,128.5833,120.457,56.1543,95.1078,23.0262,43.3802,164.4368,380.2476,23.9325,83.5569,82.9801,38.6604,136.5589,70.194,58.1981,118.6768,68.915,66.3842,34.3613,24.8183,41.5256,217.0698,47.485,12.7029,31.4056,85.2399,18.1384,25.7235,64.8658,46.003,153.9526,73.2292,51.7456,115.298,42.4685,69.9141,86.8838,17.5669,118.3926,62.9186,39.3277,105.5403,13.593,131.5925,78.1314,55.2057,72.1423,46.3821,118.4495,76.0891,50.4714,45.6499,53.1444,40.3619,40.8048
