,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,KMX,CCL,CBS,CHTR,CMG,CMCSA,DHI,DRI,DLPH,DISCA,DISCK,DG,DLTR,EXPE,FL,F,GPS,GRMN,GM,GPC,GT,HBI,HOG,HAS,HD,IPG,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,KORS,MHK,NWL,NKE,JWN,ORLY,OMC,RL,PCLN,PHM,PVH,ROST,RCL,SNI,SIG,SNA,SWK,SBUX,TGT,TGNA,DIS,TIF,TWX,TJX,TSCO,TRIP,ULTA,UAA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
952,164.2244,739.2111,44.9122,747.4071,44.7218,39.6539,34.214,56.3123,50.7572,59.1293,262.9401,403.5536,33.5863,28.1763,72.7882,66.7081,27.592,26.6235,76.6075,78.8668,123.3268,70.405,12.0693,29.6693,52.3884,33.4356,95.8165,30.9057,25.5364,58.0596,85.563,124.3871,22.7822,52.9805,68.6496,49.1085,41.4041,32.7705,69.0311,41.2835,77.3751,32.1947,117.8705,46.702,197.5482,47.0682,50.1351,58.5503,266.9133,83.6954,112.3794,1496.91,18.4927,107.4437,62.915,83.1058,71.6029,90.6332,167.6216,121.9337,54.419,71.5789,22.6754,97.775,76.1036,88.1163,73.4534,71.6663,49.9946,242.4959,31.8552,39.1091,56.5344,38.5233,164.2863,71.4133,86.4999,60.6281
953,162.0652,744.948,44.213,748.0723,44.7953,40.0769,34.3943,55.8807,50.5653,59.232,260.4048,402.4831,33.5679,27.8503,71.9135,66.0396,27.8049,26.7532,76.8868,80.4344,124.6817,69.7788,11.9839,30.2306,52.4797,33.219,95.2562,30.5627,25.6392,57.5413,85.2324,124.9927,23.1631,53.6541,67.8215,48.7724,41.1533,32.9494,67.0559,41.7414,77.7528,32.0891,119.1113,47.5427,197.1695,46.9542,50.5562,58.3634,268.0504,84.6953,112.5829,1504.01,18.5376,108.1295,63.7344,82.2936,71.4343,90.7353,167.3026,122.7252,55.1875,76.8598,22.6097,98.7729,76.0468,88.8554,75.9241,71.751,50.3484,246.3453,32.2648,39.1382,56.142,38.7409,162.1136,71.411,86.7082,60.5058
954,165.4625,754.4622,43.8505,766.1321,44.748,44.7313,35.0536,55.6256,51.3128,59.775,264.6713,402.6966,34.1264,28.5709,71.9285,67.5762,27.895,27.0189,76.5719,81.1121,126.4845,70.5621,11.868,30.5378,52.1476,33.216,94.6011,30.4145,25.3574,58.1231,85.7968,127.975,23.9171,53.7656,68.2846,48.9066,42.3807,32.7587,67.4513,42.5503,77.524,31.9224,119.1636,48.4217,199.2382,47.3066,51.3675,58.4182,270.5999,86.7726,112.814,1518.42,18.8826,109.5787,64.9209,82.9662,71.3968,91.5851,167.3777,122.3301,55.6241,76.0137,22.9882,99.09,77.0943,90.2976,76.5766,72.5844,51.072,249.8593,32.2671,38.7317,56.4417,38.6098,162.6736,72.1377,89.7328,60.7011
955,163.4165,762.1273,43.9691,758.8874,44.4894,44.9918,35.6737,55.5142,51.4153,60.1926,262.1936,411.5553,34.1497,28.6166,72.4716,68.4077,27.6414,26.8603,76.7209,81.4901,126.0858,71.1058,11.7942,26.5493,51.7836,33.1194,94.4033,30.3694,24.5429,58.1088,84.7368,128.3552,23.7238,54.5116,70.1598,48.8513,42.5276,32.2834,68.9248,42.9096,77.2901,30.8712,119.8377,47.8007,199.8327,46.8809,51.3316,58.6564,267.2927,85.3982,111.0463,1513.2,18.8871,107.2841,68.1335,82.8504,70.0919,88.8473,167.7141,121.8006,55.7857,76.0699,22.9282,98.5614,76.4729,91.113,77.5226,72.8917,50.9219,250.4133,30.9575,37.6216,55.0918,38.1398,161.4049,72.3519,92.6643,62.2231
956,166.0238,774.6994,44.8804,773.0663,44.7453,45.634,36.0514,56.2294,51.2807,60.3525,264.5194,411.6276,34.1291,28.7638,72.8656,68.6886,27.5821,26.7528,76.5505,82.2099,126.3313,72.7553,11.8331,25.3715,52.0172,33.0975,95.7101,30.0073,24.5061,58.6246,85.5127,128.0683,23.8226,54.3944,69.3947,49.0355,42.845,32.5396,69.2548,43.1184,77.3254,30.8797,119.442,47.9991,199.7702,47.3878,51.1987,57.8976,268.9529,86.0221,110.7752,1521.76,18.765,108.0583,67.9682,82.7036,69.5303,88.0424,168.2972,121.1621,55.9399,76.4852,22.6402,97.6212,76.7979,91.582,77.5573,73.8339,51.6619,250.9419,30.8972,37.3838,55.0684,37.4679,162.1173,73.0028,97.0497,62.0655
957,169.2662,787.2147,44.9512,789.1037,45.6819,46.5537,35.6488,57.6296,51.5569,60.9198,270.284,406.0384,34.3715,28.7851,73.9003,66.463,27.5794,26.7257,79.3437,89.6963,127.1385,73.7437,11.8449,25.7669,52.4794,33.5734,96.7676,30.2972,24.3672,59.6563,86.0448,130.4198,24.2022,55.6764,70.4889,49.169,42.7151,33.1655,71.1586,44.244,77.7037,31.3725,119.7629,48.7662,199.8856,48.0859,51.5418,58.1089,272.8057,87.624,113.1048,1531.75,18.8043,108.3745,69.437,82.6259,69.2257,94.2945,170.5644,120.8705,56.7451,77.7842,22.6115,97.6915,76.7007,92.3652,79.1974,74.5893,51.4671,257.3236,30.6727,38.6592,57.3538,37.3521,163.3977,73.927,97.2062,62.4702
958,170.7407,777.1809,44.7402,799.3752,45.5496,46.9583,35.5116,58.1114,52.1416,60.0807,272.0044,410.0428,34.6174,28.7525,74.3732,67.1096,27.3115,26.4687,79.6226,89.0053,126.471,74.1545,11.9222,26.1037,52.6433,33.859,97.2383,30.8208,24.3451,59.9045,86.8326,131.2454,24.3038,55.5644,71.6951,49.0086,42.9365,33.2918,71.9359,44.8861,77.7962,31.7882,120.0997,48.3617,200.6534,48.1856,51.4157,58.2172,275.3758,87.8518,112.9336,1518.89,18.9431,109.1453,69.3483,82.3812,69.9603,93.3674,169.8554,120.3205,57.4565,78.4278,22.2008,97.966,78.8268,92.6029,79.368,74.8223,50.7857,261.3384,30.6122,34.8722,57.2632,37.267,164.1153,74.2193,100.5562,62.9445
959,171.1006,781.803,44.9331,801.5351,45.634,46.7851,35.7944,58.4147,52.3607,60.6465,274.0339,408.7373,34.5035,28.9011,74.8523,67.5713,27.5049,26.676,80.148,89.0674,127.065,74.139,12.0168,25.7805,52.6779,34.1493,97.7322,31.2468,24.435,60.1202,87.6286,131.6743,24.5551,55.0777,72.0915,49.417,43.4121,33.368,72.0853,44.5214,78.573,32.3005,120.5522,49.2548,200.9367,48.4048,51.5386,58.2313,277.3309,88.4062,112.3914,1518.71,19.2931,109.0314,69.2019,82.9384,70.4179,93.2892,170.5026,121.2048,57.4372,78.8596,22.2798,98.8549,78.2902,93.0741,79.4089,74.7809,51.1495,262.9643,30.6625,33.6971,57.2326,37.5477,165.7753,74.3845,101.4295,63.2368
960,171.6716,767.619,44.6197,794.9295,44.9783,45.622,35.5084,57.5707,51.9626,60.7014,271.439,402.6743,34.1861,28.5189,74.0456,66.8611,27.1508,26.4363,78.9381,89.3209,126.3836,73.178,11.9512,25.5357,53.0204,34.1262,96.9858,30.823,23.9508,59.8866,85.5811,130.8046,24.5726,54.0446,72.1867,48.7179,42.8553,33.1712,71.4746,43.2814,78.1521,31.6503,121.3939,48.1054,199.4722,47.7657,50.9438,56.4485,275.0635,88.3043,110.8476,1527.02,19.1107,108.1331,68.5955,81.7996,69.2647,92.7469,168.857,120.1539,57.5834,77.9385,22.2958,98.9278,77.9757,92.8546,78.8232,75.0527,50.3975,262.6189,31.2184,32.6626,56.7186,36.996,163.012,72.9264,102.3941,63.1323
961,170.6339,765.395,44.4174,792.7299,45.1811,45.6955,34.6226,57.4797,52.8646,60.9754,278.5237,397.075,34.844,28.8358,72.7516,63.4405,27.4686,26.8725,78.1975,89.8768,125.4395,72.6719,11.9364,25.345,52.2471,34.4166,96.6175,31.1651,23.56,60.0308,86.5755,129.7902,24.366,54.1645,72.1296,48.5719,43.2726,33.2285,70.9238,42.801,79.1086,31.5304,120.2289,47.9491,200.3463,47.5263,50.8366,56.3056,276.2944,88.3214,108.918,1520.31,19.3352,106.6202,68.5883,82.5436,69.6471,92.2945,167.7487,120.117,57.9419,78.4056,22.2547,99.4413,81.8639,93.1027,78.9241,74.818,49.5323,261.0169,31.0088,32.31,55.8918,36.9813,163.0486,72.9961,100.1763,63.5548
962,169.504,755.5893,44.5209,783.9943,44.9012,45.7394,35.6795,57.794,51.6613,60.8102,275.0132,398.2945,34.8346,27.911,73.1724,64.6922,27.2833,26.5979,77.6596,88.439,124.3213,72.1039,12.0244,25.17,52.268,34.6963,96.4755,30.7848,23.3948,60.7892,85.687,129.5455,24.1689,53.8019,70.474,48.245,42.0025,32.9498,70.7608,42.1643,78.8785,31.6993,119.5823,46.8425,198.634,46.9055,50.3482,56.1176,274.8637,87.3412,105.6076,1508.7,19.0004,106.0898,68.1911,81.0301,69.4913,91.857,167.7064,118.9112,58.0469,77.4575,22.4566,99.6044,83.093,92.0944,78.5708,75.0091,48.6641,259.5401,30.8577,31.8395,54.7402,37.5224,162.5632,72.0605,102.4339,63.3998
963,170.7557,743.8031,46.4792,782.7248,45.4428,45.5956,36.866,59.0512,50.2819,60.647,272.408,403.3891,34.8461,27.4779,75.2024,65.2759,27.2253,26.6106,72.6245,86.8283,122.6313,73.2017,12.5603,25.3784,51.7621,36.2197,96.6022,30.9452,23.4149,61.8185,84.1751,129.6824,24.0725,55.0488,72.1057,47.8071,41.4991,32.7163,70.6288,42.7604,79.6288,30.7064,118.3327,46.3943,193.1024,45.8465,50.755,56.6046,273.917,87.3205,105.1563,1480.1,18.6553,108.3298,67.4271,79.3709,69.5254,91.8365,167.5236,119.0045,58.1855,77.9657,22.4998,99.0424,82.4307,93.3327,77.9058,76.4259,47.4836,259.0612,30.6219,31.875,55.6854,37.4441,162.6459,73.2365,98.7199,63.0418
964,170.5886,741.3924,45.0455,785.5126,45.1529,45.8561,36.2539,58.4553,50.2823,60.2945,268.537,402.619,34.6264,27.2717,75.2488,64.4623,26.7687,26.1646,74.2788,87.8667,121.3235,74.2084,12.3418,24.4483,51.5092,35.6509,95.9722,30.0261,23.0445,60.5465,84.0618,129.9155,24.0592,55.1912,72.0633,48.0601,41.2404,32.319,72.2349,42.5142,79.2669,30.0534,118.1153,46.2428,190.2074,45.6827,50.3993,56.5794,274.096,86.688,106.1491,1475.44,18.4202,103.6139,67.5107,79.5822,68.7406,91.9717,167.1586,118.4506,57.1553,77.9368,22.4079,98.5319,81.3833,93.9555,77.237,75.9206,46.4942,256.3094,29.8965,31.8268,55.9911,36.6981,166.7342,72.6777,98.6162,62.4772
965,170.8999,756.018,45.4033,777.8769,45.6192,46.992,37.4639,58.3632,51.8558,60.9317,271.6798,402.1334,34.4334,27.4755,76.3556,63.9935,27.2844,26.5477,76.0055,88.1219,123.4269,75.6515,12.4221,24.9753,52.0256,35.1321,97.2459,30.1019,22.97,60.111,84.609,129.8867,24.0046,54.9935,72.1286,48.4354,41.4185,32.721,72.7373,42.0242,80.8657,30.0274,119.443,47.9832,194.6724,45.8125,51.8904,57.2447,276.6447,86.0978,108.1755,1493.42,18.3598,106.0668,67.2569,81.4851,69.1757,93.4513,169.0871,119.243,57.5445,77.3245,22.3961,99.8783,83.1289,93.6523,77.5369,76.3821,47.8946,257.5401,30.6235,32.8397,57.0735,36.6678,169.6986,73.6375,98.7932,63.0099
966,172.734,763.885,46.6468,784.8036,45.803,46.8174,38.9103,59.9651,52.3521,61.1507,274.8877,368.9746,34.3019,27.8555,76.7801,65.2296,27.6024,26.8626,75.642,87.8793,123.9495,76.2159,12.5261,25.1495,51.7396,35.0321,97.4147,29.8404,22.8277,60.1051,84.3392,129.1759,23.5357,55.2161,71.7211,48.4915,42.3143,32.8701,72.7012,42.1874,81.661,29.3719,119.032,48.2981,194.7013,45.7212,50.4874,57.0662,277.4133,84.4185,107.5329,1503.24,18.6163,106.031,67.0622,81.2633,69.6423,93.7576,169.3605,118.5358,57.3999,76.6978,22.5355,100.2974,83.206,93.7225,77.3655,76.2073,48.0974,253.9512,30.7948,33.2873,56.6029,36.569,169.1662,74.7926,101.4262,63.3621
967,175.5808,764.7108,47.8178,800.3938,47.1505,48.1839,40.9666,62.239,52.8888,62.4965,282.7454,366.9138,34.5265,28.522,78.1874,69.6738,28.4913,27.7598,76.6805,87.6542,123.6963,77.8348,12.9035,26.1578,51.552,36.0236,99.182,31.0639,22.0305,61.3062,85.7162,131.3693,23.2936,57.185,73.742,49.355,43.3608,33.4305,75.1048,42.9426,83.2629,29.0806,119.5024,48.5723,198.3638,45.3416,51.6486,59.3197,283.5407,84.8188,108.2727,1519.31,19.1536,110.0657,67.8085,82.3178,71.7462,94.557,171.7345,119.7203,58.3079,76.8132,22.8192,101.4945,84.1948,93.8549,77.8851,77.0959,47.8579,253.7451,32.0592,34.0725,57.1329,37.5559,172.7397,76.1083,101.4174,64.0166
968,176.5874,768.3565,49.4059,808.8148,47.7718,49.1265,41.5712,64.0225,53.035,63.555,280.5061,370.3333,34.6004,29.4175,78.4237,71.1663,29.423,28.5849,77.0387,87.2015,123.5067,79.0308,13.0402,26.3799,51.7955,36.2645,98.8341,31.7448,22.8896,61.4476,86.7581,132.3599,23.6444,58.9453,75.0867,49.8236,44.8471,33.7158,75.3859,43.0506,83.6476,29.6948,120.4992,50.5442,201.3925,45.1276,51.7049,61.1821,279.2515,85.2288,109.0577,1544.92,19.8771,109.9871,67.8595,85.1425,72.8697,97.4092,172.805,120.9,58.8446,77.8686,23.2073,102.9285,84.844,94.3016,77.9974,76.707,47.9266,254.6043,32.9783,35.1854,57.0983,38.5419,172.204,77.2215,92.6176,64.4355
969,175.3716,767.6574,49.0671,803.8763,47.9983,48.9107,41.7505,63.0696,53.203,62.784,278.1886,368.6671,34.6383,28.817,78.6842,71.3383,29.0684,28.3079,77.1536,87.5292,124.0079,78.2018,13.1156,25.9964,49.8827,37.1258,98.4022,32.0932,23.0095,60.8444,85.809,132.5357,23.8012,57.8996,74.3944,49.7559,43.8305,34.0621,74.78,42.4377,83.488,29.4496,120.8643,49.7971,200.0866,45.5281,51.6706,60.6371,275.5835,86.4624,108.9689,1555.21,19.5044,106.9551,67.4351,85.8774,71.9011,98.1783,176.016,120.4211,58.666,77.351,23.1663,104.475,84.8532,94.8179,77.7703,76.8623,49.078,250.9398,32.965,34.2993,56.6311,38.7441,172.7177,77.6446,93.0934,64.2261
970,173.6672,760.0902,48.2195,801.1632,47.7554,48.7459,41.2209,62.8266,52.0572,61.8826,277.9287,380.1802,34.4683,29.0598,78.0466,69.8001,28.4746,27.6716,76.2413,86.3739,120.4781,77.3951,12.8827,25.8282,49.5701,37.3017,97.8592,32.5024,23.0688,60.6669,86.1489,134.2732,23.9333,55.7895,73.0033,50.0239,44.0844,33.2849,74.5242,40.8795,83.6122,29.5259,121.6871,47.9795,198.2742,46.2746,51.3133,58.7642,276.088,87.1023,104.5902,1542.12,19.7572,102.5624,67.3208,85.2215,70.3657,96.8283,175.3586,120.2553,58.577,76.7624,22.3772,104.0503,84.6019,94.8108,77.1467,76.4561,48.6392,250.4015,32.0856,33.5125,55.7383,35.6666,176.5074,77.2686,91.2084,64.7629
971,172.0826,777.0059,48.0121,805.0995,47.531,48.6833,40.6775,62.086,52.216,62.839,283.1686,377.4373,34.9402,29.2332,76.8783,70.0073,28.821,27.8929,75.972,86.2043,119.8678,77.3739,12.8074,25.5933,49.8442,37.254,99.437,33.0887,23.0673,60.8293,85.8641,136.2978,24.2952,55.3676,72.3824,50.317,44.2516,33.1649,74.7489,40.5452,84.4746,29.6691,122.5388,48.066,201.7211,47.3762,52.6353,58.2526,282.3931,88.6926,104.0925,1545.79,19.769,102.2336,68.2903,85.5232,71.0388,95.922,174.3889,119.2153,59.2909,77.5206,22.1992,103.9772,84.1752,94.8602,78.0583,76.7368,49.1869,255.1228,32.5847,32.5063,56.563,34.9317,178.823,77.0299,93.5284,64.8949
972,171.4799,772.7467,47.6832,792.3439,47.1501,48.5088,39.7234,61.8483,52.6068,63.8481,289.6788,378.9376,35.1138,28.6835,76.5068,69.1785,28.7751,27.7958,75.9777,85.1182,116.8878,76.7406,12.6107,25.5377,49.4695,36.2671,98.5091,32.6883,22.5927,60.277,85.3047,136.297,24.217,55.4273,72.1602,50.0676,43.6591,32.7465,74.0366,40.4904,84.3133,29.6651,122.9268,47.6753,200.7632,46.85,51.9485,57.1926,278.2254,88.084,101.9735,1534.28,19.337,100.8785,67.6565,85.9957,71.7812,95.2756,172.466,119.1365,58.8174,77.2915,22.1219,103.9844,83.4477,94.7106,77.6119,75.8507,47.812,253.3887,31.8263,32.362,55.2891,34.7981,177.705,77.2079,92.8853,64.0684
973,172.5936,764.2441,48.1279,792.6173,47.7279,48.3179,39.4578,62.5169,52.8266,64.1408,291.1088,382.3172,35.0529,28.2554,76.1102,69.2342,28.8494,27.8334,76.9279,85.582,117.204,76.3849,12.627,25.5583,49.5581,36.2079,98.2729,32.8277,22.1576,59.8682,83.5338,136.552,24.1815,55.5545,71.8457,49.6795,42.8608,32.5416,73.8838,40.2799,84.5463,29.1055,122.59,46.0454,199.2386,46.447,51.3884,55.8751,277.6943,88.0791,97.4786,1510.69,19.0154,94.8873,67.4117,85.6446,70.9361,95.574,174.0091,118.586,57.832,77.1633,22.3055,104.8655,81.7287,95.3679,77.4423,76.304,47.4398,256.2334,30.9626,31.5171,53.9419,34.9397,174.7157,77.1508,91.3704,63.8058
974,172.2198,759.2711,47.9721,795.2874,47.2662,47.393,39.7212,62.8138,51.7761,64.5578,290.3635,391.2006,34.9995,28.0358,75.3668,68.525,28.5703,27.6392,77.246,84.7859,116.8786,75.8184,12.6276,24.2891,49.0463,36.3041,98.1698,32.5735,21.6332,59.3852,81.33,135.7535,23.9924,52.2436,69.6828,49.7836,42.6555,32.5109,73.2636,38.1074,85.4937,28.9429,123.2349,45.4701,197.5732,46.2449,51.0906,51.2705,279.3947,86.6363,95.2064,1487.08,18.8204,92.7485,68.8156,84.3371,70.5201,94.2018,172.7213,117.4706,57.7787,77.1904,22.1968,104.1548,80.0851,94.9671,77.0871,76.3024,47.4654,262.0731,30.5836,30.689,53.8134,35.5031,174.0865,77.4537,91.5806,64.1851
975,174.0342,766.015,48.4304,799.8629,47.1428,46.727,39.5804,62.4372,51.2603,64.4852,289.4975,391.138,35.0397,28.2629,75.5937,67.6583,28.3103,27.5169,76.3776,84.4316,116.5398,75.6665,12.6842,23.9758,49.3128,36.3975,98.3352,31.9847,21.6076,59.1934,80.0701,135.7581,23.9274,52.1383,69.2957,49.8503,43.2293,32.0062,73.0697,37.3302,85.3301,28.4606,123.1939,44.9589,199.4431,45.8281,50.865,50.8364,282.9915,86.0524,93.7586,1491.02,19.0905,91.4634,68.6336,82.7267,70.546,94.535,172.604,117.3945,57.6714,77.1956,22.1019,105.6701,79.981,94.7534,77.0292,76.6382,46.7735,260.9938,30.1637,30.2018,53.7304,34.6834,174.9683,77.5546,90.6852,64.1449
976,174.8085,771.9042,49.2778,805.1056,46.3642,47.2501,40.4896,65.2166,52.4152,64.6837,290.3227,390.4066,35.4724,28.1701,76.3917,67.4538,28.3798,27.5667,77.192,85.2309,117.5032,75.7401,12.7624,24.2283,49.5595,36.5618,98.7613,32.1598,21.8951,59.9349,80.7096,136.7448,23.6213,53.8225,69.7767,49.878,42.3629,31.9727,73.9582,37.8498,85.2738,28.7914,123.388,44.2706,201.0264,45.6187,51.6593,51.6787,284.6396,85.9592,93.104,1498.04,19.0739,92.4129,68.5029,85.1609,72.6138,95.4194,174.2276,117.4272,57.7911,77.7128,22.2873,105.6679,80.4514,95.645,77.5708,77.5898,48.9248,261.3889,30.0686,30.3636,54.4367,34.5529,177.0925,77.3727,88.6217,64.2844
977,174.0677,768.4411,49.5467,805.6444,46.0901,46.9178,40.5977,66.0061,52.9011,64.6825,290.8073,392.4842,35.4389,28.2398,75.7475,68.9294,28.4419,27.6441,77.4951,84.2398,115.089,75.1489,12.6812,23.8319,50.0002,36.4786,98.2977,32.1075,22.027,59.7169,80.3366,136.9236,23.6087,52.9228,69.0082,49.7265,42.5317,32.3468,74.1252,37.7248,84.9693,28.5783,123.3899,44.0306,204.7074,46.2471,52.1376,51.6122,285.4333,85.9853,92.8745,1504.45,19.1734,92.2227,68.2735,85.0352,72.1613,94.8113,174.0516,116.9776,57.5794,77.4266,22.1813,105.5404,79.9788,95.821,77.5747,77.7265,46.9506,261.2273,29.7191,30.0403,54.3719,35.0638,181.231,77.9378,89.0781,64.3056
978,170.7781,766.219,48.9335,798.8367,42.2122,45.7495,39.6959,64.3229,52.569,64.5611,289.478,392.212,35.3366,27.8862,74.6735,67.4527,28.0502,27.3094,74.9802,80.4042,114.3361,72.9608,12.4713,22.7022,50.3413,35.8702,96.6998,31.583,21.7931,57.7741,78.4416,135.7989,23.5088,50.6256,66.8674,49.4934,42.2222,31.1659,73.2718,36.4732,83.8593,28.0917,123.6774,43.1185,203.007,45.6655,52.2767,48.8983,283.5425,85.9516,90.9056,1484.91,18.6754,91.012,67.3324,84.0773,72.4291,93.9956,172.6885,115.9964,57.0444,74.6134,22.1868,105.231,78.1541,96.2443,76.5736,76.4772,46.111,259.0443,29.4431,28.9486,53.7877,35.0841,180.6844,77.2793,88.2006,63.9632
979,170.8568,760.9528,49.0318,796.5883,40.8536,44.6751,39.6888,63.9535,52.8918,64.6171,290.1063,391.2226,35.3449,27.5996,74.3297,67.7682,28.0282,27.3156,74.2815,78.8943,113.9009,71.9119,12.4168,22.6624,50.4779,35.6465,97.0005,31.5596,21.7425,58.0669,78.4388,135.0797,23.6134,50.02,66.838,49.6077,41.8112,30.9224,72.5436,36.4994,83.938,28.317,123.3443,43.0142,203.5241,45.3836,51.9397,48.8385,282.9017,86.3227,90.0682,1479.94,18.415,90.5191,67.2272,84.0248,72.5282,93.1665,173.2248,116.6488,57.0135,73.5541,21.9982,105.1046,77.2573,96.2938,76.4927,76.3869,46.4285,257.0837,29.3675,28.4703,53.5069,35.2718,181.9682,77.1705,88.3287,63.7499
980,171.8016,770.8802,49.5411,802.3808,41.1121,44.8874,40.1539,64.2546,52.8661,64.7943,291.8173,390.0573,35.4745,27.8785,74.5761,68.0465,28.1265,27.4898,74.5557,78.5278,114.0416,71.7803,12.4342,22.7527,50.7077,35.6325,97.5059,31.8397,21.7074,58.4432,78.3126,135.163,23.8168,49.8752,66.4857,49.829,42.2264,31.2824,72.2288,36.6062,84.2473,28.0075,123.2526,42.9453,204.0838,45.4472,51.6133,48.8168,283.7652,86.8942,90.2171,1497.1,18.5503,90.4392,67.2537,84.2022,72.7768,94.023,173.8197,116.4359,56.9896,73.7969,21.947,105.2428,78.25,96.6694,76.2908,76.5918,47.2083,258.887,29.385,28.6968,53.7891,35.7653,183.9861,77.1692,88.4226,64.152
981,170.7145,774.9439,48.5748,797.1857,40.6021,43.8253,39.5351,64.3122,52.2935,64.6118,291.3097,388.0065,35.303,27.6272,73.6654,67.7318,27.9121,27.2531,74.0382,77.8259,113.3985,71.2674,12.2949,22.6772,49.7146,35.2667,96.7202,31.3977,21.5503,57.9986,77.6628,135.1064,23.606,49.8574,66.1588,49.5965,42.3225,30.9911,71.7111,36.36,83.5358,27.6672,122.8381,42.8401,202.3758,45.4499,51.1011,48.5469,281.2826,86.3038,89.8923,1482.54,18.5021,89.9977,66.7094,83.1604,72.2462,93.6851,172.1331,115.5664,56.4269,73.0434,21.819,104.4489,77.7026,96.4285,75.4803,75.8077,46.9351,255.8794,29.3088,28.7527,53.9234,35.6215,183.391,76.6409,87.3361,63.7585
982,170.1814,764.9418,48.587,799.3644,40.7534,43.0935,39.5031,63.9237,52.1324,64.6291,292.0808,378.1852,35.0662,27.5978,73.8104,67.3463,27.7237,27.019,74.1746,77.2518,113.7706,70.9717,12.2529,22.7225,49.0218,35.2153,96.3176,31.1405,21.5714,58.1946,77.7065,135.1698,23.6702,49.9042,66.2847,49.612,42.2185,30.8655,71.5047,36.2408,83.3424,27.5662,123.016,42.7966,201.9387,45.195,51.0368,48.2183,281.764,85.8547,90.6668,1479.66,18.5335,90.8783,66.4724,82.8845,71.8598,93.9258,172.1251,115.3374,56.3082,72.6664,21.5749,104.427,77.3224,96.465,75.7268,76.0287,46.8473,256.9872,29.2408,28.7262,53.6031,35.3921,183.2931,76.7233,87.1562,63.7252
983,169.4601,754.1751,48.5284,790.56,40.7738,42.7114,39.3211,64.2987,52.0737,63.6567,287.077,378.6132,34.5987,27.3881,72.6548,67.3897,27.4242,26.7749,73.9293,76.9514,113.3274,70.8477,12.1641,22.4382,48.6426,34.8821,95.5289,30.8519,21.5576,58.2669,77.7829,134.2715,23.3744,49.4961,65.8551,48.9753,41.9349,30.6695,71.1907,35.9166,82.8286,27.5824,121.9798,42.9031,199.8458,44.7419,50.8865,48.009,278.4847,85.1041,90.3681,1467.5,18.4579,90.465,65.7782,82.1545,71.2428,94.2297,171.565,114.7887,55.669,72.302,21.3423,104.2096,77.4801,96.4283,75.281,75.8043,46.589,255.448,29.1334,28.5943,53.4637,35.2711,182.0749,76.4442,86.2972,63.3928
