,AMT,AIV,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,REG,SPG,SLG,UDR,VTR,VNO,HCN,WY
671,93.2905,38.3142,175.6192,120.5714,32.2361,80.8468,66.5926,271.8611,75.9429,227.6293,77.1632,139.2957,26.8769,38.5378,16.9867,31.7254,25.125,78.7976,83.4003,40.5502,218.014,63.3935,192.2707,112.1456,35.1055,57.1115,92.9409,69.0626,27.8534
672,93.8231,38.3149,176.0022,120.7356,32.3141,80.8982,68.4512,266.469,76.3202,227.9439,76.2503,140.4245,26.8543,38.6728,17.4766,31.7593,25.2206,79.2794,83.2551,40.5885,216.6444,64.2241,193.2404,113.4823,34.9342,57.2857,93.7916,69.1808,28.1298
673,94.9013,38.849,177.5825,121.0067,32.8638,81.3405,68.8658,266.0829,77.028,229.2598,76.7572,142.0197,27.1937,39.1386,17.8401,32.021,25.5466,79.6289,83.8143,41.0909,217.4827,64.9973,194.2026,113.7256,35.1971,57.6192,95.1595,69.4041,28.3998
674,95.1321,39.0616,178.4937,121.3965,33.0803,81.1892,69.1564,268.8742,77.2924,228.4037,76.6195,141.7452,27.0781,39.1142,17.6758,31.2317,25.4305,80.0062,84.0578,41.3323,217.0268,64.8665,194.5839,113.785,35.2186,57.5305,95.0689,69.2749,28.7293
675,94.8012,39.4604,179.9876,122.261,33.2218,81.3388,69.9082,271.7905,78.0519,229.9639,77.9675,141.8979,27.1892,39.2736,17.6777,31.6232,25.7369,80.732,84.2846,41.856,218.9729,65.5281,196.331,114.4786,35.7487,57.5978,96.0037,69.1262,28.7726
676,94.0415,39.2127,179.7832,121.093,33.3777,81.3768,70.5211,271.4339,77.3738,229.2548,77.2194,141.5673,27.0024,38.9017,17.4163,31.7387,25.9475,80.5795,82.9314,41.4945,217.2914,65.1706,195.0218,113.975,35.5086,57.1093,95.732,69.0364,28.9091
677,93.0557,38.869,178.618,120.51,33.3927,80.8772,70.272,274.1054,76.7386,227.4266,76.4068,140.4284,26.9456,38.3961,17.3071,31.5504,25.5543,80.6579,82.2021,41.0488,217.2343,64.9011,194.7967,114.2327,35.1733,56.2575,95.6604,67.9695,28.8847
678,94.1421,39.1703,179.9497,120.3432,33.6993,81.0819,71.114,278.5018,77.6746,230.0619,76.7347,140.6481,26.9623,38.3614,17.545,31.1748,25.28,81.5266,83.2313,41.2792,218.644,65.0793,196.4848,115.3861,35.3874,55.7941,97.0419,67.9542,28.8078
679,95.8235,39.5939,183.1679,122.3887,34.1859,81.5166,71.3957,284.704,78.804,232.975,77.6085,143.1177,27.2316,38.8648,17.6508,31.4956,25.7438,83.0466,84.0605,41.698,221.3046,65.6889,198.3399,117.5591,35.7781,56.8014,98.3589,69.109,29.3047
680,96.4244,40.0101,184.6087,123.3623,34.5226,82.1927,71.4226,288.1274,79.636,235.8272,78.7624,144.6475,27.5654,39.1385,17.658,31.6044,26.0565,83.5856,85.1233,42.1054,224.4021,66.4312,201.1973,118.459,36.1272,57.6001,99.5097,69.8019,29.2451
681,96.8086,40.5063,184.7954,122.9691,34.6241,83.0617,72.0812,292.4597,79.5554,236.9954,80.3888,144.7774,27.7838,39.1254,17.7059,31.439,26.1069,83.5458,86.1257,42.4642,226.1503,66.6587,202.0647,118.4853,36.0934,57.6901,99.5189,69.6534,29.1334
682,96.4771,40.4064,184.6605,121.8283,34.3377,83.7177,72.0369,294.3503,79.7987,236.0794,80.7416,142.85,27.9645,39.392,17.3427,31.4186,26.0506,83.706,85.3543,42.8832,227.8437,66.6175,203.4672,118.0826,36.183,58.2756,99.431,70.5061,29.2268
683,98.8022,40.2801,184.3686,123.0853,35.0,85.7596,72.7048,294.9341,79.4534,232.3377,80.9853,143.9534,28.459,39.5674,17.4659,31.436,26.278,83.9373,85.7634,43.1336,229.7028,67.3306,204.5604,119.817,35.8197,58.2775,99.9932,70.8302,29.8243
684,99.0421,39.9951,182.7382,122.0622,35.0617,85.4837,73.1943,294.1092,79.388,230.2514,80.8373,142.8673,28.4367,38.8024,16.677,31.0083,26.2947,84.0038,85.7209,42.9829,229.9404,67.0417,203.1228,118.0291,35.6065,55.6004,99.4423,68.7885,30.0345
685,99.2104,40.0016,181.9895,120.9327,34.5487,86.0528,73.4887,298.303,80.8125,229.2428,80.4971,142.7572,28.599,38.4144,16.2418,31.0792,26.397,84.248,85.6198,43.0516,230.1065,67.0087,202.8845,117.6285,35.5089,54.7459,99.6158,67.4628,29.3874
686,99.0596,40.1075,179.1073,121.6516,34.4646,85.8255,72.5264,296.6653,79.9877,228.5062,81.499,143.0441,28.7536,38.3632,16.1931,30.4556,26.7323,84.8657,86.0964,43.0351,232.0433,67.5355,205.6849,118.3373,35.402,54.8858,99.5255,67.6368,29.0514
687,100.1442,39.9099,177.1303,121.6569,37.5103,85.7628,72.4626,294.3136,78.8067,223.6796,80.8086,143.5232,28.7818,38.1207,16.4654,30.5379,27.013,85.4804,85.2069,43.2888,230.8846,67.864,205.5467,118.334,35.2445,54.6835,99.9795,67.0442,29.1354
688,101.3751,39.8024,176.7958,122.6479,38.035,85.5635,71.7362,292.6099,78.0705,224.821,80.7581,143.3973,28.9537,37.9535,17.0948,30.3901,27.0641,85.5938,87.2452,43.035,228.2369,68.3441,203.7112,118.9274,35.0517,54.5128,100.3826,66.5622,29.0693
689,102.1126,39.3645,175.0308,125.2658,37.5259,85.4793,73.4315,295.2672,77.3826,219.6688,79.6454,143.4644,28.953,37.312,17.2206,30.4107,26.8295,84.9234,85.6413,42.7925,228.8755,68.0201,202.1713,119.0542,34.5164,53.9079,100.5921,64.8898,29.3477
690,103.4634,39.6842,178.7369,128.7222,37.5522,87.1811,74.8637,301.2859,79.364,224.9125,79.7258,146.0176,29.324,37.3068,17.5671,31.5254,27.1511,85.7005,86.4486,43.3297,232.6506,68.8501,204.6031,120.7876,35.0186,54.0566,102.5916,65.2335,30.357
691,103.4783,39.6231,177.7466,129.0218,37.205,87.574,74.4064,299.6724,79.3924,223.0433,79.2843,145.6379,28.6807,36.8549,17.6162,31.9876,27.1312,85.3687,86.0926,43.2841,233.3567,68.371,204.01,120.1311,34.9631,53.6684,100.5163,64.9647,31.0331
692,102.6422,38.2533,177.5243,127.3295,36.8745,87.5083,73.7127,296.5894,79.1236,221.366,79.057,145.2198,28.6508,36.1762,17.5981,31.5774,26.9753,84.9559,85.8927,43.1392,231.7709,67.9217,203.7856,119.9304,34.9149,53.4878,100.0413,64.8234,30.9444
693,100.3597,38.1702,176.983,127.478,36.7853,86.3183,73.9496,294.1296,78.8645,222.0593,79.0569,147.2311,28.8506,35.5634,17.7534,31.3259,26.7943,85.4312,85.97,43.1303,231.6298,68.2904,203.0667,119.8299,35.1058,53.7278,99.6803,64.6431,31.0522
694,98.14,37.2132,172.9618,124.1867,36.2212,84.7459,72.1883,290.208,76.9816,218.7401,77.6806,145.6494,27.6195,34.175,17.4957,30.4366,26.1195,84.3317,83.391,41.8666,227.3593,65.9466,195.8414,116.5654,34.2722,51.2355,96.4941,61.4744,30.4856
695,96.9214,36.1853,170.1835,122.3155,35.8831,83.9555,71.5484,290.7647,75.9471,215.9405,76.2199,142.2512,26.6442,33.183,17.1414,29.8324,25.5124,77.6716,82.5338,40.9125,225.5797,64.8129,191.1185,114.5472,33.6323,49.8605,94.9488,59.3508,29.3957
696,97.2168,36.4658,172.356,123.5703,35.945,84.1657,72.5146,296.1422,77.4122,218.3145,76.8815,143.9152,26.7712,33.1623,17.1434,29.6414,25.7664,77.9449,83.396,41.0639,228.5138,65.4313,193.9509,116.4316,34.0344,49.9889,95.5878,59.3725,29.3076
697,97.5138,36.7826,173.9104,124.1295,35.9911,84.6488,72.9009,297.9497,78.262,219.99,77.9029,145.0823,26.7703,33.1011,17.2179,29.5268,26.0454,77.7906,84.2109,41.312,229.105,66.1793,193.7256,117.1612,34.4866,49.9121,95.8779,59.1746,29.6161
698,97.4894,36.6534,174.354,123.2241,35.354,84.3611,72.4399,296.1238,77.8933,219.3818,78.6982,144.0528,26.4367,33.1564,17.1071,29.1585,25.9125,77.4012,83.9594,41.0316,228.3936,65.9249,191.2054,116.2605,34.5642,49.9458,94.9387,59.0504,29.5282
699,96.9244,36.5299,173.422,123.359,34.8495,84.2431,71.5985,292.7182,77.7114,218.622,79.0224,142.3451,25.5197,33.015,16.7462,28.8291,25.6118,75.7501,84.1589,41.0495,226.9249,65.1872,187.1917,115.8298,34.5385,50.0283,94.0032,58.72,29.346
700,97.4986,36.3597,173.8088,123.0092,34.8925,84.2219,71.4687,293.7418,77.9597,219.5381,79.0748,142.7072,25.0113,33.2121,16.5979,28.7224,25.6384,75.0721,85.0931,41.4633,228.1433,65.0788,186.2696,115.4835,34.8814,50.3264,94.1471,58.748,29.9515
701,98.4482,36.8318,175.5135,123.7667,35.1267,85.0145,71.6559,297.7132,78.786,222.7569,81.1976,144.8145,25.3065,33.4445,16.6071,28.406,25.9113,76.078,86.6294,41.6858,231.4971,66.1417,187.5205,117.0044,35.4372,50.2953,94.5119,59.0127,30.792
702,99.0638,36.7044,175.4935,123.6683,35.7346,85.4558,71.6126,291.214,78.4199,222.7482,80.647,145.6304,25.2789,33.814,16.3744,28.7803,26.0597,78.0816,86.7495,42.0141,231.9373,66.475,189.3,117.4331,35.3987,50.718,95.1494,59.2037,31.5418
703,99.7683,37.04,177.4635,124.3222,36.1817,85.8475,71.2414,286.3437,79.1858,225.4699,81.0783,146.8461,25.4482,34.5844,16.3782,28.9203,26.3405,79.8023,87.5942,42.3775,234.2451,67.3221,191.2919,118.449,35.804,51.4613,96.1043,60.4256,31.8581
704,100.3593,37.4764,179.5426,126.2899,36.8862,87.0521,72.5425,295.4102,79.6502,228.1182,82.48,147.483,25.7613,34.9098,16.1096,28.892,26.5225,80.0785,88.3517,43.0111,236.3679,67.6996,192.1285,119.3235,36.3817,52.4958,97.0315,61.377,32.1242
705,100.0604,37.6811,181.0512,126.093,36.9099,87.3706,72.4876,298.559,79.7962,229.6487,82.853,147.3451,25.8955,35.3169,16.3214,28.9962,26.3031,80.1248,88.4885,43.3014,237.116,67.4589,191.3585,119.1595,36.6756,53.3053,97.149,62.3072,32.0239
706,99.0536,37.3691,179.4213,124.4422,36.7648,86.7161,71.8371,294.8093,78.8953,227.4837,82.2919,145.5587,25.6142,35.1762,16.1707,28.6573,26.0297,78.8735,87.75,43.2325,236.9387,66.7855,187.2546,117.4107,36.444,52.8851,97.2343,62.2463,31.9799
707,99.2036,37.7689,181.0009,124.6533,37.3016,86.3836,71.786,294.8431,79.7798,230.1525,83.3228,145.7817,25.55,35.4241,16.4788,28.5531,26.0778,79.2406,88.5315,43.288,239.6465,67.3001,188.3441,117.7882,37.0403,52.9445,96.9219,62.5222,32.2079
708,99.7165,38.3024,182.3826,125.596,37.2587,86.2148,72.1695,296.5243,80.5874,233.4611,84.0156,147.5791,25.8258,35.7366,16.6038,28.111,26.3307,79.2331,89.2687,43.4603,240.9639,68.0163,189.8112,118.9307,37.6323,53.5414,97.2014,63.0527,32.3822
709,99.5288,38.2641,182.3284,125.2021,37.4346,85.9096,72.2709,296.0165,80.1238,231.5507,83.9797,146.764,25.6232,35.6977,16.5829,27.8951,26.1737,78.5561,88.7213,42.8897,240.2108,67.5492,187.0498,118.4264,37.0546,53.6205,96.9072,63.3725,32.2789
710,100.7718,38.5392,183.9405,126.2084,37.5356,87.0507,72.7922,299.6362,80.6335,234.3768,85.156,147.3652,25.9271,36.0389,16.7889,28.0078,26.4908,78.8654,89.4387,43.3754,242.3819,67.9847,187.4771,119.7986,37.2112,53.9588,98.3377,64.5484,32.2138
711,100.1428,38.4477,182.5177,124.4596,37.1789,86.3835,72.3779,300.9131,80.5512,230.8342,85.3024,145.0185,25.6383,35.8087,16.5761,27.7338,26.1803,77.7155,89.1579,42.5979,241.3616,66.9244,184.9078,118.6197,36.9434,53.4812,97.7189,63.9356,31.8915
712,98.0617,37.6583,176.833,122.1325,36.1834,84.8058,71.4145,296.0734,77.9949,227.5867,84.69,142.035,25.2778,35.2277,16.1259,27.4458,25.362,76.3788,87.1953,41.6368,238.3647,65.2958,181.7677,116.1956,36.2009,52.089,96.2821,62.6259,31.42
713,97.7396,38.5378,181.1968,124.25,36.517,85.0584,72.6332,300.1385,79.4479,232.7032,85.4661,144.5616,26.2255,35.7164,16.2092,27.5955,25.562,78.1654,88.7539,42.3651,241.3099,65.7627,186.3908,117.7678,36.7188,53.0583,97.6325,63.4585,31.9384
714,97.576,38.4766,179.3913,124.6655,36.4522,86.2165,72.1501,298.963,79.2101,232.5204,86.2796,144.167,26.1295,36.0114,15.9493,27.3063,25.6096,78.7434,88.409,42.6479,242.8195,65.6477,187.3044,116.196,36.4862,53.674,97.955,64.0996,31.7297
715,96.8752,38.3488,179.3379,124.8185,36.0591,86.1654,72.0138,298.5821,78.81,232.1116,86.4428,144.4023,26.327,36.3517,15.9601,27.031,25.4336,78.4515,88.1501,42.4183,244.5129,65.4921,187.7149,115.3919,36.3375,54.0015,97.9275,64.4389,31.6089
716,95.7055,38.2934,177.4943,123.4824,35.5494,85.6773,71.6117,298.8892,77.8431,230.4104,85.9676,144.2879,26.4342,36.0711,15.9447,27.0788,25.5273,78.08,87.5888,42.2507,243.9509,65.5536,187.4982,115.1993,35.9823,53.9558,97.4927,64.1158,31.2826
717,95.2882,37.8726,174.9167,122.924,35.283,85.4372,70.876,296.4579,77.3584,229.9168,85.2949,142.4614,26.2055,35.3949,16.1046,26.8722,25.3213,78.427,87.7735,42.1283,241.8078,65.2746,185.9803,113.7589,35.7959,53.7553,96.976,63.2103,31.0014
718,93.9055,37.585,174.4389,122.813,34.8304,84.6251,69.8242,290.3884,77.5454,230.1615,84.9018,141.8411,25.8652,35.4054,15.9251,26.6858,25.16,77.4604,88.3007,41.4005,240.798,65.0411,184.3646,112.0532,35.8162,54.0669,96.5309,63.1672,30.5781
719,93.8431,37.6644,173.6431,124.1428,34.4395,85.3522,70.3297,292.3187,77.7608,231.4123,85.9691,142.9401,25.9418,35.6999,15.629,26.2314,25.149,76.7226,88.5816,41.0472,247.1532,65.3601,185.1367,111.0836,36.2336,54.3541,96.891,63.3202,30.0931
720,95.6841,38.5574,176.9231,126.9691,35.5441,85.8076,70.7335,291.5588,79.3439,235.0237,87.0881,146.0377,26.3923,36.2848,15.8316,26.6128,25.8729,78.5982,90.0848,41.4781,247.8004,66.5856,190.1905,112.518,36.7095,54.6248,98.5949,64.5765,30.0983
721,96.8872,39.4646,179.3925,129.0338,35.979,85.7313,71.966,294.3308,80.338,238.5771,87.9973,147.993,26.8496,36.7415,15.8866,27.1351,26.3392,80.1947,90.8443,42.0873,249.2979,67.5134,192.8962,113.5963,36.9988,55.1788,99.4823,65.5903,30.5843
722,96.785,39.5866,179.1525,129.898,35.6676,85.8781,73.6918,294.5897,80.4827,238.827,88.6961,148.3805,26.825,37.3814,15.8143,27.2621,26.1962,80.1112,90.6208,42.0663,247.8919,67.7679,193.3573,113.0927,36.8258,54.8881,99.8586,65.9085,30.6878
723,94.9631,39.5779,178.3964,127.8823,34.3446,85.2347,74.8133,290.6062,80.181,236.2955,87.7566,147.7254,26.3374,36.4962,15.4187,26.8317,25.9112,78.1492,90.0195,41.7819,248.2521,67.269,191.5611,110.7338,36.4261,54.1328,98.0984,65.4348,29.7924
724,95.2391,39.4917,179.7636,127.1989,33.8237,85.6564,75.183,293.2462,80.1847,236.2988,89.1134,148.114,26.1743,36.6787,15.2691,26.8456,26.0422,78.9975,89.8653,41.8541,250.3094,67.3832,191.5936,110.0628,36.4488,54.0829,97.522,65.4479,29.5356
725,96.4987,39.6526,181.4,127.6899,34.1413,86.6578,75.375,296.12,80.3116,235.2749,89.2261,148.2976,26.3501,37.1697,15.4344,27.1708,26.1593,79.4188,90.7637,42.1715,249.3931,67.8267,192.8915,110.6253,36.5411,54.5771,98.1839,66.2199,30.1199
726,98.1017,39.6321,182.3147,128.2641,34.6734,87.2715,75.6587,296.5595,80.445,237.3,88.4202,147.4332,26.764,37.5549,15.7403,27.4986,26.388,80.1585,90.8102,42.2703,248.2918,67.8025,193.7898,112.4071,36.7761,55.1879,99.1879,66.6551,30.5147
727,98.2236,39.6712,182.7251,128.9806,34.8089,87.0714,75.4935,297.0394,80.7824,238.3602,88.1635,147.7397,27.037,37.8047,15.9803,27.3868,26.4952,80.0815,90.9605,42.4657,248.1841,68.1266,194.3386,113.4057,36.8981,55.4709,99.876,67.0285,30.6749
728,98.1741,39.7629,183.2356,129.1419,34.5806,86.9979,75.9518,298.6962,80.9752,240.0279,88.6205,149.1154,26.9613,38.0584,15.7661,27.3416,26.5728,80.7099,91.3889,42.6828,250.5164,68.3767,193.7235,113.0724,37.2108,55.7552,99.9494,67.3103,30.513
729,99.3111,40.2526,185.1732,129.4622,35.0139,87.8922,76.8893,303.7958,81.7704,243.7489,89.9966,149.9352,27.3785,38.5946,15.8786,28.1941,26.9969,81.635,92.2614,43.4825,252.2931,69.0239,195.349,114.0474,37.8414,56.4126,101.3243,68.3383,30.641
730,98.4972,40.4187,185.634,129.0492,34.8117,87.3476,77.0016,303.3848,81.9345,243.5133,89.8072,148.3935,27.4548,38.7449,15.8446,27.7989,26.7558,81.846,92.0587,43.2905,250.9826,68.9984,195.5271,114.0635,37.8476,56.6494,101.4084,68.3579,30.4638
731,97.3007,40.2263,184.8225,128.04,34.659,86.7819,76.0716,302.5036,81.7852,240.7169,88.7087,147.0959,27.27,38.4893,15.4473,27.1924,26.5909,81.1261,91.4283,43.0265,248.8029,68.4108,194.7023,113.2213,37.7254,56.5878,100.357,68.1969,30.0883
732,95.9914,39.4757,180.6082,124.0242,33.8054,85.3022,76.0918,295.4113,79.9489,237.0982,87.5948,144.3173,26.6039,37.891,15.0833,26.6636,25.7546,79.3688,89.7638,41.8314,243.542,67.3373,191.7116,109.9948,36.9411,56.261,98.1507,67.8317,29.6573
733,97.9571,40.5146,184.1731,126.6018,34.2683,86.6462,75.9441,301.4986,81.2561,239.8089,89.9548,146.2447,27.2193,38.9941,15.2434,27.1695,26.3913,81.9968,90.9857,42.681,249.9353,68.6629,195.5749,110.5753,37.4415,57.6081,99.4857,69.8154,29.7986
734,98.1952,40.2941,183.2154,126.8354,33.0685,86.6096,76.962,306.6388,80.7484,238.0902,91.2096,146.9235,27.4276,37.6002,15.0917,27.096,26.4375,81.8655,90.7189,42.4296,251.9878,68.9949,195.517,109.075,37.1065,57.0968,98.7975,69.867,29.3115
735,96.2674,39.9042,183.228,125.7597,31.6059,84.7222,76.6975,304.2539,80.519,236.6148,90.3919,145.7341,27.0314,36.7942,14.7345,26.4035,25.8479,80.9749,90.728,41.7785,250.1414,68.5997,192.5656,107.0357,36.544,56.4952,98.3499,68.6066,28.461
736,94.9019,39.5332,181.0247,122.8365,30.9904,83.5257,77.227,309.7749,79.4602,235.8788,90.5357,145.6704,26.6034,36.6733,14.6069,25.7443,25.5243,79.4771,90.6434,41.4949,248.8946,68.3988,188.1229,105.3802,36.3113,56.4371,96.9028,68.3199,28.0428
737,94.4013,39.5168,180.8362,122.5763,30.0719,83.7385,78.3854,314.1388,79.7017,235.5065,91.1317,146.3251,25.8929,36.9493,14.7298,25.7742,25.477,78.9667,90.8136,41.0792,250.012,68.4043,186.9096,104.9527,36.478,56.6855,96.0434,68.7668,27.7645
738,94.2917,39.14,179.5836,121.2318,30.2181,83.9704,78.4583,312.9405,79.9895,234.0295,90.6549,146.1057,25.6552,36.6695,14.457,25.3982,25.4284,78.7398,90.0796,40.5818,249.9539,68.1596,185.482,103.1518,35.9725,55.8149,94.4777,68.0327,27.057
739,93.4432,38.8955,178.992,120.1324,29.6166,83.7901,78.0507,310.8938,79.9344,234.9961,90.7075,147.1874,26.317,36.6162,13.7775,25.3366,25.4977,78.9305,89.952,40.8772,251.4374,68.0834,185.9479,102.6116,36.185,55.222,93.7021,67.4199,27.1821
740,92.4983,38.1321,177.1054,120.0725,29.289,83.7783,78.283,308.6759,79.0029,231.7634,87.2987,147.5467,25.9723,36.0426,13.6152,25.0263,25.349,77.4184,89.6302,39.8336,249.7936,67.3955,185.9011,102.0404,35.7205,54.5627,92.7933,66.4493,26.5595
741,89.3472,37.6903,175.7779,118.0819,28.9237,80.095,77.1719,302.6743,78.3488,229.5715,86.1369,146.5856,26.6396,35.9475,13.1211,24.7022,25.2622,76.1923,89.5725,38.8598,249.4752,67.421,183.2086,99.7008,35.5015,54.418,91.0748,66.0978,25.7959
742,90.936,38.2212,177.8467,119.189,28.6877,79.9047,75.5289,294.4603,79.0531,231.1469,87.8485,148.1372,26.5999,36.6526,12.9179,24.8192,25.7377,76.7924,91.299,39.1321,249.8927,69.2102,186.0782,100.1618,35.8028,55.5643,91.3947,67.8597,25.5588
743,88.0357,37.1267,172.0923,115.8235,27.5947,77.5947,71.9348,288.7581,76.4928,225.8608,85.3897,144.563,25.6179,35.029,12.5313,24.2641,25.1464,74.7139,88.9269,37.4281,242.7265,68.38,180.7007,96.2969,34.7158,52.8905,88.1526,64.7891,24.3821
744,90.0202,36.9178,171.4172,116.4226,28.4756,79.2527,72.6156,291.6654,76.5951,221.8448,85.1018,146.5044,26.4443,35.6495,13.4757,24.9377,25.9415,75.8691,89.5449,37.7007,241.8884,68.6091,182.367,96.883,34.8387,53.8377,89.0034,65.5328,25.0411
745,92.8298,37.66,173.7004,118.9829,28.7928,81.2003,74.3608,295.3075,77.3664,223.7827,87.1128,149.8159,26.8193,36.7595,13.8384,25.5232,26.5717,78.2945,91.1647,38.5243,246.7712,69.9016,186.6183,101.8668,35.5546,55.5533,90.8081,67.4756,25.3325
746,92.016,37.8129,174.8185,118.248,27.5792,81.4213,75.5816,301.0383,78.3632,224.053,87.7446,148.743,26.997,36.668,13.597,25.2612,26.3868,78.0645,92.2286,38.3326,247.684,69.6499,186.0488,101.6899,35.5421,55.1411,90.3858,67.127,24.7721
747,92.7216,38.4794,177.7366,119.9756,27.8519,83.6629,77.854,303.5732,79.4465,225.504,90.2346,149.8018,27.2516,37.0201,13.7861,25.6965,26.6273,78.3299,94.3453,39.2875,252.1926,70.9379,189.3421,102.8522,36.2465,55.7798,91.5583,66.1935,24.6661
748,92.5709,38.3094,176.312,119.4414,27.8461,83.4701,77.4086,302.5586,78.4494,221.1135,89.2434,148.4907,27.0541,35.4486,13.726,25.8637,26.4981,76.7878,92.509,39.5692,249.9828,70.5448,186.6375,101.8635,35.7518,54.2379,91.2131,62.2333,24.6487
749,92.8389,38.4146,172.905,117.4622,27.3768,85.1981,79.4822,299.9261,76.786,213.815,89.7025,148.1086,27.5258,35.1516,13.4383,26.1625,26.5561,76.2886,92.371,39.2633,250.0879,70.717,187.1645,96.8642,35.3923,54.0423,88.4801,61.1002,24.4621
750,94.0983,38.844,169.3223,115.752,27.8305,85.8186,79.6411,308.62,76.2592,210.215,90.5601,150.8225,27.9744,35.8256,13.8161,27.3007,27.0385,77.1032,93.1166,39.3,252.9178,71.9272,183.5822,95.754,35.3276,55.1801,87.9031,61.6279,25.3127
751,93.2921,39.66,172.1193,117.0215,27.6481,86.8393,79.6089,313.0982,77.053,214.7442,89.8088,152.4182,27.977,36.1569,13.7505,27.1691,27.3365,78.4847,93.9281,39.5249,253.9788,73.1453,188.1344,94.4445,36.2025,55.3959,88.023,62.5775,25.8762
752,91.6164,39.2046,169.3492,115.0602,26.6183,86.2365,79.5499,311.2144,75.5189,210.0357,90.7705,150.0525,28.3393,35.7003,13.2471,26.5854,27.2008,77.6233,92.5495,39.1666,254.5251,72.5591,185.9723,89.6748,35.5618,54.6803,85.492,61.9882,25.4566
753,89.7373,39.2959,168.4094,114.982,25.9288,85.7435,80.4951,307.7738,74.7382,209.9251,88.7943,151.6366,28.2249,36.5114,13.4691,26.8884,27.6682,78.0165,92.2381,39.4213,253.5379,72.9705,186.6765,88.685,36.2244,55.8316,85.6253,62.9866,25.3153
754,91.0871,39.623,170.9574,117.2368,26.3224,86.268,81.376,309.2794,75.9999,210.7346,86.5284,151.6002,28.0396,35.8695,14.0849,27.3103,27.798,78.0182,87.7874,39.578,248.0214,72.562,187.7972,90.9301,36.8082,56.2083,86.2186,63.6216,25.7364
755,89.2162,37.6383,167.167,115.8896,25.217,84.0927,81.4341,293.5801,74.1941,205.7235,82.7896,150.8013,27.1648,35.6139,14.2697,26.9845,27.5864,76.2445,85.9999,39.252,239.479,71.4635,184.2888,89.0432,35.5379,56.3128,85.254,62.9394,24.5012
756,85.7525,35.5724,163.5002,111.3523,23.3318,81.4116,78.8943,269.3706,71.7642,198.3205,77.8622,146.6624,25.6106,33.7054,13.6867,26.4468,26.7833,75.0704,84.0568,37.7571,227.998,69.7932,180.9236,83.9136,33.9601,53.6983,80.7543,60.521,23.2808
757,84.9358,35.3583,162.1358,109.1901,23.3376,81.5535,77.2673,262.1671,71.6692,193.6681,79.1035,147.2097,25.0584,28.9666,13.9296,26.5651,26.9514,74.6877,84.9789,37.2717,232.6447,70.8755,178.401,81.5294,33.5321,50.5641,80.2882,55.8247,23.0321
758,86.3176,36.4441,164.2789,111.5813,23.9569,82.4828,77.7272,274.8184,72.2445,197.9752,80.1905,146.9461,25.3111,27.3973,14.2735,26.8188,27.028,75.3988,86.4532,37.7709,236.6215,71.3762,181.8003,83.0789,34.0127,50.5797,81.7985,55.957,22.9271
759,83.6672,35.7867,162.0912,108.4308,23.6069,81.3231,77.2338,273.1947,70.6445,192.7877,80.3366,145.2348,24.7885,25.9347,13.8911,26.483,26.3328,73.8843,84.8046,35.8077,234.3772,70.341,180.9808,80.7492,33.1969,48.8373,80.2385,53.841,22.2498
760,84.9411,35.762,163.5461,108.3829,24.2021,82.7378,78.7182,282.5139,71.1685,194.4973,81.2343,144.826,25.2839,26.2126,14.3047,27.2692,26.3181,74.9707,85.187,35.8773,233.3207,69.6268,183.0234,81.1169,33.2348,47.8887,81.064,54.1649,22.6034
761,86.431,36.3875,164.4716,109.9433,24.4179,83.881,80.1295,288.596,71.8854,197.5892,82.3951,147.6027,25.5847,26.6124,14.7027,28.2812,26.4445,75.3726,87.8529,36.8749,236.9758,70.3099,185.7535,82.5868,33.6629,49.1122,82.1182,55.4421,23.5921
