,AES,LNT,AEE,AEP,AWK,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SCG,SRE,SO,WEC,XEL
708,9.947,29.9846,43.2889,55.9538,57.7403,17.0669,35.1508,62.2419,67.5015,80.272,67.7718,59.5398,66.1501,27.6652,31.1392,99.4035,19.2487,11.7457,52.8309,62.8933,33.6674,39.1811,59.241,99.8571,44.6399,49.6147,35.6913
709,10.0108,30.1172,43.8185,56.192,57.8353,16.9994,35.1271,62.2542,67.5094,80.5955,67.871,59.5787,66.6866,27.4442,31.283,99.9911,19.1537,12.1363,52.8599,63.4486,34.0774,39.2136,59.2753,99.5079,44.6651,49.4749,35.7168
710,9.9923,30.5339,43.6929,56.4111,57.8599,16.9625,35.2172,62.3819,67.2812,80.4302,67.8484,59.2744,67.1989,27.7026,32.1144,100.2679,19.2858,12.3384,52.8086,63.4457,34.0919,39.4215,59.5439,99.547,44.9691,49.6601,35.8816
711,9.7271,30.3263,43.0899,55.7585,57.2264,16.6924,34.9166,61.7578,66.4278,79.2491,66.5626,58.9068,65.7459,27.4165,32.0363,98.467,19.2963,10.9827,52.285,62.4449,33.3984,38.7731,58.6717,98.6208,44.4074,48.981,35.441
712,9.5696,29.8433,42.2315,54.7363,57.2546,16.4539,34.4298,60.6727,65.3786,78.3906,66.1995,58.4091,64.4625,27.2516,32.0311,96.5864,19.0046,11.0575,51.9006,61.3138,32.9974,38.223,57.8706,97.2433,44.1302,48.1686,34.5589
713,9.4145,30.0701,42.9853,55.6848,57.8213,16.4966,34.8841,61.7512,66.2816,80.1664,66.8152,59.9238,65.6076,26.8896,32.7264,98.0002,19.0389,9.2702,52.9239,62.128,33.642,38.5949,58.8182,97.3472,44.7267,49.2417,34.9491
714,9.142,30.0825,42.846,56.0937,58.1417,16.3441,35.2972,62.4566,66.2234,80.71,67.9639,59.8877,66.1568,26.6459,32.5856,98.2074,18.9728,9.3579,52.6718,62.7658,33.5415,37.9948,59.4113,94.6584,45.0644,49.8682,35.1328
715,9.1892,30.2474,42.7341,55.8438,58.3716,16.2872,35.3773,63.1646,65.6632,80.5808,68.328,59.6777,66.4647,26.4282,31.916,99.0039,19.1624,10.0094,52.5717,63.2494,33.1058,37.8099,58.9987,93.6339,45.2042,50.2805,35.2015
716,9.3027,30.2709,42.7087,56.3814,58.1934,16.4549,35.2797,63.1907,66.2972,80.6025,68.8254,59.4991,67.9652,26.6808,32.1324,98.8219,19.2315,10.4366,52.8009,63.334,33.4372,38.2377,58.8457,93.7367,45.3086,50.1659,35.2815
717,9.2632,29.5493,41.979,55.171,57.0237,16.2127,34.9054,61.5801,65.522,79.0901,67.6558,59.1229,66.3346,26.5186,31.6963,98.0024,19.1941,10.5166,51.789,61.5618,33.0317,37.7121,57.3431,93.0245,44.6647,48.8277,34.8935
718,9.0416,29.4125,41.7967,54.7414,56.8222,16.8724,34.8765,60.8924,64.9659,78.5617,67.6625,59.3949,65.8754,26.0937,31.4932,97.3027,18.7649,10.2253,51.8067,61.4588,32.7396,37.2211,57.29,91.3101,44.3818,48.5989,34.9701
719,8.8463,29.2826,41.6465,54.4189,56.7035,16.5091,34.9385,61.7126,64.966,78.0747,67.9973,59.1717,65.0682,25.4432,30.9596,97.8053,18.7471,9.3659,51.9521,61.3317,32.6423,37.1788,58.0648,91.4505,44.7668,49.2532,35.1264
720,9.2337,29.724,42.0513,55.9159,57.1855,16.815,35.2976,62.797,66.2595,79.3337,69.0913,59.8803,65.374,25.7147,31.1215,98.7572,18.7515,9.3405,52.9528,62.2908,33.1547,37.2402,59.1826,93.0397,45.3908,50.1219,35.6069
721,9.2538,30.2522,42.8169,56.8281,58.6478,17.3877,35.9804,63.972,67.0619,80.6165,69.8924,60.6473,66.582,26.2183,31.6195,102.7158,19.1809,9.5136,53.8285,63.3496,33.7138,38.0992,60.7033,95.3535,46.0287,51.0122,36.2695
722,9.2781,31.7458,43.7224,57.491,59.4291,17.7271,36.1425,64.3071,67.5751,80.1757,70.5036,60.8972,67.159,26.6001,31.5783,103.7671,19.2768,9.4747,54.0087,63.7489,33.8772,38.1713,61.4572,96.2085,46.4888,51.0798,36.4337
723,9.0489,31.505,43.2911,56.4999,59.3298,17.5204,35.6488,63.4112,66.959,79.0647,69.6521,59.861,66.379,26.7948,31.1042,102.1275,18.9883,10.237,53.2274,62.8966,33.6413,37.5764,60.4542,94.6181,46.1947,50.424,35.6363
724,9.1653,31.0415,42.8779,56.5834,58.5077,17.4409,35.5681,63.3695,66.6003,78.6435,69.757,59.0928,66.2064,27.2851,31.1019,102.1877,18.8888,10.9204,53.076,62.9176,33.4673,37.7269,60.1714,94.2101,46.2632,50.3506,35.4266
725,9.2359,30.9585,42.8686,56.9193,58.6332,17.5582,35.4692,63.5039,66.8525,78.8458,70.5225,59.1904,67.1289,27.4332,31.436,102.4874,18.9843,10.9393,52.9704,63.0066,33.5557,37.7544,59.959,93.6184,46.3788,50.5126,35.1998
726,9.5,31.4076,43.7693,58.1264,59.5406,17.9572,36.0,64.5066,67.7453,79.889,71.8879,60.29,68.7305,27.6832,32.353,103.9596,19.246,11.5255,53.8718,64.3505,34.2077,38.5665,61.0354,96.0377,47.0029,51.4627,35.7763
727,9.585,31.3485,43.6801,58.3755,59.8628,18.1093,35.9747,64.7769,67.829,79.9207,72.1177,60.384,68.6667,27.7501,32.6083,103.8092,19.3787,11.4929,53.9795,64.2499,34.2246,38.6017,60.8579,96.0595,47.0829,51.5593,35.7148
728,9.4565,31.5267,43.8877,58.4886,60.3221,18.1222,36.2591,64.848,67.6747,80.3158,71.9394,60.2815,68.7539,27.6967,32.5505,103.761,19.3528,11.3745,53.8231,64.6372,34.1581,38.648,61.087,95.8502,47.1146,51.7673,35.9412
729,9.5678,31.7531,44.1966,58.8725,60.767,18.4037,36.62,65.2156,68.545,81.4317,72.4097,60.5237,69.1266,27.8998,32.6365,104.7737,19.7631,11.4847,53.8827,65.2449,34.4075,38.9233,61.5443,95.9841,47.3426,52.3192,36.3007
730,9.5768,31.7507,44.1301,58.8946,60.587,18.3327,36.7403,65.3173,68.6782,81.6787,72.3375,60.5125,69.2801,27.7005,32.3955,104.9046,19.8201,11.1933,54.0073,65.3122,34.3301,39.0421,61.4957,95.101,47.3043,52.3035,36.409
731,9.5729,31.2793,43.3307,58.2891,59.9326,18.3255,36.177,64.3729,67.6498,80.2769,71.4236,59.3759,68.4763,27.7089,31.8041,103.9679,19.6164,11.6193,53.2541,64.5354,34.1477,38.6521,60.5831,93.9769,46.807,51.4531,35.9793
732,9.3608,31.0359,42.8183,57.9809,60.17,18.1893,35.6106,63.9942,66.9319,78.9906,70.6684,58.6729,68.1469,27.7735,31.3965,103.031,19.4841,11.5358,52.7817,63.8854,33.5841,38.3745,60.281,92.8344,46.7067,51.0413,35.5951
733,9.4711,31.096,43.2023,58.348,60.0348,18.3496,35.6287,64.7094,67.4456,79.458,71.2321,58.8864,68.3261,27.9442,31.2607,103.9548,19.7278,11.7377,52.8583,64.0048,33.8485,38.6699,60.7454,93.5853,47.1817,51.5122,35.8325
734,9.3129,31.2894,43.7164,59.0604,59.8416,18.2522,35.862,65.0716,68.3784,79.4775,71.7304,58.4538,68.4054,28.1077,31.7454,104.1672,19.8742,11.1566,52.7675,64.3414,33.9452,38.6337,61.0466,92.4957,47.2189,51.725,36.2973
735,9.0667,31.1014,43.9147,58.6064,59.2515,17.9072,36.0127,65.5316,68.4919,78.9209,71.3186,58.3219,67.8432,27.9172,31.2337,104.46,19.6115,11.2927,52.4986,64.4133,33.5929,38.6842,60.7358,87.9236,47.0652,51.6882,36.4279
736,9.0337,31.0844,43.6286,58.4949,59.9029,17.8552,36.201,66.4657,69.4757,78.7381,71.257,58.3677,67.6832,27.7231,31.4793,105.2148,19.5564,11.3995,52.269,64.5089,33.5431,38.5539,61.034,87.8469,46.911,51.7471,36.4043
737,8.9575,31.0712,43.5964,58.787,60.2532,17.6151,36.0748,66.6724,69.5894,79.0128,71.7562,58.9912,67.5693,28.1139,32.0593,105.7883,19.742,10.4602,52.2488,64.7422,33.7934,38.6031,60.9355,89.0161,46.8207,51.8856,36.443
738,8.783,30.751,43.3221,57.9419,60.0646,17.3149,35.8171,65.6491,68.8783,79.2728,71.0649,59.2002,67.9607,27.8526,31.9601,105.1572,19.5742,10.0001,52.2531,63.4057,33.4662,38.3671,60.5351,89.1156,46.4183,51.4553,36.1789
739,8.7639,30.9786,43.3382,58.1832,60.3205,17.2335,36.2305,66.5752,69.1504,80.5468,71.819,59.7057,68.4531,27.7032,31.7833,104.7599,19.5048,9.8538,52.6031,64.1361,33.6046,38.9319,60.5876,90.4868,46.7252,52.1013,36.3425
740,8.7908,31.168,43.5757,58.8628,60.7929,17.3929,36.6017,67.35,69.6117,81.061,72.2836,59.5772,68.9156,27.696,32.255,105.6698,19.9156,10.3074,53.1739,64.7718,33.991,39.5379,60.8828,92.8708,47.1307,52.7157,36.6621
741,8.4816,31.0347,43.3359,58.5165,60.2121,17.2452,36.1953,67.2491,68.7821,80.4359,71.794,58.9727,68.0223,27.3205,31.8405,104.8984,19.7084,9.9464,52.5032,63.9427,33.3415,39.4406,60.4062,91.4436,46.957,52.5128,36.3813
742,8.7059,31.4752,43.4732,59.3134,61.0188,17.4414,36.6625,68.7296,69.4624,81.8873,72.8511,59.9108,68.8771,27.6582,32.0694,107.1448,19.9769,10.0887,52.8004,64.6951,33.5175,39.8444,61.4553,92.6123,47.814,53.8132,37.0815
743,8.4499,30.8534,42.2312,57.9018,60.1766,16.7725,35.9952,68.318,68.6491,80.3213,71.5679,58.9676,66.61,26.688,31.22,105.2475,19.3876,9.3115,51.4922,63.4969,32.693,38.896,60.1997,90.3341,47.2075,53.2282,36.5957
744,9.055,30.7648,42.1319,57.6451,60.4158,17.2821,35.9218,67.3172,68.446,79.4673,71.0119,58.9575,66.5151,27.1794,31.1877,104.8608,19.5553,10.0034,51.5194,63.2639,33.0188,38.9988,60.1046,90.7559,46.7936,52.5426,36.3168
745,9.17,31.3377,42.6864,58.1971,62.0932,17.7628,36.2895,67.6327,69.3183,80.7716,71.7387,59.3613,68.2645,27.823,32.0648,106.048,20.1227,9.9323,52.091,63.6888,33.7718,39.6921,60.7816,92.9509,46.99,53.1725,36.302
746,8.8544,31.1826,42.7569,57.963,61.6344,17.2098,36.3905,67.7755,69.696,80.8635,71.8991,59.8192,67.7095,27.325,31.9928,106.425,20.2982,9.2125,51.7197,63.8301,33.9297,39.1051,60.5971,92.3723,47.3456,53.311,36.5618
747,8.9994,31.4214,42.8798,58.2567,62.2511,17.3484,36.9156,68.1977,69.8018,81.6804,72.345,60.6645,68.717,27.7852,32.0085,106.5074,20.4376,9.5447,52.3302,64.1019,33.8982,39.3639,60.9086,92.1849,47.6737,53.8746,36.8222
748,9.0795,31.1809,43.1212,58.2722,62.5857,17.3126,37.3334,68.2184,69.76,81.968,72.401,60.6603,69.4785,28.1185,31.9914,106.9912,20.2041,9.9723,52.5415,64.1338,33.8659,39.5984,60.6085,91.4602,47.6233,53.6154,36.8065
749,9.1808,31.69,43.731,58.9981,63.2813,17.5428,37.9001,69.0808,70.73,83.1301,73.265,61.5197,70.2953,28.6295,32.1967,107.8112,20.5788,9.9944,53.654,64.4725,34.2726,40.2955,61.26,92.6506,48.1722,54.6063,37.4045
750,9.4313,32.549,44.8133,60.7349,64.6898,17.831,38.8389,69.5794,71.8782,84.8074,74.9342,61.9316,70.7192,29.4472,32.9301,111.1113,20.9988,10.6032,54.7554,66.1208,34.9362,41.2361,62.7303,94.5256,48.8735,55.3253,38.0542
751,9.4411,32.9606,45.5046,61.9167,65.083,18.596,39.1649,70.2509,70.6656,85.3638,76.963,61.9604,71.2421,29.8456,33.0702,112.5539,21.0755,10.5286,55.3235,67.0793,35.8506,41.3873,64.0568,95.6012,49.7203,56.0416,38.4037
752,9.3388,33.0935,46.0629,61.8767,65.0188,18.3907,39.2941,70.7383,69.6318,85.6033,76.5546,62.4376,71.3249,29.8908,32.888,113.3171,21.2466,10.563,56.1061,67.942,36.2175,41.2217,64.1769,94.9445,49.5979,55.8335,38.7114
753,9.6487,33.8038,47.3075,63.0505,65.9631,18.9826,39.4999,71.8095,69.862,87.121,78.1179,64.005,73.0875,31.1487,33.2512,114.6296,21.4726,11.2496,57.2391,69.6606,36.7265,42.001,65.79,95.8027,49.1309,56.6123,39.0858
754,9.8934,33.8163,46.59,62.4525,64.2319,19.0062,39.3439,71.3803,70.4262,86.8324,78.596,63.4533,72.9588,32.173,33.3579,113.4288,21.233,11.7667,56.6058,69.0804,36.6612,42.444,65.5069,95.8342,48.1835,56.5302,39.1948
755,9.7855,33.846,46.3886,62.7265,63.6258,18.8294,39.6692,71.5739,70.8559,86.2981,78.6497,63.1135,72.1582,32.6462,33.8381,113.1946,20.9282,11.5924,56.1307,68.6855,36.2682,42.7638,64.8064,94.979,47.9762,56.6559,39.2629
756,9.4743,33.8325,46.0648,61.9962,63.7294,18.4178,39.7117,72.7668,69.5404,85.977,79.2806,63.0154,71.3571,32.4036,33.0685,113.6117,20.8749,11.4425,56.2249,68.2423,35.886,42.1049,64.6044,94.4295,48.523,57.1223,39.2201
757,9.4389,34.158,46.1652,62.4311,65.5274,18.5678,39.8304,73.5549,70.2791,86.7398,78.9119,63.2748,70.4348,31.9676,33.2182,115.2962,21.1793,10.8278,55.9456,68.504,36.2595,42.1849,65.1915,95.9194,48.9729,57.5,39.5454
758,9.488,34.0324,45.921,62.5112,66.3195,18.4345,39.443,72.9753,69.8792,85.2418,77.6045,63.2769,70.8496,30.9868,33.4315,113.0451,21.4297,10.6325,55.976,68.5991,36.1347,42.3971,64.9964,96.776,48.881,56.1143,39.2854
759,9.1001,33.7554,45.5665,61.687,66.0429,17.7624,39.2993,72.4554,69.462,84.5914,77.2813,62.781,70.7414,30.3938,32.9159,112.3012,21.0835,9.8538,55.3889,67.9151,35.974,42.0214,64.8029,94.9871,48.2455,56.0143,39.0735
760,9.0487,33.409,45.1879,60.7965,65.2962,17.8453,39.1042,70.5693,68.8678,83.5948,76.2724,61.7935,70.1247,30.2861,32.8798,111.3705,21.1896,9.3258,55.0377,67.1004,35.72,41.7612,64.3275,93.7969,47.8953,55.5249,38.8172
761,9.3218,33.4443,45.397,61.0099,64.6035,18.0507,39.0287,70.6081,69.0062,84.0969,76.0376,62.1329,70.521,30.7941,33.251,112.2501,21.1262,9.6443,55.6665,67.0567,35.9718,41.9257,64.6016,94.2548,47.8287,55.4719,38.7341
762,9.6407,33.2675,45.3562,60.9105,64.6923,18.3404,38.9815,69.9092,69.5494,84.3769,75.5755,62.4529,70.7698,31.0896,32.5773,111.6366,21.2824,10.3847,55.8311,66.8537,35.9937,41.8864,64.6658,95.2097,47.7514,55.4145,38.7927
763,9.6785,33.6724,46.0414,62.2383,65.7918,18.5199,39.5552,71.1711,69.8153,85.1547,75.9401,63.5931,73.2259,31.4807,33.6546,114.0018,21.83,10.3182,55.9452,67.5898,36.4424,42.7732,65.6193,96.7568,48.6015,56.4681,39.5656
764,9.4303,33.5815,45.9411,62.0211,65.9784,18.4009,39.4458,70.718,69.4235,84.7766,74.7005,63.0226,73.0263,31.1591,33.0774,114.771,21.9389,9.9828,55.8314,68.1297,36.2805,42.9202,65.6083,97.0115,48.6138,56.5681,39.4084
765,9.7212,33.9069,45.9699,62.5616,66.1352,18.6159,39.5734,71.3594,70.4626,85.2602,74.8915,63.8887,73.8208,31.6156,33.2278,115.6107,21.8408,10.336,56.2639,69.3905,36.0203,43.6451,65.6244,98.7332,48.9756,56.9526,39.5875
766,9.6025,34.2379,46.3433,62.7022,66.5952,18.5191,39.7587,71.9046,70.7961,85.5587,74.8164,64.8399,73.4837,31.2257,33.1842,116.0177,21.8377,10.3027,57.0489,69.812,36.1114,43.4889,65.856,98.7812,49.0415,57.2383,39.6937
767,9.8525,34.5037,47.2787,62.8143,66.4342,18.6753,40.0556,71.614,70.8305,85.7414,74.8687,67.4237,73.2984,31.4527,32.6692,115.4066,21.7444,10.691,57.1041,69.8675,35.7435,43.3541,66.2053,98.8535,48.9047,57.2431,39.8978
768,9.8499,34.9563,47.9698,63.6707,67.6252,19.0081,40.5462,72.1907,71.6144,86.7328,75.8295,68.5547,73.9296,31.8471,33.6171,115.7903,21.9531,10.8484,58.1689,70.9923,36.0595,43.6128,66.659,98.7049,49.2378,57.8516,40.1477
769,9.9604,34.2616,46.9089,61.9611,65.4475,18.5925,39.7127,70.7654,70.3463,84.9343,74.672,67.6197,72.5212,31.795,32.9953,113.0393,21.5677,11.1267,56.8738,69.0407,35.0543,42.8216,65.2272,96.0262,48.5033,56.6816,39.4087
770,9.8525,34.133,47.0396,61.9637,65.1564,18.682,39.6453,70.2727,70.2237,84.4068,74.4478,68.2711,72.4188,31.7401,33.4446,113.107,21.5501,10.7351,56.8579,68.9668,35.1454,42.7774,65.2197,96.5511,48.3637,56.5477,39.6225
771,10.0291,34.0779,47.0057,61.6629,65.3044,18.742,39.412,70.0086,69.9436,83.8372,73.4581,67.3267,72.4376,31.561,33.4959,112.6224,21.5556,11.028,56.402,68.2819,34.87,42.7147,64.5878,96.6204,47.6792,56.4261,39.4484
772,10.1823,33.7056,46.6392,61.367,68.2825,18.6504,39.0913,69.8034,68.5662,83.4307,73.3221,66.545,72.5055,31.9347,33.4002,111.5636,21.8187,11.7104,55.8557,67.9065,34.5656,42.6189,64.6652,96.5266,47.5829,55.8886,39.145
773,10.3205,34.1482,46.6283,61.3217,67.932,18.716,39.2964,70.1237,69.3423,83.53,73.8461,67.0672,72.6137,32.7698,33.8352,111.2312,22.1916,12.4784,56.0826,68.1434,34.9923,43.5609,64.8866,97.9391,47.8944,55.915,39.3589
774,10.6991,34.5506,47.179,62.1844,67.4683,19.3628,40.1584,71.0363,70.3761,84.4559,74.8012,67.5866,73.7717,33.3737,34.3601,113.4672,22.371,13.0557,56.3842,68.7922,35.534,44.2844,65.5058,98.123,48.4334,56.7133,39.8377
775,10.8946,34.7635,47.1364,63.1287,67.3062,19.6779,40.4473,71.5418,71.116,85.7482,75.9308,68.4055,73.9269,33.8583,34.9665,114.2953,22.3792,13.7826,56.5662,69.2657,36.0132,44.5975,65.8108,97.0069,48.4914,56.8681,40.0505
776,10.6665,35.0969,47.6452,63.5679,68.1977,19.7905,40.7939,72.559,71.5734,87.0701,76.9737,69.0869,74.334,34.1058,35.4657,115.2615,22.4888,12.6859,56.8863,70.0261,35.8815,44.6765,66.0888,98.2253,49.0828,57.6509,40.4625
777,10.5808,35.3715,48.1806,64.2453,68.5902,19.9357,40.8812,72.9518,71.9574,87.9127,77.3853,69.6121,75.2616,34.1764,35.891,116.0902,22.6297,12.4268,57.1682,70.6029,36.4143,44.8527,66.5963,98.997,49.491,58.1655,40.6925
778,10.6896,35.2842,47.8449,64.0671,68.29,20.0911,40.9584,73.0001,71.6514,87.8325,77.2217,69.5703,75.7599,34.5682,35.9828,115.6241,22.6648,12.6891,57.0177,70.9951,36.4471,44.8802,66.6519,98.2174,49.685,57.9379,40.6491
779,10.921,35.4661,48.1651,64.341,68.1165,20.2937,41.0224,73.3189,72.046,88.2392,77.8286,70.3635,76.0669,34.6734,35.9239,115.8114,22.8077,13.6275,57.3138,71.3786,36.5688,44.5372,67.1872,99.3098,49.9203,58.1562,40.4546
780,10.9306,35.3619,48.242,64.093,68.0029,20.4266,40.918,73.416,72.2923,88.0036,77.6197,70.1544,76.4121,34.6617,35.5695,115.841,22.7752,13.7108,57.3754,71.5007,36.382,44.5491,66.8656,99.7799,49.8987,58.0696,40.4216
781,10.9372,35.6483,48.2164,64.4379,68.4891,20.423,41.0747,73.8762,72.844,88.3197,77.9482,70.1585,76.6922,34.4969,35.5591,115.6928,22.7004,13.2181,57.549,71.7497,36.4905,44.6847,67.3926,99.9974,50.2311,58.2791,40.5296
782,11.1997,35.7015,48.1243,64.6251,68.3095,20.5378,41.1621,73.5794,73.0897,88.8328,78.2359,70.0977,77.3665,34.4553,35.864,116.2727,22.8519,13.6859,57.4589,71.9712,36.6497,44.7959,67.335,100.1514,50.3703,58.4569,40.6402
783,11.4882,36.2897,48.807,65.3898,69.6321,21.0294,41.6405,75.2486,74.3818,89.1334,79.8128,71.2142,78.7173,34.9041,36.16,118.0457,23.3017,14.0441,58.7859,73.09,37.4518,45.8627,68.054,102.5854,50.8033,59.131,41.349
784,11.6113,36.2317,49.0839,65.103,68.5727,20.9056,41.5209,75.5387,74.078,89.2484,79.7946,71.4326,78.3365,34.8657,35.9061,118.3964,22.9979,13.8465,59.0095,72.8746,37.263,45.8803,68.209,103.4279,50.869,58.826,41.2723
785,11.569,36.0686,48.7676,64.7236,67.7779,20.8416,41.3384,74.8419,73.5223,88.8621,79.4385,71.3785,78.3404,34.9204,35.8706,117.562,22.8519,13.6773,58.7833,72.7398,37.1894,45.7287,68.1687,102.9107,50.5257,58.606,41.042
786,11.5617,36.0494,48.8476,64.9255,67.621,20.9545,41.2543,74.8099,73.2968,88.6522,79.1827,71.1848,78.0211,35.0162,35.8805,117.3197,22.8386,13.7318,58.6988,72.9151,37.1042,45.875,67.9737,102.7064,50.4213,58.4051,40.8829
787,11.3507,36.2238,48.9303,65.0973,67.6084,20.9112,41.6499,75.317,73.4369,89.2181,79.5622,71.5373,78.2051,34.9201,35.9695,117.4969,22.9997,13.1767,58.921,73.1905,37.0424,46.1816,68.2985,101.8793,50.6485,58.7876,41.1018
788,11.4786,36.3894,49.1098,65.0649,67.6866,20.9419,41.6976,75.5778,73.3582,89.3186,79.7113,71.2735,78.6297,35.0308,36.1182,118.2361,23.0106,12.8181,58.8953,73.387,37.1474,46.0459,68.7269,102.3597,50.8433,58.8597,41.2226
789,11.4789,36.4184,49.1729,65.0881,67.2119,20.8086,41.6533,75.5219,73.3334,89.2496,79.5393,71.2146,78.3063,35.1589,35.795,117.7277,22.9341,12.8972,58.5731,73.3748,37.1504,46.0988,68.8468,102.7027,50.7093,58.7312,41.2155
790,11.5381,36.9027,49.6051,65.4456,68.1855,21.07,42.0587,76.1944,74.0861,90.2695,79.9172,71.6852,78.8736,35.4186,36.0569,118.3216,23.0093,12.8406,58.851,74.1698,37.4315,46.2467,69.5129,103.7828,50.9918,59.3125,41.4886
791,11.6723,36.9977,49.6467,66.0593,68.669,20.9328,42.145,76.5689,74.6578,90.717,80.3027,71.8527,79.2798,35.5212,35.9719,118.5984,23.4157,13.1934,59.4419,74.6021,37.7107,46.5692,69.527,103.6841,51.1459,59.5427,41.5602
792,11.729,37.0293,49.8951,66.2325,68.9513,20.889,42.3256,76.6744,74.8759,90.6489,80.489,71.7748,79.2124,35.7881,35.9782,118.2167,23.568,13.0088,59.6487,74.89,37.9369,47.0093,70.061,104.0109,51.5426,59.9035,41.7052
793,11.5309,37.2393,50.2488,66.6795,69.2997,21.0731,42.4544,76.667,74.9435,90.5994,80.832,71.6106,79.5312,35.5809,35.9963,118.2255,23.6938,12.6101,59.702,75.1117,37.9719,47.0954,70.5935,105.1866,51.4942,59.6923,41.7905
794,11.4197,37.3194,50.6767,66.4975,69.4849,20.9937,42.5317,76.6926,74.5201,90.4331,80.9278,71.5958,79.0004,35.568,35.7916,118.4885,23.5877,12.9007,59.5443,75.1921,37.9523,46.93,70.6806,105.1951,51.4032,59.8644,41.7127
795,11.1339,36.7861,49.7072,65.6387,69.2707,20.6077,41.9558,76.0527,72.968,89.2013,80.0851,70.5906,77.2662,34.7446,35.0677,116.6427,23.2919,12.3057,58.4647,74.4476,37.3735,46.2545,69.8744,103.3575,50.9201,59.2812,41.0714
796,11.0499,36.6604,49.3244,65.3892,69.1725,20.6489,41.7224,75.2739,72.7259,88.8465,79.1481,70.2598,77.0893,34.2954,34.6792,116.328,23.3031,11.9179,58.4015,74.0089,37.3392,46.055,69.7122,102.8204,50.2332,58.6675,40.7011
797,10.891,36.6894,49.2355,65.5558,69.7378,20.7499,41.6197,75.9534,72.9096,88.861,79.5148,70.2349,77.2868,34.4017,34.8417,116.3805,23.3798,12.2247,58.6906,74.115,37.4138,45.9994,69.6523,103.2631,50.6779,58.8603,40.843
798,11.0059,36.8741,49.2449,66.0753,70.2832,20.9411,41.7801,76.2415,73.13,89.2264,79.8863,70.8197,77.2317,34.8409,35.306,116.8476,23.5795,12.7374,59.238,74.406,37.4883,46.0635,69.7739,104.2384,50.8193,59.0593,41.0186
799,11.0647,36.6283,48.671,65.8415,70.2233,20.9023,41.6633,75.7622,73.0361,88.8776,79.654,70.6586,77.0212,34.7107,35.5451,116.4949,23.488,13.1306,59.0478,74.1634,37.3046,45.7225,69.3853,103.4976,50.6354,58.8106,40.8557
800,11.1231,36.7831,48.6683,66.1546,70.1879,21.2286,41.675,75.8187,73.1011,89.0445,80.003,70.7616,76.5927,34.9246,35.802,116.8863,23.6005,13.2415,59.063,74.4853,37.3907,46.1477,69.598,103.8507,50.5963,59.0018,40.8819
801,11.202,36.3784,48.2791,65.7104,70.1091,21.1795,41.2317,75.0971,72.7039,88.4177,79.4848,69.9636,76.3839,34.7791,35.6467,116.2397,23.4202,13.4512,58.7158,74.0403,37.0318,45.736,69.4173,103.6782,50.3066,58.5332,40.5762
802,11.2709,36.3284,48.3407,65.6156,70.3888,20.9849,41.2428,75.1918,72.6686,88.3083,79.3649,70.076,75.8995,34.9193,35.4719,116.2052,23.3964,13.4074,58.7769,73.8137,37.069,45.81,69.3271,103.905,50.3627,58.3248,40.5888
803,11.2654,36.6285,48.6959,66.0041,71.0805,20.995,41.532,75.7432,73.0269,88.968,79.9375,70.9101,76.144,34.639,35.5611,117.1893,23.6109,13.5512,59.2597,74.3341,37.3914,46.2247,69.7541,104.6077,50.6205,58.7165,40.8271
804,11.2968,36.6431,48.8934,65.9872,71.4049,20.9487,41.4599,75.4471,72.6604,89.063,80.1374,70.7764,76.1744,34.3246,35.7295,117.3143,23.7295,13.7251,59.3613,74.4231,37.6405,46.5097,69.7433,104.2647,50.7054,58.8788,40.9462
805,11.4622,36.5382,49.0663,65.8403,72.018,21.0081,41.7517,75.7239,72.7938,89.3879,79.7647,71.2399,76.4521,34.7423,35.5554,117.8556,23.9359,14.0759,59.4912,74.7326,37.6847,46.9853,69.7545,104.2465,50.8661,59.0418,41.0837
806,11.3594,35.831,48.2635,64.4719,71.523,20.748,40.9204,74.2788,71.7718,87.9139,79.0792,70.2655,75.3733,34.3018,35.1597,116.6333,23.3676,14.106,59.0274,73.5699,37.3613,46.6066,68.7856,103.6358,50.2835,57.8188,40.3722
807,11.1392,34.6855,46.7206,62.5337,68.7083,20.5982,39.5611,71.5737,69.8312,85.4584,76.6362,68.2806,73.6388,33.4432,33.9475,113.4318,22.243,14.0552,57.0773,71.4886,36.3881,45.0888,66.6951,101.0792,49.1323,56.05,38.7817
808,11.1852,34.5412,46.5427,62.6942,69.013,20.7894,39.532,71.5524,69.982,85.7301,76.9128,68.557,74.1889,33.9914,34.3884,114.1887,22.2897,14.2974,56.938,71.4408,36.4522,45.1652,66.5599,100.9782,49.2666,56.4998,38.9852
809,11.0279,34.4729,46.6987,62.6899,70.4994,20.9112,39.4951,71.9603,70.085,85.9423,76.6172,68.5509,74.0747,34.0644,34.3904,114.2311,22.2566,14.1417,56.9544,71.4626,36.4968,45.2104,66.7481,101.0545,49.1702,56.7412,39.0509
810,11.1544,34.5466,46.8588,62.9625,71.3906,21.0765,39.523,72.2126,69.9255,86.2925,76.9022,68.8529,74.6679,34.4905,34.6271,115.3607,22.3132,14.439,57.0585,71.3765,36.4469,45.3991,66.4249,101.3352,49.1768,56.7528,39.1988
