,MO,ADM,BF.B,CPB,CHD,KO,CL,CAG,STZ,COST,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA
1142,63.9188,41.4025,50.8346,53.586,49.9837,45.7511,71.1558,34.4731,197.3839,157.461,77.9285,90.9836,105.1314,57.2163,34.1044,122.0734,69.9039,121.6369,22.8939,96.1844,89.7419,43.1207,53.9842,117.7862,115.3307,92.4136,51.2517,137.6828,107.3069,65.0018,79.7021,80.3212
1143,64.2343,41.6061,50.9098,53.8937,50.3931,45.7183,71.5401,34.5235,197.8203,157.1763,77.7489,91.4428,106.152,57.3724,34.0273,121.7541,70.2472,122.3812,22.6474,96.2164,89.8185,43.1104,54.3221,118.1986,116.026,92.7474,51.202,138.7533,107.4496,65.1784,79.6652,80.5608
1144,64.1463,41.7068,50.8967,53.8593,50.4015,45.62,71.6362,34.3341,196.8055,158.8361,77.8938,91.7767,105.7599,57.3982,34.2033,119.8643,69.9849,122.4987,22.9384,97.0521,88.8899,43.3611,55.214,117.989,116.2058,92.7671,51.5199,138.8204,107.4126,64.7731,80.0189,81.4368
1145,63.8249,41.7866,50.6274,54.1937,50.0378,45.5534,71.2365,34.2231,196.7315,158.8084,77.6652,90.3816,104.7317,57.6604,34.0584,118.7872,69.8905,121.9598,22.9759,97.1011,89.1599,43.1217,55.1791,117.4427,115.4632,92.5231,51.5651,138.8252,107.1728,64.624,80.146,81.3172
1146,63.6037,41.3081,50.0822,52.9628,49.6588,45.4895,70.8965,33.3674,197.1908,154.0484,76.0341,90.3606,105.439,56.3052,31.7676,109.2495,68.3949,121.6324,21.6651,95.2896,89.461,42.1543,54.9844,116.3206,114.6955,92.2635,51.869,137.5626,106.4529,64.0819,79.0524,80.5136
1147,64.2252,41.741,50.3835,51.9959,49.868,45.6646,71.2572,33.1756,198.3012,151.9395,75.6906,90.5416,106.4397,55.3356,31.5221,105.8823,67.6838,121.7509,21.8091,94.731,90.9018,41.6549,55.343,116.2032,114.9699,92.6327,52.2076,137.5715,105.5988,63.566,78.7727,81.3079
1148,63.971,41.803,50.0171,50.6748,49.7162,45.4536,70.9019,32.6213,197.9359,152.1917,75.5256,90.4381,105.6353,54.3607,31.0967,105.009,66.7077,122.092,21.5811,94.6969,90.1034,41.2168,55.1645,115.5005,115.3306,92.4012,52.0831,137.4074,104.4209,62.59,78.0532,81.2726
1149,63.9661,41.7154,51.0747,50.8398,49.5776,45.4652,71.36,32.4759,198.5086,153.1246,75.9201,90.3816,105.8411,54.0686,30.9548,104.9652,66.3069,122.5908,21.7597,95.2672,89.1773,41.7465,55.349,115.8326,116.347,92.4431,52.3303,137.5771,104.8924,62.2179,78.5871,81.4551
1150,63.988,41.8668,52.8409,50.5861,49.5611,45.4143,70.9716,32.6239,199.5068,153.9512,76.4215,90.5058,105.8878,53.7697,30.9242,104.3232,65.876,122.0556,21.9974,95.4613,89.6981,41.3634,55.8406,115.1308,116.4358,91.877,52.6147,137.2026,104.4367,62.3343,78.7258,81.8508
1151,63.6724,41.285,53.0095,47.0626,50.0768,45.5556,71.5204,32.4278,200.0552,156.0187,77.3302,90.9769,106.5306,53.3435,30.7546,104.6202,65.6344,122.8465,21.954,95.2354,89.8846,40.7862,55.971,115.4728,116.8939,92.2026,52.7874,138.2919,104.6014,63.2381,78.264,81.7936
1152,63.4131,42.0989,53.2728,45.8639,50.2291,45.7025,71.3395,32.7707,199.8106,158.1003,77.8861,91.5249,107.7383,53.679,30.8143,104.9595,65.3699,123.3682,22.3647,95.8292,89.9797,40.8161,56.0803,115.6612,117.5609,92.4952,52.9597,138.1765,105.0474,64.2334,78.3562,81.1159
1153,62.8475,41.9314,53.4901,46.2447,50.2739,45.8138,71.0385,33.5021,200.329,158.6436,78.4133,91.6302,107.7577,53.6479,30.7055,105.5537,66.2409,122.39,22.5068,96.1982,88.9656,40.7234,56.2762,115.7743,117.4223,92.4075,52.9983,137.8131,104.9032,64.6528,79.3387,81.5722
1154,63.1742,42.2772,53.8663,47.1927,49.7541,45.9456,71.5074,34.0662,200.9011,158.8469,79.7448,91.9564,107.8038,54.3434,30.6771,105.9462,67.2442,120.6044,22.4214,97.2584,88.7506,40.5372,56.3218,116.117,118.5443,92.7095,52.8591,136.1763,105.0388,64.8137,80.09,81.8595
1155,62.8799,42.4973,54.2494,47.3795,49.5206,46.2139,71.4839,34.3529,202.1634,158.7033,80.2794,92.1124,108.0152,54.5811,31.1393,105.879,67.7731,119.3822,22.5714,96.8292,88.2199,40.8873,56.2933,116.8298,118.503,92.7845,52.9467,135.8775,106.7946,64.895,80.2398,81.6911
1156,62.3246,42.4335,54.225,47.9067,49.0371,46.2706,71.8231,34.4745,202.7481,157.0626,79.955,91.6257,108.46,55.3249,31.5023,106.6825,68.2657,118.0712,21.0498,97.1603,88.1246,40.8161,56.3854,115.2661,117.3241,92.8552,52.8674,134.0947,108.2066,65.2318,78.8686,81.4816
1157,62.6058,42.8364,54.6592,47.9271,49.6239,46.4882,71.9622,34.8223,203.7581,157.4375,79.684,92.0427,109.0099,55.7711,31.7166,107.3689,68.866,119.3403,21.1747,98.1739,89.2373,41.1052,56.7633,115.6098,118.0253,93.8042,53.2072,135.0293,109.5962,65.5107,79.0748,82.2762
1158,62.3098,43.0826,54.2892,47.6191,49.5023,46.6855,72.0233,34.8314,204.4755,159.6762,81.7951,92.2482,108.9764,55.7074,31.7228,107.6291,68.5732,120.4408,21.6357,98.3111,89.7199,41.031,56.226,115.2031,116.9364,93.4817,53.0069,135.41,109.7131,65.5808,79.5218,82.9594
1159,62.6549,43.3292,54.2424,47.6509,49.2685,46.886,71.7658,34.8137,204.3991,162.9351,83.0383,91.8008,109.6316,55.513,31.4355,107.3456,68.24,120.4308,21.8519,98.6307,88.6443,41.114,56.3459,114.551,116.9963,93.5723,53.4633,134.2653,109.6891,65.8238,80.1045,82.9198
1160,62.1755,43.459,54.1663,47.7344,49.4983,46.1287,71.9943,34.4905,204.3755,162.1096,82.6633,91.5898,109.7176,54.925,30.9613,108.0751,67.5291,120.6142,21.3303,98.3134,88.0122,40.7129,56.4148,114.0493,116.7233,93.4951,52.7149,134.3449,109.2015,66.164,79.5854,82.0017
1161,62.33,43.6456,53.98,48.4887,50.1701,46.2141,72.2205,34.9368,203.8115,162.1824,82.6145,91.5775,109.7373,55.5466,31.2022,109.7555,68.078,120.8865,21.4989,98.9647,87.3076,40.7936,56.3529,114.6857,116.0331,93.3811,53.3924,135.4691,110.1564,66.7938,80.1558,82.4179
1162,62.4836,44.0928,54.2007,48.2071,50.4469,46.0598,72.3542,34.9252,204.1563,161.8368,83.2721,91.7244,110.1214,56.2464,31.5776,110.7242,68.45,121.7381,21.482,99.0158,86.3558,40.781,56.6195,114.9599,115.85,93.2235,53.7921,136.819,109.792,67.238,80.4096,82.9214
1163,62.307,43.8047,54.2223,47.4615,50.6526,46.017,72.7767,34.2589,202.2675,161.0234,83.3145,91.8081,110.2188,55.5226,31.5962,109.89,66.2026,121.6447,21.2459,98.575,85.5211,40.6221,56.3439,114.6166,115.3745,94.0758,54.025,137.1663,109.4009,66.3778,80.0349,81.2996
1164,61.4621,43.3852,54.1692,46.152,49.8645,45.837,72.6635,33.6815,201.7182,162.429,81.5477,91.4423,110.1864,52.0655,31.4771,106.9025,64.8214,120.4599,20.8944,97.7257,83.9547,40.495,55.8712,113.6578,113.8967,94.3054,54.2629,135.8189,108.4742,65.7123,80.3342,79.5291
1165,61.3426,43.3884,54.0227,45.7491,48.7667,45.5177,71.6759,33.5401,201.0869,161.4556,79.692,89.8707,108.5777,51.7577,31.2329,106.058,64.0725,118.7079,20.3234,97.0452,82.6757,40.34,55.7002,113.0209,113.0447,93.0572,54.0644,132.3755,107.5821,65.3791,80.023,78.1167
1166,62.3859,43.4845,54.2316,45.2756,48.526,45.4877,71.1988,33.2537,201.4679,161.121,79.2385,88.7264,107.9406,51.4562,31.3336,105.109,63.4718,117.6257,20.2347,96.4089,82.8372,40.1925,55.7758,112.1776,112.6729,92.3736,53.4703,130.1605,106.6741,65.7057,79.5559,78.1942
1167,63.5403,43.5431,54.2733,46.3608,48.5883,45.5915,73.082,33.3582,200.4681,162.1831,81.0786,87.8927,107.9968,52.0699,31.4016,105.3228,63.7481,117.5669,20.0197,96.4535,82.2178,40.4643,55.3408,111.737,113.1218,92.6959,54.0585,130.4749,106.6436,65.5927,79.4186,79.0131
1168,64.6496,43.5234,54.1003,46.6604,48.6567,45.6446,73.1084,33.4446,200.0316,164.0782,81.5648,88.4191,107.8877,52.0668,31.7633,105.7692,63.3537,117.6283,20.1836,97.1947,82.4464,40.6981,55.2675,111.9192,112.602,92.5814,54.2009,131.015,107.0366,65.9803,79.299,79.1429
1169,64.2216,43.0229,53.4679,46.7933,47.9718,44.7561,72.764,33.1414,199.5684,164.3657,81.3479,87.7878,108.1418,52.0624,31.2724,105.8007,62.7884,116.5241,20.2785,96.2119,81.9042,40.5332,54.952,110.9721,111.6575,90.9736,54.1228,128.5475,107.8304,65.8103,79.2353,78.0726
1170,64.2843,42.774,54.3893,46.9249,48.1275,44.9041,73.1741,34.0181,199.1621,163.8811,81.1207,88.1348,106.6668,52.258,31.5939,105.1757,62.807,116.908,20.3637,101.5045,81.2326,40.5432,55.3383,111.9556,111.8835,90.9111,54.0652,129.7617,107.7663,65.4366,78.7669,77.5083
1171,63.5634,42.5153,54.2796,47.0756,48.3824,44.9816,72.9278,33.9241,199.6912,164.4309,81.3421,88.672,107.4826,51.9971,32.1586,105.0986,62.3859,117.4345,20.1784,102.6966,81.8165,40.6257,55.3626,111.514,111.3165,90.9678,54.0845,131.3527,109.0689,70.2477,78.4213,77.0412
1172,63.0285,42.5987,53.8215,46.8776,48.1413,44.9474,73.1086,33.4263,200.1851,165.8775,80.9334,87.7286,108.1673,51.7379,32.0228,104.7777,62.6602,117.4068,20.0176,100.3413,82.0314,41.1234,55.2831,109.5297,111.0301,91.9725,54.0388,130.3098,109.1354,71.1904,78.3975,76.8498
1173,63.2882,42.717,53.9703,46.3636,47.5019,45.0769,72.6128,33.3534,199.4642,166.1009,80.9461,87.2792,108.5355,51.4946,31.7896,104.4912,62.2639,116.062,20.4753,98.167,82.1136,40.9772,55.3431,109.2188,110.2797,92.1091,53.7518,129.7452,107.7286,71.485,79.2898,76.585
1174,63.4528,43.0004,54.1335,46.52,47.4972,45.3363,72.9804,33.8091,201.1917,165.2659,80.2655,87.4691,109.9267,52.0478,31.7691,104.9817,62.4088,116.8911,20.5522,99.3925,83.1241,41.0365,55.2046,108.7037,111.3848,92.3855,54.216,130.9417,108.1778,71.6159,79.3934,76.0873
1175,63.7862,43.3846,54.5015,46.661,47.9952,45.5877,73.2776,34.111,209.8231,166.5258,80.5469,88.0853,110.0494,52.1817,31.7158,105.6795,62.8127,117.7614,20.722,98.6365,83.3268,41.0886,55.4075,110.3866,111.6371,92.155,54.2938,129.858,108.785,71.3327,79.4732,76.7735
1176,62.7006,43.016,54.4389,46.434,47.5785,45.425,72.6947,34.148,209.0804,157.478,77.9426,88.1398,109.6637,51.5117,31.5972,104.418,62.5977,115.8243,20.5627,97.937,83.0116,41.1318,55.3228,110.2632,111.1293,92.1794,54.2163,128.9594,108.7157,70.7312,78.8871,74.151
1177,63.5792,42.7044,54.3885,45.6609,47.1232,45.4848,72.5573,33.6927,209.0751,154.8499,74.5552,88.0257,109.6894,50.5553,31.4701,103.3963,61.345,115.7231,20.4153,97.2469,82.4745,40.9227,55.4563,110.1331,113.4215,92.2703,54.1039,128.135,108.1517,70.9133,80.5734,71.1057
1178,64.8376,42.8862,54.7712,45.9449,47.1018,45.7786,72.9468,33.6584,207.3346,156.6112,74.5486,88.6321,109.583,50.702,31.6953,103.5331,61.4317,116.2823,20.3461,97.3717,83.6598,41.4108,55.3758,110.6509,114.7997,91.1142,54.016,128.777,108.7987,70.2785,84.1082,70.0814
1179,64.8674,43.2006,55.2149,45.844,47.4289,46.1009,74.7405,33.7694,207.9617,157.8582,74.1661,88.8287,109.8619,50.8928,31.7459,104.2434,61.422,117.8316,21.3476,98.2788,84.0211,41.6877,55.6838,111.4766,114.2441,91.3734,53.8941,130.3541,109.8682,70.0501,85.5155,69.2727
1180,65.2193,43.408,55.0973,45.859,47.6338,46.07,74.985,34.4765,207.8426,157.0525,73.9523,88.9391,109.6037,51.2651,31.8144,105.6528,62.168,117.2526,20.986,98.9746,84.1602,41.774,55.8633,112.1609,114.4096,91.8757,54.1951,130.5673,110.0716,70.6859,85.9646,69.1058
1181,65.2299,44.0357,55.2526,46.1831,47.9823,46.2395,75.8092,34.354,207.8542,159.0466,72.9709,89.3243,110.9954,51.4571,31.8489,105.423,61.956,118.3774,21.3075,98.5975,83.8231,41.7193,55.9042,112.6376,114.288,93.0916,54.5528,131.3864,109.894,70.4217,86.6215,67.9676
1182,65.2092,43.7096,55.4501,46.539,47.7922,46.5805,75.7811,34.5046,210.1499,158.8822,72.6861,89.3532,111.1043,51.7731,31.546,105.9037,61.985,118.3219,20.71,99.1153,82.8004,41.5844,56.1247,113.3576,113.6801,93.1247,54.7163,131.7008,110.6483,70.4108,85.5017,67.5993
1183,65.0189,43.6779,55.7674,46.128,47.6385,46.4539,74.9672,34.2469,212.6605,158.2532,72.5206,89.2963,110.4354,51.6268,31.4724,104.3957,61.8065,117.8593,20.4576,98.9671,82.7063,41.1346,56.395,112.305,112.8302,92.6597,54.821,131.4984,110.6621,70.7082,85.9533,67.424
1184,64.8278,43.4435,55.8204,45.8254,47.5371,46.4188,74.4394,34.0898,212.1575,157.732,73.7001,89.2678,109.883,52.0245,31.3278,104.2318,61.7934,117.3472,20.6159,99.1603,82.7016,40.8701,56.2045,112.1149,112.6066,92.5487,54.8273,131.2838,110.2374,71.5309,86.1763,67.81
1185,64.2757,43.1237,55.7439,45.5033,47.1676,46.575,73.3076,33.7613,212.0222,158.1759,74.7455,89.2413,109.4562,51.86,30.6205,103.8976,61.7023,115.7991,20.8287,99.2825,83.3601,40.7244,56.0151,112.4366,108.1094,91.5588,54.7462,129.9656,109.4862,71.3737,86.2997,67.329
1186,64.8549,43.4216,55.8309,45.8193,46.1897,46.4215,72.3981,33.974,211.3818,160.3785,75.784,89.0508,108.8833,51.9533,30.6358,103.9762,61.3362,112.8506,20.9398,99.1418,83.1897,40.9359,56.3468,111.8262,109.0772,88.3721,54.826,128.0772,109.2025,71.5542,86.9074,67.7042
1187,64.6525,43.5537,56.1732,46.3501,46.1687,46.3758,72.1407,34.0765,211.5437,161.8665,76.0775,90.6028,109.005,51.7799,30.3863,104.4263,61.5504,113.2749,21.404,99.0099,83.5716,41.0445,56.3726,111.7809,109.7371,87.4251,54.9391,128.0629,108.7549,71.5012,88.4557,67.8476
1188,63.9207,43.7844,55.9184,46.2203,45.9009,46.1082,71.8007,34.1767,212.2959,162.1534,75.9912,89.7582,109.806,51.7876,30.2249,104.5484,61.2845,112.3081,21.5011,99.1359,83.3639,41.1641,56.6791,110.7267,108.569,87.0186,54.8297,127.1887,109.4736,71.2095,88.3563,67.7158
1189,63.7648,43.2339,55.5043,45.6562,45.4682,46.1312,71.1695,33.947,212.4206,161.8878,75.19,84.6738,110.6936,51.4267,30.1247,103.1425,60.3443,112.4033,21.2448,98.4336,81.9423,40.8954,56.2903,109.7616,107.4227,86.6792,54.5044,125.8253,108.3048,70.6877,88.0048,68.1858
1190,65.4099,43.2608,56.2897,47.2163,45.8604,46.3996,71.4435,33.4961,212.0708,162.4634,73.6203,86.7526,111.9013,51.679,30.4141,103.9519,60.4942,113.8895,20.9716,99.022,80.7566,41.1001,56.8768,110.7869,107.3161,87.4837,54.8567,128.1288,104.1788,71.3062,88.6942,68.0471
1191,65.1092,42.9958,55.6893,47.8581,45.287,46.1287,70.0619,33.5406,211.8617,161.8494,70.3083,86.0488,111.5353,51.5486,30.342,103.3961,60.1952,112.1715,20.5612,99.0934,78.8925,40.6882,56.6787,110.5354,106.1811,86.9264,54.7275,126.9014,103.6516,71.1793,88.0257,64.6884
1192,63.9888,42.7822,55.6205,46.8503,44.9035,45.9155,69.2941,33.7677,213.0581,160.3945,68.6416,85.3091,110.6015,50.8002,30.2168,102.7912,59.0689,111.5072,20.6479,98.3572,78.8869,39.5625,56.7249,109.7357,104.888,86.4883,54.599,125.3364,104.9272,71.5243,86.9279,65.9571
1193,64.3733,40.7261,56.9554,47.4111,45.1559,45.9898,70.1353,34.2192,217.8825,160.7785,68.775,85.6501,111.7811,51.8419,31.059,104.9527,62.6897,112.2871,20.6616,99.4151,80.4426,41.6671,57.8699,110.2418,104.7669,86.2882,55.4775,126.2074,105.94,72.7814,87.1658,66.2331
1194,64.7175,40.6613,55.9564,47.4656,46.0519,45.8759,70.6446,34.2838,217.3186,162.4359,68.9453,86.1267,122.0585,52.0788,31.0875,105.3673,63.1253,112.0879,21.0528,99.8114,81.5807,41.4032,57.8904,110.1679,104.0369,86.8674,55.6236,128.6253,106.6422,73.3544,87.9464,66.8629
1195,63.8776,40.3352,55.8283,46.7806,45.1952,45.8624,70.6241,33.9129,214.8239,164.7994,69.4524,85.1838,120.1295,51.764,31.388,103.4225,62.6379,111.3033,21.0758,98.3135,79.2586,41.1507,57.6055,109.8768,102.9299,86.4678,55.8176,128.3065,106.3966,73.091,88.6372,66.991
1196,63.9091,39.8043,55.7036,46.6985,44.2657,46.0243,70.4267,33.978,215.9221,166.3625,69.1295,85.6353,121.4512,51.4557,31.3765,102.6074,61.9722,111.2111,21.5015,97.2143,79.89,41.0747,57.6403,110.2893,102.792,86.6897,56.6761,128.4745,106.2831,73.1711,89.6127,67.0495
1197,63.4726,39.3464,55.2548,45.5908,43.4613,45.5914,70.2933,33.409,215.9883,165.5442,67.4399,84.8617,121.0851,50.4502,30.8577,100.6078,60.5751,110.2118,21.4977,94.6711,79.1755,40.4717,57.5314,109.4469,102.4029,86.2789,54.5476,128.052,104.6886,72.1449,89.0539,66.3101
1198,64.1287,39.4751,55.5329,46.0352,43.6543,45.7922,70.8366,33.7475,215.5438,165.7894,68.5699,84.6272,121.912,50.6182,31.3513,101.2517,60.837,111.3142,21.3005,94.7058,78.9769,41.0936,57.7204,110.2247,102.9133,86.6978,52.832,129.397,105.5131,72.8489,88.7942,67.7203
1199,64.5338,39.7334,56.3282,47.012,44.4535,46.1184,73.1688,34.2488,216.9738,168.2128,68.8181,85.4984,123.0825,51.8848,31.9844,103.1399,62.1221,113.2794,21.7092,96.3087,79.4525,41.611,57.9562,111.638,103.0284,87.352,55.1129,130.6771,107.3885,73.7437,89.9293,68.6403
1200,64.4496,39.729,56.574,45.9401,44.1714,46.2079,72.8647,34.0507,217.5664,168.3924,69.0333,85.7329,123.5803,51.8722,31.975,102.3921,63.0579,113.3208,21.9354,95.6904,80.3309,41.368,58.4311,111.5481,102.5485,87.6418,53.8844,130.7799,107.8093,73.4938,90.0012,69.1961
1201,64.9801,39.7263,57.1145,46.9606,44.6277,46.4824,73.1713,34.5764,218.4478,170.5182,70.5513,86.3024,124.486,52.7928,32.2626,103.7714,64.5925,114.1307,22.1369,96.6631,80.3529,41.7611,60.4375,112.4486,102.9922,88.1857,54.1713,131.9249,108.4368,74.0461,91.1248,70.3907
1202,65.6889,39.8043,58.1317,47.4225,45.3487,46.7395,73.6535,34.8724,220.3928,172.3502,71.5242,87.1151,126.1264,53.0536,32.4722,106.4724,63.9812,115.1918,22.1418,97.2361,80.8052,42.0024,62.0496,113.7819,103.5476,89.0781,54.1165,134.5918,108.4829,75.1132,91.509,70.844
1203,65.8864,39.9933,58.8571,47.808,45.7444,47.193,73.3947,35.5844,218.595,171.1879,70.3604,87.6161,125.9013,53.9364,32.8627,107.7886,64.777,114.6543,21.8664,97.837,80.6733,42.3576,62.1967,115.3435,103.0602,88.8148,54.6509,135.2798,109.493,76.1439,90.764,70.4227
1204,65.2882,38.9991,57.6601,46.6672,44.6756,47.0046,72.8696,35.4292,217.0882,169.4745,69.9803,87.5269,125.1464,52.8607,33.0517,107.4326,63.7548,113.9436,21.6561,97.0253,79.173,42.0939,61.8962,115.4809,102.0064,88.3256,54.2916,133.6593,108.067,76.5139,90.2295,70.4003
1205,65.8421,39.1149,58.3807,48.0321,45.0314,46.722,72.5613,35.6793,218.0637,170.8036,70.3539,87.3866,125.7047,53.5223,32.9781,115.8426,65.0119,114.7688,22.2364,99.1276,79.6809,42.2862,62.1961,115.4375,102.973,89.3753,54.5787,134.2507,109.5021,77.1158,97.7668,71.0682
1206,66.1785,39.3262,58.518,49.4091,44.7207,45.6678,72.0052,35.755,216.4326,171.1398,70.6218,87.1177,124.9536,53.739,33.073,114.4809,65.4538,114.3019,23.2141,99.4774,79.6087,42.5358,62.2194,114.7549,102.6008,88.547,54.8318,133.8225,109.1877,77.8139,97.8585,71.3648
1207,66.1042,39.2411,58.9139,50.0968,44.6411,45.58,72.1081,35.7336,217.2123,171.8083,70.4043,87.2631,125.6693,54.2026,33.2752,114.2236,65.8233,115.3046,23.2006,100.3165,79.2359,42.2198,61.3355,115.1987,103.0627,88.2983,54.9871,134.9746,110.1729,78.8327,96.6511,70.5492
1208,65.8723,39.4234,58.8827,45.9314,44.851,45.8203,72.3212,35.6228,219.7668,173.5292,71.1894,87.3683,125.5504,53.7005,34.8264,113.6358,64.6371,117.3249,22.8512,100.4237,79.4924,42.2611,61.3502,115.9884,103.5076,88.8338,54.712,135.4349,108.9279,79.199,96.8219,70.9581
1209,65.5832,39.2612,58.6119,46.2604,44.7775,45.7528,71.8502,35.5428,219.6064,172.3379,71.658,86.3377,125.489,53.502,34.3926,112.6924,64.6132,116.0654,23.1555,99.092,79.5151,42.2512,61.1997,114.9723,103.5001,88.34,54.8067,134.9377,108.0962,79.5298,96.4007,71.5962
1210,65.3933,39.2084,58.8663,46.1134,44.7719,45.9348,72.1357,35.5215,221.2369,171.9885,70.9439,86.6716,126.1632,53.7425,34.3899,111.6654,64.837,116.5826,23.1306,99.2735,79.6533,42.1748,61.631,115.9339,103.243,88.6476,54.9209,135.0712,107.6449,80.2544,96.7997,70.6078
1211,65.1901,39.023,59.2272,46.6112,45.0891,45.9176,72.0946,35.9054,220.4205,172.2137,70.4809,86.9684,125.2671,53.9383,34.1605,112.9072,65.0506,116.7596,23.1821,100.0513,79.3632,42.4959,61.7591,115.9973,102.8828,88.8664,55.1129,135.5833,108.2617,80.9122,96.8628,69.7146
1212,65.7121,39.0539,59.2955,46.6028,45.5931,45.8863,72.7106,36.2638,220.1109,173.4053,71.3642,87.278,125.3411,54.5789,34.3753,114.2496,65.6965,117.2584,23.3528,100.6405,78.8313,42.6124,62.0502,116.5184,102.743,89.2504,55.9453,136.4998,109.3893,81.0792,96.4997,71.28
1213,67.4738,39.7032,58.9797,48.7553,46.8215,45.4522,72.1923,37.2964,214.7859,176.1385,73.8382,89.0169,124.0647,56.0329,35.7993,117.7027,66.9042,119.1002,24.1738,102.1591,77.0644,43.0006,61.8388,116.7521,102.6851,89.3891,57.5515,138.5835,110.6603,82.1958,97.5698,72.4685
1214,67.8188,39.9308,59.7694,49.1189,47.1435,45.6464,72.4711,37.2762,216.873,183.6274,75.9219,90.0249,124.4583,56.5475,36.432,117.0111,66.2848,119.5925,26.596,102.4099,77.5726,42.963,62.4956,116.5692,102.8816,89.8477,57.7042,139.164,111.0126,82.331,97.3455,72.28
1215,68.0384,40.5004,60.4315,49.245,46.6086,45.7493,72.7134,37.4138,217.9024,183.8139,74.9996,89.9037,124.4631,56.2451,36.5953,115.4618,65.9331,119.8916,25.6532,102.3939,79.0479,42.8498,62.5617,116.5345,103.2398,90.1161,57.5937,139.0267,110.5962,82.1098,97.2391,71.4973
1216,69.8591,41.1681,61.798,50.0692,47.9956,46.1978,74.2819,37.8526,215.5284,188.5087,71.8813,92.5986,124.9387,57.568,37.5122,118.3983,67.0843,122.4292,26.8178,104.3461,80.3696,43.0662,63.1224,117.4439,104.4023,91.3483,59.2852,142.1328,112.5294,83.8092,97.1469,71.0928
1217,70.0625,40.9352,61.8384,49.976,48.2589,46.2394,74.4235,37.2713,216.6305,188.5451,71.0864,93.5604,124.1727,57.3123,37.2319,118.0422,67.9967,122.4957,26.4326,103.2114,80.2709,43.0023,63.1108,117.545,105.0618,91.4021,59.1683,144.1267,112.9007,83.4048,97.619,70.4781
1218,71.2432,41.1266,65.2428,50.0042,47.8743,46.4103,74.3089,37.0696,217.3438,186.8285,70.9026,94.6611,124.1654,57.3908,36.9932,118.6026,68.1077,122.1749,26.404,103.0421,80.9925,43.2339,63.0692,118.5716,107.2187,91.2847,59.6185,144.9533,113.5297,83.2623,97.487,70.7264
1219,71.2929,41.4924,65.945,49.399,47.9512,45.9406,73.3867,37.2548,217.349,186.559,70.6956,94.1572,124.8481,56.798,36.9114,118.6132,67.48,119.8505,26.5375,102.3346,80.1558,42.969,62.5844,117.2553,106.6932,90.2212,60.886,144.1437,113.5991,82.835,97.032,69.8514
1220,71.3773,41.3941,66.2837,48.9367,48.2995,45.2001,73.1138,37.2311,217.5762,187.8076,72.9146,93.6297,125.5389,55.8952,37.1083,118.4057,66.578,119.8107,26.6626,101.244,79.7304,42.6755,62.8455,116.3748,106.19,90.0933,62.4549,144.5638,113.2542,83.3415,96.3744,70.859
1221,71.4909,41.7494,65.8071,48.4417,48.0893,45.2713,72.981,37.1452,218.5853,188.3013,73.0051,94.1842,125.3531,55.672,36.8446,117.2296,66.4011,118.1739,26.547,100.2815,80.77,42.6649,62.7253,116.9998,106.0727,90.0711,61.9452,144.6538,112.5898,82.4024,96.975,71.8724
1222,71.8069,41.9609,65.5518,49.531,48.4084,45.2905,72.6197,37.6001,221.193,187.99,72.7687,94.4103,124.9856,56.1632,36.9702,118.0441,66.2278,117.018,26.4962,101.2464,80.4992,42.8604,63.0896,117.7236,107.3238,90.0763,61.9387,145.2303,113.0732,82.5961,96.8647,71.7139
1223,72.1806,40.4462,65.4004,49.2149,48.1726,45.8374,73.3332,37.3392,219.0741,188.6427,71.6541,93.6279,127.7189,56.3028,37.1216,118.1644,65.9922,117.3526,26.5483,100.993,79.635,42.888,63.4092,117.8919,108.153,90.9001,61.714,146.4438,113.2086,82.5671,97.5612,71.4309
1224,72.0599,39.7624,65.9229,48.75,48.4764,46.0163,73.2525,37.1382,222.987,187.5667,70.8368,93.2326,127.7913,56.2636,36.6963,118.52,65.2396,117.4373,26.2919,100.5346,79.683,42.8391,63.309,118.1443,107.9842,91.1604,61.1801,146.4482,113.4864,81.1947,97.6729,70.4833
1225,71.8816,40.4517,66.4068,49.4518,49.127,46.2145,74.0969,37.6024,223.5415,193.6172,72.8157,93.7128,129.3521,56.7929,36.7809,119.3704,64.847,118.3432,26.3153,101.2445,79.9347,43.2588,63.7188,118.9896,109.5773,91.7643,60.9243,147.5492,114.048,81.0464,97.5368,71.7783
