,APC,APA,COG,CHK,CVX,XEC,CXO,COP,DVN,EOG,EQT,XOM,FTI,HAL,HP,HES,KMI,MRO,MPC,MUR,NOV,NFX,NBL,OXY,OKE,PSX,PXD,RRC,SLB,SWN,RIG,VLO,WMB
666,59.0878,36.6387,21.9686,6.8431,75.9896,99.0194,96.4934,46.3213,36.4982,70.073,65.7325,72.7522,31.632,34.8584,47.8194,48.3671,26.5924,14.921,45.6652,23.6816,37.1398,32.1172,29.6189,64.2525,31.7273,75.0332,118.6299,31.0907,69.022,12.1467,12.4382,59.1329,35.5652
667,59.9852,38.6056,21.686,7.0929,78.4398,101.6922,97.9109,47.6269,36.7421,71.9983,64.2294,73.9972,31.01,35.1713,47.4518,49.5831,27.2342,15.3282,46.2241,24.1718,37.4635,32.6979,30.0682,65.6292,31.6988,76.4652,120.585,31.8163,68.7315,12.4794,12.6961,59.813,36.2203
668,60.9491,40.0334,21.4967,7.137,78.8149,104.0453,96.6021,48.431,37.9358,74.3464,64.8293,74.0966,30.1344,35.1059,47.4027,50.6588,28.0326,15.5507,47.4156,23.9509,36.6353,33.7556,30.2468,66.1272,32.5446,77.5876,123.0652,31.5958,68.541,12.5075,12.8779,61.3474,38.3018
669,62.4971,41.6357,21.43,7.4667,80.2195,106.1009,100.3041,49.9884,39.5526,74.7282,66.8963,74.6938,29.9982,35.9503,48.3995,52.3139,29.0204,16.0014,47.7013,24.8774,37.0042,34.5793,30.854,67.5514,33.5826,78.3112,129.0618,31.9307,68.6587,12.5045,13.1584,62.1895,39.99
670,65.9692,43.9824,22.6439,8.2928,83.4596,112.1332,105.6146,52.505,42.6187,80.4798,70.2311,76.635,32.2145,37.5779,51.3522,55.6189,30.6241,17.7605,50.1131,27.1742,39.3476,36.3938,32.7807,70.567,36.2834,81.5266,134.0914,34.096,72.2131,13.0044,14.3482,64.4052,41.5123
671,68.0486,45.6921,23.4022,8.7707,86.5852,113.1475,106.9686,54.6977,43.6417,82.5153,72.397,77.8383,33.5113,38.8981,54.8418,58.1538,31.6089,18.8397,50.3564,28.1166,40.4697,36.9032,34.1673,71.5877,37.808,82.6914,136.4594,35.4737,73.7904,13.1155,15.4666,63.8602,42.0054
672,69.0309,45.784,23.217,9.0107,87.8568,115.6589,109.1522,55.0693,43.573,83.4862,73.1328,78.5581,33.9763,40.1603,56.7464,59.6293,32.0976,19.2511,49.7463,28.64,40.4844,37.1601,34.9597,72.0957,38.8098,82.5413,135.4583,36.3201,75.635,13.4578,16.0555,63.7939,43.2153
673,71.0742,46.937,23.1644,9.0841,89.0633,120.6692,113.9633,55.7049,44.2263,85.7565,74.4794,79.4996,34.4474,39.8309,58.4971,62.0146,32.4749,19.9078,50.6742,29.807,40.1535,37.8293,36.5052,73.2958,38.746,83.9697,136.8363,37.0482,75.9184,13.4817,15.9547,65.2014,43.7243
674,72.2122,46.6903,23.3331,9.1085,89.4217,121.8594,115.1734,56.0333,45.0013,87.3939,74.4255,79.4028,34.4356,39.8669,59.8644,61.877,32.3445,19.7192,49.6954,30.1558,40.8327,38.6683,36.9262,73.858,39.487,83.4045,137.5953,36.4091,76.5075,13.0237,16.7581,64.1109,43.6996
675,70.8814,45.0127,22.798,8.3518,88.5264,120.7596,114.313,55.0316,44.0997,85.7471,73.9484,79.0568,33.8071,38.8336,59.0236,60.2424,32.0944,18.8398,49.7391,29.3074,39.6436,38.2084,35.5009,72.9301,38.7271,83.454,134.0884,34.474,74.9242,12.1015,15.9547,64.2805,42.9199
676,71.2089,44.6736,22.6699,8.2202,88.4461,120.0186,116.1148,55.2845,44.1301,85.6329,74.0439,79.2166,33.8081,38.8475,57.8522,60.3126,31.7938,18.8506,49.15,29.1706,38.8661,38.4456,35.039,73.0042,38.4811,82.7427,133.0437,33.775,75.1518,12.2986,15.7905,62.6848,42.0268
677,71.6078,45.4738,22.8267,8.1249,89.2978,119.5233,115.2373,55.3787,44.3606,85.4739,74.4221,80.0353,33.832,38.5628,57.2209,60.0817,31.5188,18.7789,48.6289,28.6073,39.0579,38.559,34.6837,73.5897,37.88,82.4684,132.9422,34.017,74.6653,12.3874,15.9423,61.6559,41.1923
678,72.1309,46.0663,23.4919,8.2224,89.8802,120.5033,115.8777,54.707,45.1679,86.2513,75.6377,80.8362,34.2838,38.7373,57.7713,60.8809,31.8481,19.1575,49.6579,29.0239,39.5435,39.5204,35.6456,74.2078,37.8677,82.9816,135.277,34.4336,75.1118,12.9962,16.0243,62.5992,41.3781
679,72.839,46.3898,23.2974,8.2697,90.8777,122.3164,115.9754,55.045,45.8962,87.2126,76.3038,82.0334,34.0316,37.7793,56.1471,61.0011,32.1545,19.1201,50.8034,28.8408,39.0615,40.5229,36.6614,74.1737,38.6379,84.034,139.0629,34.5547,73.7216,12.9907,15.9561,63.4357,42.1598
680,72.3549,45.407,23.1187,8.0736,89.6911,117.1162,112.1665,53.7791,45.3158,84.9439,75.2983,81.1025,33.824,37.2345,55.7311,59.7299,31.5448,18.4355,49.3019,27.6921,38.9913,39.7758,36.2874,72.673,38.2171,82.0284,134.2886,34.6692,74.1773,12.9292,15.2449,61.7036,41.9409
681,73.0681,45.7122,23.5186,8.1295,89.9406,116.1499,113.3067,53.6406,45.6581,84.7242,76.1593,80.748,33.8944,37.5972,56.5093,60.1487,31.7915,18.5152,47.3826,28.0349,39.3908,40.0055,36.5444,72.6578,38.1893,81.1669,135.7647,35.8198,75.2605,13.1614,15.2876,59.9199,41.6157
682,71.9415,45.3224,22.6481,7.9115,89.7417,114.9168,112.4599,53.3437,43.9533,84.0238,74.793,80.7258,33.0256,38.467,55.8112,59.5595,31.673,18.1646,46.9271,27.4256,39.4155,39.0391,36.0836,72.4828,37.5379,80.7776,134.894,33.6857,75.8935,12.5195,15.3823,59.7244,40.6369
683,72.4974,45.7992,22.095,7.8395,91.1905,117.097,112.8854,54.2206,44.4308,85.3972,70.1884,82.217,32.8666,39.6343,56.7429,60.6748,29.5699,18.3783,47.6291,28.0215,39.396,39.3219,36.3575,73.9144,36.628,82.2232,136.7922,32.3629,77.8074,11.8679,15.9165,60.0314,39.9659
684,72.0492,46.0618,21.001,7.733,90.9957,117.1908,112.3186,54.3614,44.7492,85.1787,69.4878,82.6247,33.2643,39.2778,56.6951,60.8083,29.3171,18.2663,48.5103,28.1611,38.9364,39.1647,35.9254,73.7764,36.1395,83.4972,136.6371,31.3061,78.2684,11.0008,15.7547,61.7146,39.4447
685,69.5773,45.4864,20.9735,7.2891,89.2066,114.7407,111.9998,53.2882,43.357,83.6889,68.006,81.6036,32.3567,38.7309,55.2844,59.0316,27.9564,17.7722,48.9059,27.9793,37.5862,39.0473,34.8529,72.1198,34.9449,83.2089,135.2439,29.3907,77.2898,10.7915,15.267,61.9194,37.8843
686,65.7797,43.7637,21.1352,6.6994,87.3537,111.752,108.984,51.5703,41.0177,81.7839,64.8923,80.633,31.9411,37.8572,54.5632,56.6235,27.2928,16.9735,48.8143,26.4974,36.3318,38.7887,33.1954,70.1529,33.2141,83.0545,131.1696,28.5715,76.7369,10.6985,14.7634,62.3294,37.1829
687,65.6371,45.7213,21.5881,7.0731,89.4464,115.419,113.9794,53.0734,41.3452,84.6327,64.2613,81.9052,32.8878,38.2012,56.2147,55.9925,27.6272,17.6726,49.5481,27.1094,36.3848,39.8353,34.4251,73.3835,33.4826,84.667,136.9967,29.0864,78.804,10.8619,15.4432,63.0092,38.4005
688,67.3719,46.5759,21.6922,7.0379,89.8657,117.7097,115.9628,53.3307,41.3874,85.2567,66.1606,82.4048,33.033,38.2182,55.964,57.0576,27.2568,17.9503,50.6314,28.6821,36.2546,40.2468,35.054,74.3636,33.2674,86.1558,138.1951,29.6347,78.871,10.8814,15.4856,65.1415,38.4507
689,66.9628,47.0507,21.5409,7.0129,90.9625,117.8602,115.771,53.4966,41.6584,85.9075,65.8524,82.8678,33.5337,38.2835,55.659,56.0042,27.1072,18.1528,52.0449,28.5055,37.39,40.3524,35.6575,74.6701,33.6334,89.5366,137.6983,29.8252,77.9165,10.8374,15.6125,66.1404,39.2448
690,66.8883,47.6147,22.1389,7.3395,93.9215,117.9022,115.4266,54.237,42.6111,85.5713,66.4476,84.6104,34.3629,38.8204,57.6715,57.039,26.7685,18.7462,52.851,29.4254,38.2515,40.321,37.6608,75.2347,34.3358,90.8065,137.6896,31.1614,78.9329,11.1944,16.3735,67.6152,39.5915
691,70.2305,49.6977,22.2143,7.7646,97.705,121.1802,118.7531,56.5059,45.2596,88.2746,65.5718,86.7996,35.4482,39.9645,60.7995,59.8301,27.2095,19.6782,54.2542,30.9123,39.785,40.5205,39.1678,76.7434,34.1871,92.1044,147.2318,31.1741,81.4155,11.3331,16.7934,69.1249,40.2242
692,70.2783,49.3728,22.3159,7.2484,96.9952,119.8239,116.0992,56.1646,46.7044,86.8322,66.2909,86.2161,35.5138,39.1581,60.336,60.2125,26.9597,19.3525,54.7404,30.236,39.8264,39.0235,37.8286,75.6456,33.8433,93.4003,145.3495,33.8757,80.5908,11.6088,16.8424,70.6215,39.2611
693,70.4075,49.2582,22.5769,7.5568,95.0971,116.4582,113.0879,56.4619,47.295,86.5831,67.4324,85.1377,35.168,38.7185,59.1034,62.6537,26.0865,18.9917,55.4653,31.1367,39.5763,38.8286,37.7285,76.1644,31.6807,93.4886,145.9123,35.228,79.2661,12.2354,15.6569,71.7151,38.0533
694,68.6678,47.6339,22.4007,7.3564,92.809,117.2347,112.9852,55.5801,47.0109,85.6695,67.0371,83.8449,34.9658,38.8527,58.9928,62.2808,25.5967,18.2339,55.6874,30.6984,39.6854,39.0767,36.7805,74.9014,31.0816,92.5662,143.4029,34.6445,78.2425,11.9271,15.1694,71.7596,37.796
695,68.1144,53.3761,22.5287,7.3291,92.7088,117.8649,111.4282,54.8405,47.0453,85.4804,66.6901,82.3523,34.5587,38.9801,58.3388,62.2748,25.6656,18.3568,54.688,31.036,38.9414,39.472,36.9893,75.217,30.8563,92.047,146.1687,33.7629,77.9704,11.7719,15.1296,70.7605,37.1567
696,64.8937,53.3901,22.5767,7.0768,92.8569,117.048,110.2536,54.5402,47.5531,86.0358,66.7863,82.2114,34.4085,39.0017,58.0803,62.2766,25.4779,18.6174,54.5664,30.8003,38.841,39.5624,37.605,75.9181,30.564,92.0082,145.7972,32.3227,78.3876,11.5255,15.0529,71.2214,36.7452
697,61.6814,49.9995,21.1318,6.7089,92.3961,115.4451,107.6702,53.8406,45.9724,84.2757,63.9073,81.7741,33.6847,37.9437,56.0924,61.6653,24.5208,17.5634,54.9834,29.4589,37.8957,39.7832,36.9506,76.3697,29.6857,90.9704,142.1725,30.1552,77.4634,10.6554,14.4787,71.2906,36.0932
698,59.2593,48.7883,20.5326,6.3589,90.1236,112.9825,105.1509,52.2791,45.245,81.868,62.627,79.9783,32.9051,37.7041,54.1006,60.0073,23.7545,17.2451,54.2949,28.557,37.6378,38.4839,35.7753,73.7574,28.6445,89.1485,140.0065,29.7446,76.8108,10.3283,14.2938,69.5129,35.2123
699,59.7058,48.9194,20.6804,6.1237,88.8418,112.1422,104.1157,51.7052,45.1375,81.9846,62.4572,78.3121,32.3465,37.3295,53.7185,59.7138,23.2044,17.1126,54.0663,28.6829,37.2286,38.1701,34.8804,73.3503,28.1937,89.0835,140.5177,30.9341,76.2077,10.7533,14.1299,69.0603,34.5496
700,61.2374,49.5726,22.0056,6.1632,90.0854,115.6132,106.1536,53.199,45.9319,83.8131,63.0014,79.8593,32.9294,38.0018,54.3686,60.8019,23.7402,17.5139,53.3592,29.6215,37.4978,39.3608,36.2256,74.347,29.2026,89.8978,142.1268,33.7473,77.3959,11.4611,14.2921,69.0916,36.7673
701,61.1704,49.9961,21.3689,5.983,91.425,116.7602,108.6064,54.1075,45.9876,83.3966,61.4631,80.248,33.2681,38.2515,54.7444,60.2318,23.5011,17.7254,54.3423,30.2184,37.107,40.4573,36.5792,74.5106,28.8441,91.324,142.4546,33.3416,77.303,11.087,14.4909,70.0165,37.6344
702,61.4166,49.7209,20.8386,5.9588,91.9542,117.6944,110.6408,54.2181,46.6432,84.3811,60.1807,80.2721,34.0031,38.8081,55.6538,60.5693,24.0264,17.7198,55.0643,30.8016,37.9187,40.6959,37.1746,75.1936,29.1983,92.0401,144.0526,31.953,77.7955,10.6187,14.7963,70.2094,37.9424
703,59.9317,49.2275,20.4969,5.4552,91.1644,115.598,108.829,53.7007,45.9627,82.868,59.8156,80.3595,33.6463,38.2021,54.8253,60.1102,23.7473,17.5295,55.7353,30.1514,37.8608,39.2394,36.5744,75.3959,28.9409,92.3317,140.9722,31.644,78.0151,9.9527,14.3368,71.1112,37.793
704,59.1309,49.3785,20.0757,5.1651,89.6671,114.8339,109.0038,53.1024,45.4568,82.6058,58.8952,80.1511,33.1233,37.9353,54.7242,59.331,23.5833,17.5067,56.0099,29.1481,37.1512,38.0647,35.7445,74.5048,28.7559,92.0691,141.5417,30.5443,77.1421,9.1748,13.9646,71.813,37.4129
705,59.8477,48.9118,19.4539,5.2052,89.7544,117.9839,109.1333,53.2544,45.0733,82.7886,59.1661,80.2027,33.2596,38.1585,55.4206,58.9956,23.7653,17.5079,56.1069,28.5475,37.3239,38.5508,36.1018,74.1949,29.1269,91.81,143.5893,30.7179,77.0154,8.9133,13.9309,72.5827,37.1101
706,61.8967,50.5738,19.1616,5.3937,91.5514,121.2618,112.2027,55.0199,46.4503,84.774,59.3202,81.7465,33.9934,39.5645,57.9472,60.8045,24.177,18.3779,57.021,29.5935,38.4105,39.4567,37.0527,75.4949,30.0973,92.9781,148.2143,30.7786,78.1542,9.0577,14.4348,73.0126,37.1964
707,61.5897,50.5413,19.2938,5.4287,90.9573,121.0514,111.0361,54.6691,46.0497,83.8619,58.3277,81.5418,34.007,39.5858,58.4501,60.9595,24.1539,18.1834,58.1403,29.4167,38.3346,38.8658,36.9491,75.5814,30.3609,93.2072,146.9912,30.2988,77.7393,9.3249,14.3833,73.1793,36.5368
708,60.5446,49.5506,19.1498,5.2578,90.317,118.2762,108.3244,53.5315,45.0432,82.2844,57.478,80.9902,33.478,39.0863,57.4725,59.2339,23.939,17.586,58.4294,28.3234,37.4498,38.3705,36.6028,75.0214,29.6278,92.7923,145.4148,28.9552,76.9829,8.8716,14.2601,72.8098,36.131
709,60.5761,49.4224,18.9377,5.2326,91.4111,118.8696,109.3615,54.0527,45.9302,83.5542,57.4853,81.9406,34.1467,39.7828,58.1608,59.2893,23.6917,17.5762,58.6977,28.666,37.5645,38.3827,36.8182,75.7098,29.473,91.9951,144.8567,28.7798,77.3469,9.0771,14.4138,72.1848,36.449
710,60.3044,49.0636,18.5419,5.3765,92.2176,121.5043,111.7044,54.4203,46.1719,83.6594,57.4103,81.6393,33.8699,40.1019,58.14,59.0488,22.7406,17.5319,58.9685,28.9157,37.4994,38.611,36.7232,75.9653,29.2178,92.2074,148.673,28.5875,77.5865,8.919,14.1284,72.1684,36.631
711,59.0599,47.8233,17.8817,5.5306,90.8711,117.5651,107.7211,53.1543,44.4043,81.5109,54.8605,80.2451,33.7113,39.5402,55.8568,57.1637,20.8643,16.9438,58.3866,27.4617,37.151,37.5714,35.739,75.8764,27.3827,90.9978,144.5785,28.3258,76.5345,8.8878,13.9185,72.2039,35.3864
712,58.6837,46.2863,17.2882,4.9785,89.5415,115.775,106.6467,51.9951,41.5644,81.2283,54.1233,78.6916,33.446,38.1438,55.4617,56.1403,19.7965,16.553,55.5027,26.4337,37.0894,37.394,35.579,73.2044,26.8559,89.1105,145.3549,28.3059,74.9514,8.4051,14.1398,70.5468,34.0473
713,56.7096,45.1272,17.1511,4.5979,88.5202,113.1123,105.1444,50.8187,40.3767,79.8416,54.0192,78.2378,32.5966,37.5256,53.706,54.3949,17.628,16.0475,55.6106,25.2406,36.8589,36.0663,34.1218,70.9555,25.2205,89.8502,144.2925,27.4302,74.1973,7.8206,13.576,71.0604,31.7606
714,53.51,44.1442,16.5789,4.1932,86.8021,106.3496,100.0713,49.0097,37.0657,75.8661,52.7631,76.5922,30.8484,36.4368,50.8632,52.8775,15.83,14.977,53.5375,23.798,34.7113,35.5568,31.9337,69.1998,21.9214,86.6868,136.578,26.2468,72.6257,7.188,13.158,70.5424,27.042
715,52.1131,44.6748,17.334,4.2867,86.3591,104.4831,100.0269,48.3434,35.1313,76.3908,52.8054,75.056,30.8691,36.6064,50.8021,52.055,15.5822,14.7754,52.9731,23.4645,33.7369,34.902,32.1574,67.2115,21.5693,86.4078,137.2406,25.7227,71.6548,6.8639,13.3009,70.7423,27.2375
716,51.3704,45.0508,17.563,4.4855,87.9596,104.7184,100.0949,48.5299,35.3258,78.4728,52.1086,75.7661,30.7133,37.6597,51.711,52.5036,16.6745,14.7199,51.8824,22.9336,34.1002,35.4532,33.294,68.0718,22.1693,86.2232,143.0202,26.2045,72.3288,7.01,13.3063,69.9777,28.3182
717,51.237,46.0481,17.6755,4.5513,89.4149,106.151,102.9785,49.4234,35.817,78.8089,52.2534,76.3705,30.8093,38.2955,52.5356,52.4913,17.0389,14.7763,52.4467,23.3186,33.9066,36.3293,33.8384,68.6096,22.4512,86.7868,146.6805,25.7386,72.0841,6.8724,13.1691,71.2552,29.4459
718,49.4146,43.8707,16.4135,4.1906,86.8054,102.529,100.3378,47.6937,33.9483,75.4516,50.3477,74.7273,29.3368,37.209,51.6467,50.3,16.5537,14.2986,50.116,22.5376,33.319,35.4533,32.784,66.1203,20.4906,83.525,140.9214,23.2359,70.0399,6.0021,12.7567,68.289,26.8989
719,47.9589,43.2197,15.7881,4.0025,87.8752,101.8255,100.8957,48.9737,32.0628,75.701,48.7249,75.3975,29.1386,36.5166,51.7713,50.0024,15.9823,13.8426,48.3802,22.2026,33.3216,34.6867,31.7506,65.9217,20.2586,81.3035,140.624,21.7141,69.7846,5.4827,12.5084,66.9289,25.5399
720,48.4164,44.8195,15.1571,3.9155,92.4194,104.2034,106.7702,50.6738,31.9323,77.5476,47.8788,79.0131,30.3458,37.3286,54.2362,51.3761,16.0145,14.2703,48.9487,22.4659,34.6982,35.1312,32.5783,68.2584,21.228,81.8547,143.4444,21.6567,71.5643,5.4329,13.2398,68.1907,26.06
721,47.8073,44.7671,15.2529,3.7762,92.6021,101.7735,104.1582,49.6644,30.7066,76.3997,47.9833,78.88,30.4178,36.2719,54.4962,51.1637,15.9512,13.8972,49.4614,22.3902,34.356,34.3988,32.4507,68.5812,20.9478,82.6122,137.6549,21.5879,71.3867,5.2449,13.3781,69.5896,25.709
722,46.8809,43.4056,15.3006,3.7278,91.97,96.0999,96.8991,47.5678,28.9475,73.3367,47.8153,78.5347,29.4018,34.6568,52.3798,49.4119,15.392,12.9445,51.2565,21.8571,33.7396,32.8108,31.1075,66.6697,19.7917,82.5296,129.4201,21.2294,69.8236,5.1568,13.0363,71.8626,24.0864
723,46.3032,42.9985,15.497,3.9377,90.1757,93.3272,93.3579,46.5285,29.0838,72.3942,48.9577,77.6456,28.4954,33.674,50.6313,49.403,15.2267,12.5621,50.6967,21.7791,33.3646,31.9591,31.2573,66.3282,19.1669,80.6084,124.3887,21.5415,67.9226,5.4841,12.3955,70.5314,22.3426
724,46.0571,42.4463,16.0593,4.0818,89.2679,87.108,87.8947,45.1287,28.8486,70.1645,49.122,77.2087,28.6177,33.476,49.8572,47.6949,14.9001,12.5378,50.9301,21.7738,33.7205,30.3863,31.1207,65.8756,21.0219,80.2013,116.591,21.3163,67.7903,5.8266,12.1194,70.6502,21.5672
725,48.1402,42.9555,16.55,3.9982,90.0042,86.4751,88.7123,46.066,29.8817,70.5358,49.3502,77.619,28.9169,34.0131,52.3199,48.372,15.4787,12.7241,51.7759,22.2289,34.2993,30.5917,32.3235,67.2268,23.0446,81.6572,117.6782,21.8778,69.3271,5.8208,12.498,71.656,22.671
726,50.4798,44.9425,17.527,4.209,92.9695,90.4204,93.6888,48.4074,32.5024,72.6197,51.1636,79.5615,29.4442,35.2352,55.4063,50.5718,16.2702,13.6604,52.3658,23.4869,35.1418,32.7997,33.891,68.7107,24.1835,83.8878,123.4809,23.78,70.6136,6.472,13.0395,71.1669,24.7731
727,51.1998,45.7815,17.6357,4.4683,92.4928,91.5137,95.5882,48.5757,32.6275,73.4243,52.0515,79.4748,29.4876,35.242,56.1355,50.5481,16.1558,13.925,52.5546,23.4207,35.0036,33.0502,34.0318,69.1902,24.2024,84.4889,124.8346,24.4693,70.8339,6.687,13.0383,71.7081,25.1521
728,49.7149,44.8946,17.2655,4.0983,90.2897,88.8781,90.8416,47.3047,31.7312,70.6536,51.814,78.5653,28.7063,34.312,53.7652,49.1212,15.3757,13.0276,51.5475,22.4028,34.161,32.0898,33.0227,68.0251,23.8929,82.5473,121.5588,24.1686,70.1194,6.7887,12.4582,70.699,24.6054
729,49.7471,45.3655,17.5316,4.3401,91.4212,90.1495,92.3421,47.6885,32.0254,71.041,52.909,79.1739,29.2345,34.481,53.91,49.189,15.1629,13.0065,52.1337,22.5009,34.2974,32.5719,33.4192,68.2046,24.0001,82.9718,123.5962,24.5038,70.5455,6.733,12.6748,71.0191,24.829
730,48.668,44.9061,17.1552,4.3475,90.2375,89.8806,91.614,46.8737,31.1869,70.5176,51.6713,78.3698,29.2007,34.2969,53.0351,48.4858,14.6844,12.538,52.6511,22.0842,33.9231,31.833,32.2674,67.2871,23.6502,82.3959,124.2273,23.3957,69.9306,6.4077,12.388,71.8751,24.3828
731,48.5702,44.6634,17.5015,4.4378,90.0591,89.6923,93.1164,46.7826,31.7676,70.8878,51.9544,77.9845,29.0536,34.0806,53.5353,48.4805,14.8295,12.522,51.882,22.2705,33.4883,32.5963,32.7477,67.5142,24.3801,81.7963,125.321,24.2115,69.8164,6.8878,12.3337,70.7861,25.3203
732,48.8639,44.2342,17.585,4.7373,88.5629,89.3526,90.5534,46.7276,32.1228,69.6191,52.7579,77.0939,28.9298,34.1396,53.7033,48.2482,15.1437,12.691,51.2662,22.6968,34.1741,32.2338,33.074,67.1025,25.1131,80.0205,124.045,25.2372,68.9115,7.4519,12.2431,69.6666,25.9973
733,48.4767,43.0395,17.4415,4.9539,88.8372,90.8887,90.7202,46.903,32.4304,69.7054,52.7633,77.6081,28.7895,34.2808,53.4208,47.4912,15.3265,12.6419,50.5882,22.4002,33.5362,32.2796,33.5407,67.9209,25.3176,80.6914,124.5022,25.4495,68.9855,7.603,12.0396,70.6647,26.315
734,44.8535,39.4064,16.2588,4.7664,86.1917,85.2832,84.7009,45.6458,30.5167,67.302,49.9873,77.2135,27.3074,33.6158,50.8644,45.2044,14.9346,11.4926,48.5996,20.2991,31.5899,30.4177,31.8687,65.7023,23.9561,78.3185,116.0632,24.3177,68.4103,6.7727,11.439,70.5503,23.6728
735,41.2222,37.381,16.4029,4.4513,83.8391,83.855,83.6284,44.6003,29.0351,66.7602,51.191,76.7124,26.9518,33.1181,48.8732,44.2498,14.4572,10.8293,48.0171,19.8193,30.9551,29.7569,31.4671,64.4081,23.2665,76.684,116.8919,24.2119,66.5898,6.6725,11.2146,71.3475,21.5604
736,40.6466,36.2883,17.033,4.3971,82.387,82.2542,84.0431,43.4444,28.2875,65.5574,54.2444,75.2304,26.288,32.5357,47.7897,43.5913,14.6807,10.2632,47.1157,19.4922,29.9972,29.3979,30.859,63.6641,23.0514,75.9742,116.0247,25.2503,65.5321,6.88,10.7879,69.5243,20.1899
737,38.3746,35.461,16.2506,4.2286,81.0913,80.6667,82.3113,41.4951,27.2529,64.1682,52.6685,73.6557,25.5495,31.5022,46.0493,42.0125,14.3222,9.6673,45.4364,18.2964,29.7972,29.02,29.3489,61.2334,22.653,75.9116,114.444,25.0082,64.6832,6.4575,10.3785,68.3262,18.9091
738,37.0701,34.8464,15.4081,3.9135,81.1531,79.5757,79.9969,40.2937,25.5767,62.6914,51.027,74.3225,25.1739,31.2015,45.828,40.0528,13.5058,9.0749,46.1002,17.9765,30.2312,29.0478,28.2583,60.207,21.635,77.086,112.0323,23.4962,64.3512,5.9839,10.1394,70.8668,16.2932
739,35.6183,35.8773,15.721,3.8381,81.836,80.6348,79.1355,40.0273,25.1703,63.703,51.0814,75.9758,25.0013,30.9706,45.615,38.9407,13.1534,8.7866,43.4077,17.5174,29.5266,28.9066,28.3491,61.2765,21.1251,76.3831,114.2247,23.7772,64.7365,6.2134,9.8867,66.1495,14.2417
740,34.7838,36.8318,16.1494,3.7055,84.5888,84.1344,79.7023,40.5128,25.4256,65.3581,51.7601,78.7906,25.1694,31.126,46.081,39.8131,13.6086,8.9325,43.0558,18.1765,29.8588,27.9014,28.5382,63.0625,21.9878,77.9096,116.1228,23.1892,64.1297,6.5883,10.2872,66.4915,15.6839
741,32.4696,34.8432,16.1008,3.4518,82.7626,81.9857,76.3459,39.2045,24.0802,62.3612,51.9377,77.2505,24.3165,30.8537,44.6292,38.4935,13.0315,7.9948,41.649,17.1174,29.485,26.1361,27.4047,62.3277,21.7866,77.9202,111.6993,21.7523,62.6007,6.379,9.7254,66.2077,16.9162
742,31.4951,34.4169,16.4631,3.1923,82.4453,82.178,77.0043,37.1291,23.5697,61.3792,52.9264,76.7607,23.9384,30.1379,43.8669,36.892,12.7795,7.8101,41.5361,16.637,29.4907,24.9529,26.1401,62.0997,21.1596,79.0291,111.9941,20.9262,63.2632,6.6282,9.302,66.9284,16.1864
743,29.5531,33.3182,16.3591,2.9708,77.4296,76.1536,72.0695,33.9303,20.8287,58.922,53.6434,73.1982,23.3466,28.241,41.3484,33.9928,11.6789,7.3985,39.9615,15.118,29.2657,23.1908,24.6907,59.5698,19.7363,76.6113,106.9566,20.4873,60.5478,6.7798,8.8588,65.1256,15.0623
744,32.5652,36.4472,18.3987,3.4672,80.4313,79.835,79.0906,36.2038,23.6796,62.7262,56.0318,73.953,23.8984,29.1225,44.9989,36.8558,13.8684,8.5065,39.9649,17.0978,30.5833,24.5358,28.0174,60.3451,22.2547,76.4022,111.5079,25.0337,62.0634,8.4136,9.6314,63.9089,16.1226
745,35.4696,38.6943,19.1162,3.698,83.1942,83.7431,85.4115,37.7796,25.9736,65.6646,57.7371,75.9528,24.2,29.9378,47.3238,38.2078,15.3006,9.3003,42.5848,17.7878,31.1281,26.3076,28.95,63.1633,24.5612,79.5576,114.1096,26.5711,64.563,8.7284,9.7968,67.184,18.7805
